DateTime,Over surface temperature (ºC),Surface temperature (ºC),AccelX,ETIQUETA
2024-08-23 01:24:00+00:00,5.62,3.87,1.014,MAINTENANCE
2024-08-23 01:25:00+00:00,5.62,3.93,1.014,MAINTENANCE
2024-08-23 01:26:00+00:00,5.68,3.93,1.015,MAINTENANCE
2024-08-23 01:27:00+00:00,5.68,3.93,1.014,MAINTENANCE
2024-08-23 01:28:00+00:00,5.75,3.93,1.014,MAINTENANCE
2024-08-23 01:29:00+00:00,5.81,3.93,1.015,MAINTENANCE
2024-08-23 01:30:00+00:00,5.81,3.93,1.013,MAINTENANCE
2024-08-23 01:31:00+00:00,5.81,3.93,1.014,MAINTENANCE
2024-08-23 01:32:00+00:00,5.87,3.93,1.014,MAINTENANCE
2024-08-23 01:33:00+00:00,5.75,3.93,0.695,MAINTENANCE
2024-08-23 01:34:00+00:00,5.56,4.0,0.976,MAINTENANCE
2024-08-23 01:35:00+00:00,5.43,4.0,1.007,MAINTENANCE
2024-08-23 01:36:00+00:00,5.43,3.93,1.02,MAINTENANCE
2024-08-23 01:37:00+00:00,5.43,3.93,1.013,MAINTENANCE
2024-08-23 01:38:00+00:00,5.43,3.93,1.01,MAINTENANCE
2024-08-23 01:39:00+00:00,5.43,3.93,1.014,MAINTENANCE
2024-08-23 01:40:00+00:00,5.5,3.93,1.015,MAINTENANCE
2024-08-23 01:41:00+00:00,5.5,4.0,1.015,MAINTENANCE
2024-08-23 01:42:00+00:00,5.5,3.93,1.015,MAINTENANCE
2024-08-23 01:43:00+00:00,5.56,4.0,1.015,MAINTENANCE
2024-08-23 01:44:00+00:00,5.56,4.0,1.016,MAINTENANCE
2024-08-23 01:45:00+00:00,5.62,4.0,1.015,MAINTENANCE
2024-08-23 01:46:00+00:00,5.68,4.0,1.015,MAINTENANCE
2024-08-23 01:47:00+00:00,5.68,3.93,1.014,MAINTENANCE
2024-08-23 01:48:00+00:00,5.62,3.93,1.06,MAINTENANCE
2024-08-23 01:49:00+00:00,5.56,4.0,0.546,MAINTENANCE
2024-08-23 01:50:00+00:00,5.56,3.93,0.963,MAINTENANCE
2024-08-23 01:51:00+00:00,5.56,3.93,1.023,MAINTENANCE
2024-08-23 01:52:00+00:00,5.56,3.93,1.008,MAINTENANCE
2024-08-23 01:53:00+00:00,5.56,4.0,1.019,MAINTENANCE
2024-08-23 01:54:00+00:00,5.56,4.0,1.014,MAINTENANCE
2024-08-23 01:55:00+00:00,5.56,4.0,1.013,MAINTENANCE
2024-08-23 01:56:00+00:00,5.62,4.0,1.014,MAINTENANCE
2024-08-23 01:57:00+00:00,5.62,3.93,1.013,MAINTENANCE
2024-08-23 01:58:00+00:00,5.68,4.0,1.014,MAINTENANCE
2024-08-23 01:59:00+00:00,5.75,3.93,1.014,MAINTENANCE
2024-08-23 02:00:00+00:00,5.75,4.0,1.014,MAINTENANCE
2024-08-23 02:01:00+00:00,5.75,3.93,1.013,MAINTENANCE
2024-08-23 02:02:00+00:00,5.81,4.0,1.013,MAINTENANCE
2024-08-23 02:03:00+00:00,5.68,4.0,1.012,MAINTENANCE
2024-08-23 02:04:00+00:00,5.56,4.0,0.724,MAINTENANCE
2024-08-23 02:05:00+00:00,5.5,4.0,0.987,MAINTENANCE
2024-08-23 02:06:00+00:00,5.5,4.0,1.007,MAINTENANCE
2024-08-23 02:07:00+00:00,5.5,4.0,1.014,MAINTENANCE
2024-08-23 02:08:00+00:00,5.5,4.0,1.014,MAINTENANCE
2024-08-23 02:09:00+00:00,5.56,4.06,1.015,MAINTENANCE
2024-08-23 02:10:00+00:00,5.56,4.0,1.013,MAINTENANCE
2024-08-23 02:11:00+00:00,5.5,4.0,1.015,MAINTENANCE
2024-08-23 02:12:00+00:00,5.56,4.0,1.013,MAINTENANCE
2024-08-23 02:13:00+00:00,5.62,4.0,1.014,MAINTENANCE
2024-08-23 02:14:00+00:00,5.68,4.0,1.014,MAINTENANCE
2024-08-23 02:15:00+00:00,5.75,4.0,1.015,MAINTENANCE
2024-08-23 02:16:00+00:00,5.75,4.0,1.015,MAINTENANCE
2024-08-23 02:17:00+00:00,5.81,4.0,1.015,MAINTENANCE
2024-08-23 02:18:00+00:00,5.68,4.0,0.951,MAINTENANCE
2024-08-23 02:19:00+00:00,5.56,4.0,0.971,MAINTENANCE
2024-08-23 02:20:00+00:00,5.56,4.0,0.999,MAINTENANCE
2024-08-23 02:21:00+00:00,5.5,4.06,1.006,MAINTENANCE
2024-08-23 02:22:00+00:00,5.56,4.0,1.018,MAINTENANCE
2024-08-23 02:23:00+00:00,5.5,4.0,1.015,MAINTENANCE
2024-08-23 02:24:00+00:00,5.56,4.06,1.012,MAINTENANCE
2024-08-23 02:25:00+00:00,5.5,4.0,1.014,MAINTENANCE
2024-08-23 02:26:00+00:00,5.62,4.0,1.014,MAINTENANCE
2024-08-23 02:27:00+00:00,5.62,4.0,1.014,MAINTENANCE
2024-08-23 02:28:00+00:00,5.62,4.06,1.013,MAINTENANCE
2024-08-23 02:29:00+00:00,5.68,4.06,1.013,MAINTENANCE
2024-08-23 02:30:00+00:00,5.75,4.06,1.014,MAINTENANCE
2024-08-23 02:31:00+00:00,5.75,4.06,1.013,MAINTENANCE
2024-08-23 02:32:00+00:00,5.81,4.0,1.013,MAINTENANCE
2024-08-23 02:33:00+00:00,5.75,4.0,0.982,MAINTENANCE
2024-08-23 02:34:00+00:00,5.62,4.06,0.872,MAINTENANCE
2024-08-23 02:35:00+00:00,5.56,4.06,1.003,MAINTENANCE
2024-08-23 02:36:00+00:00,5.56,4.06,1.011,MAINTENANCE
2024-08-23 02:37:00+00:00,5.56,4.12,1.011,MAINTENANCE
2024-08-23 02:38:00+00:00,5.5,4.06,1.012,MAINTENANCE
2024-08-23 02:39:00+00:00,5.62,4.06,1.012,MAINTENANCE
2024-08-23 02:40:00+00:00,5.62,4.12,1.011,MAINTENANCE
2024-08-23 02:41:00+00:00,5.56,4.06,1.012,MAINTENANCE
2024-08-23 02:42:00+00:00,5.62,4.12,1.012,MAINTENANCE
2024-08-23 02:43:00+00:00,5.68,4.06,1.012,MAINTENANCE
2024-08-23 02:44:00+00:00,5.68,4.12,1.013,MAINTENANCE
2024-08-23 02:45:00+00:00,5.75,4.06,1.012,MAINTENANCE
2024-08-23 02:46:00+00:00,5.81,4.06,1.011,MAINTENANCE
2024-08-23 02:47:00+00:00,5.81,4.12,1.012,MAINTENANCE
2024-08-23 02:48:00+00:00,5.81,4.18,0.962,MAINTENANCE
2024-08-23 02:49:00+00:00,5.75,4.12,0.997,MAINTENANCE
2024-08-23 02:50:00+00:00,5.68,4.12,0.988,MAINTENANCE
2024-08-23 02:51:00+00:00,5.68,4.06,1.001,MAINTENANCE
2024-08-23 02:52:00+00:00,5.68,4.12,1.013,MAINTENANCE
2024-08-23 02:53:00+00:00,5.68,4.06,1.016,MAINTENANCE
2024-08-23 02:54:00+00:00,5.68,4.06,1.014,MAINTENANCE
2024-08-23 02:55:00+00:00,5.75,4.06,1.015,MAINTENANCE
2024-08-23 02:56:00+00:00,5.68,4.12,1.015,MAINTENANCE
2024-08-23 02:57:00+00:00,5.75,4.06,1.016,MAINTENANCE
2024-08-23 02:58:00+00:00,5.75,4.06,1.014,MAINTENANCE
2024-08-23 02:59:00+00:00,5.81,4.12,1.015,MAINTENANCE
2024-08-23 03:00:00+00:00,5.87,4.12,1.015,MAINTENANCE
2024-08-23 03:01:00+00:00,5.87,4.12,1.014,MAINTENANCE
2024-08-23 03:02:00+00:00,5.87,4.06,1.015,MAINTENANCE
2024-08-23 03:03:00+00:00,5.81,4.06,0.73,MAINTENANCE
2024-08-23 03:04:00+00:00,5.75,4.12,0.861,MAINTENANCE
2024-08-23 03:05:00+00:00,5.62,4.12,0.998,MAINTENANCE
2024-08-23 03:06:00+00:00,5.62,4.12,0.974,MAINTENANCE
2024-08-23 03:07:00+00:00,5.62,4.18,1.003,MAINTENANCE
2024-08-23 03:08:00+00:00,5.62,4.12,0.996,MAINTENANCE
2024-08-23 03:09:00+00:00,5.68,4.12,0.992,MAINTENANCE
2024-08-23 03:10:00+00:00,5.68,4.12,0.991,MAINTENANCE
2024-08-23 03:11:00+00:00,5.75,4.12,0.993,MAINTENANCE
2024-08-23 03:12:00+00:00,5.75,4.12,0.996,MAINTENANCE
2024-08-23 03:13:00+00:00,5.81,4.12,0.995,MAINTENANCE
2024-08-23 03:14:00+00:00,5.81,4.18,0.996,MAINTENANCE
2024-08-23 03:15:00+00:00,5.87,4.12,0.995,MAINTENANCE
2024-08-23 03:16:00+00:00,5.87,4.12,0.995,MAINTENANCE
2024-08-23 03:17:00+00:00,5.87,4.12,0.995,MAINTENANCE
2024-08-23 03:18:00+00:00,5.87,4.12,1.004,MAINTENANCE
2024-08-23 03:19:00+00:00,5.75,4.12,0.997,MAINTENANCE
2024-08-23 03:20:00+00:00,5.75,4.12,0.995,MAINTENANCE
2024-08-23 03:21:00+00:00,5.62,4.12,1.021,MAINTENANCE
2024-08-23 03:22:00+00:00,5.62,4.18,1.016,MAINTENANCE
2024-08-23 03:23:00+00:00,5.68,4.18,1.015,MAINTENANCE
2024-08-23 03:24:00+00:00,5.62,4.18,1.016,MAINTENANCE
2024-08-23 03:25:00+00:00,5.62,4.12,1.014,MAINTENANCE
2024-08-23 03:26:00+00:00,5.68,4.12,1.015,MAINTENANCE
2024-08-23 03:27:00+00:00,5.75,4.12,1.015,MAINTENANCE
2024-08-23 03:28:00+00:00,5.75,4.18,1.014,MAINTENANCE
2024-08-23 03:29:00+00:00,5.75,4.12,1.016,MAINTENANCE
2024-08-23 03:30:00+00:00,5.81,4.12,1.015,MAINTENANCE
2024-08-23 03:31:00+00:00,5.81,4.12,1.015,MAINTENANCE
2024-08-23 03:32:00+00:00,5.87,4.12,1.016,MAINTENANCE
2024-08-23 03:33:00+00:00,5.81,4.12,0.735,MAINTENANCE
2024-08-23 03:34:00+00:00,5.68,4.12,0.855,MAINTENANCE
2024-08-23 03:35:00+00:00,5.62,4.18,1.019,MAINTENANCE
2024-08-23 03:36:00+00:00,5.62,4.18,1.034,MAINTENANCE
2024-08-23 03:37:00+00:00,5.62,4.18,1.016,MAINTENANCE
2024-08-23 03:38:00+00:00,5.62,4.18,1.018,MAINTENANCE
2024-08-23 03:39:00+00:00,5.62,4.12,1.015,MAINTENANCE
2024-08-23 03:40:00+00:00,5.62,4.12,1.016,MAINTENANCE
2024-08-23 03:41:00+00:00,5.68,4.12,1.016,MAINTENANCE
2024-08-23 03:42:00+00:00,5.75,4.18,1.015,MAINTENANCE
2024-08-23 03:43:00+00:00,5.75,4.18,1.016,MAINTENANCE
2024-08-23 03:44:00+00:00,5.75,4.18,1.016,MAINTENANCE
2024-08-23 03:45:00+00:00,5.81,4.12,1.015,MAINTENANCE
2024-08-23 03:46:00+00:00,5.87,4.18,1.016,MAINTENANCE
2024-08-23 03:47:00+00:00,5.93,4.18,1.015,MAINTENANCE
2024-08-23 03:48:00+00:00,5.87,4.18,0.969,MAINTENANCE
2024-08-23 03:49:00+00:00,5.87,4.18,0.821,MAINTENANCE
2024-08-23 03:50:00+00:00,5.75,4.18,1.016,MAINTENANCE
2024-08-23 03:51:00+00:00,5.75,4.18,0.985,MAINTENANCE
2024-08-23 03:52:00+00:00,5.68,4.18,1.031,MAINTENANCE
2024-08-23 03:53:00+00:00,5.75,4.25,1.011,MAINTENANCE
2024-08-23 03:54:00+00:00,5.75,4.25,1.016,MAINTENANCE
2024-08-23 03:55:00+00:00,5.75,4.18,1.016,MAINTENANCE
2024-08-23 03:56:00+00:00,5.81,4.25,1.015,MAINTENANCE
2024-08-23 03:57:00+00:00,5.81,4.25,1.015,MAINTENANCE
2024-08-23 03:58:00+00:00,5.87,4.25,1.015,MAINTENANCE
2024-08-23 03:59:00+00:00,5.87,4.18,1.015,MAINTENANCE
2024-08-23 04:00:00+00:00,5.93,4.25,1.014,MAINTENANCE
2024-08-23 04:01:00+00:00,5.93,4.18,1.016,MILKING
2024-08-23 04:02:00+00:00,6.0,4.18,1.014,MILKING
2024-08-23 04:03:00+00:00,5.93,4.18,0.829,MILKING
2024-08-23 04:04:00+00:00,5.75,4.25,0.786,MILKING
2024-08-23 04:05:00+00:00,5.68,4.25,1.014,MILKING
2024-08-23 04:06:00+00:00,5.75,4.25,1.011,MILKING
2024-08-23 04:07:00+00:00,5.68,4.25,1.01,MILKING
2024-08-23 04:08:00+00:00,5.68,4.25,1.01,MILKING
2024-08-23 04:09:00+00:00,5.75,4.18,1.009,MILKING
2024-08-23 04:10:00+00:00,5.68,4.25,1.009,MILKING
2024-08-23 04:11:00+00:00,5.75,4.25,1.01,MILKING
2024-08-23 04:12:00+00:00,5.81,4.25,1.009,MILKING
2024-08-23 04:13:00+00:00,5.87,4.25,1.009,MILKING
2024-08-23 04:14:00+00:00,5.87,4.25,1.016,MILKING
2024-08-23 04:15:00+00:00,5.87,4.25,1.017,MILKING
2024-08-23 04:16:00+00:00,5.93,4.25,1.015,MILKING
2024-08-23 04:17:00+00:00,5.93,4.25,1.016,MILKING
2024-08-23 04:18:00+00:00,6.0,4.93,0.788,MILKING
2024-08-23 04:19:00+00:00,6.12,5.5,0.972,MILKING
2024-08-23 04:20:00+00:00,6.25,5.75,0.682,MILKING
2024-08-23 04:21:00+00:00,6.37,5.81,0.906,MILKING
2024-08-23 04:22:00+00:00,6.43,5.87,0.961,MILKING
2024-08-23 04:23:00+00:00,6.5,5.87,0.961,MILKING
2024-08-23 04:24:00+00:00,6.56,5.87,1.017,MILKING
2024-08-23 04:25:00+00:00,6.62,5.75,0.995,MILKING
2024-08-23 04:26:00+00:00,6.62,5.68,1.003,MILKING
2024-08-23 04:27:00+00:00,6.62,5.81,0.987,MILKING
2024-08-23 04:28:00+00:00,6.68,5.93,1.005,MILKING
2024-08-23 04:29:00+00:00,6.75,6.18,0.99,MILKING
2024-08-23 04:30:00+00:00,6.75,6.37,1.025,MILKING
2024-08-23 04:31:00+00:00,6.81,6.5,0.947,MILKING
2024-08-23 04:32:00+00:00,6.87,6.62,0.904,MILKING
2024-08-23 04:33:00+00:00,6.87,6.62,1.026,MILKING
2024-08-23 04:34:00+00:00,7.0,6.68,0.929,MILKING
2024-08-23 04:35:00+00:00,7.0,6.62,0.872,MILKING
2024-08-23 04:36:00+00:00,7.06,6.56,0.959,MILKING
2024-08-23 04:37:00+00:00,7.12,6.43,1.016,MILKING
2024-08-23 04:38:00+00:00,7.12,6.31,0.975,MILKING
2024-08-23 04:39:00+00:00,7.25,6.25,1.025,MILKING
2024-08-23 04:40:00+00:00,7.25,6.18,0.867,MILKING
2024-08-23 04:41:00+00:00,7.31,6.25,1.036,MILKING
2024-08-23 04:42:00+00:00,7.31,6.43,0.979,MILKING
2024-08-23 04:43:00+00:00,7.37,6.56,0.923,MILKING
2024-08-23 04:44:00+00:00,7.37,6.81,0.968,MILKING
2024-08-23 04:45:00+00:00,7.37,6.87,0.879,MILKING
2024-08-23 04:46:00+00:00,7.43,6.93,0.976,MILKING
2024-08-23 04:47:00+00:00,7.5,7.0,0.736,MILKING
2024-08-23 04:48:00+00:00,7.5,6.93,1.039,MILKING
2024-08-23 04:49:00+00:00,7.56,6.87,0.961,MILKING
2024-08-23 04:50:00+00:00,7.56,6.81,0.921,MILKING
2024-08-23 04:51:00+00:00,7.68,6.75,1.002,MILKING
2024-08-23 04:52:00+00:00,7.68,6.68,0.851,MILKING
2024-08-23 04:53:00+00:00,7.75,6.75,1.023,MILKING
2024-08-23 04:54:00+00:00,7.81,6.75,0.906,MILKING
2024-08-23 04:55:00+00:00,7.75,6.87,0.963,MILKING
2024-08-23 04:56:00+00:00,7.87,7.06,0.986,MILKING
2024-08-23 04:57:00+00:00,7.87,7.12,0.996,MILKING
2024-08-23 04:58:00+00:00,7.87,7.18,1.01,MILKING
2024-08-23 04:59:00+00:00,7.93,7.25,0.908,MILKING
2024-08-23 05:00:00+00:00,7.93,7.31,0.975,MILKING
2024-08-23 05:01:00+00:00,8.0,7.25,1.006,MILKING
2024-08-23 05:02:00+00:00,8.06,7.18,0.971,MILKING
2024-08-23 05:03:00+00:00,8.06,7.12,0.95,MILKING
2024-08-23 05:04:00+00:00,8.06,7.12,0.985,MILKING
2024-08-23 05:05:00+00:00,8.12,7.18,0.947,MILKING
2024-08-23 05:06:00+00:00,8.18,7.18,0.856,MILKING
2024-08-23 05:07:00+00:00,8.18,7.18,1.04,MILKING
2024-08-23 05:08:00+00:00,8.18,7.18,1.032,MILKING
2024-08-23 05:09:00+00:00,8.25,7.25,1.004,MILKING
2024-08-23 05:10:00+00:00,8.25,7.31,0.899,MILKING
2024-08-23 05:11:00+00:00,8.31,7.37,1.01,MILKING
2024-08-23 05:12:00+00:00,8.31,7.43,1.008,MILKING
2024-08-23 05:13:00+00:00,8.37,7.43,1.039,MILKING
2024-08-23 05:14:00+00:00,8.37,7.43,1.019,MILKING
2024-08-23 05:15:00+00:00,8.37,7.43,0.981,MILKING
2024-08-23 05:16:00+00:00,8.37,7.31,1.038,MILKING
2024-08-23 05:17:00+00:00,8.5,7.25,1.005,MILKING
2024-08-23 05:18:00+00:00,8.5,7.31,0.977,MILKING
2024-08-23 05:19:00+00:00,8.5,7.37,0.972,MILKING
2024-08-23 05:20:00+00:00,8.56,7.37,1.037,MILKING
2024-08-23 05:21:00+00:00,8.5,7.43,1.003,MILKING
2024-08-23 05:22:00+00:00,8.56,7.43,1.037,MILKING
2024-08-23 05:23:00+00:00,8.56,7.5,1.002,MILKING
2024-08-23 05:24:00+00:00,8.62,7.56,1.015,MILKING
2024-08-23 05:25:00+00:00,8.62,7.56,1.018,MILKING
2024-08-23 05:26:00+00:00,8.62,7.56,1.043,MILKING
2024-08-23 05:27:00+00:00,8.68,7.5,0.759,MILKING
2024-08-23 05:28:00+00:00,8.68,7.5,0.942,MILKING
2024-08-23 05:29:00+00:00,8.68,7.43,1.015,MILKING
2024-08-23 05:30:00+00:00,8.68,7.37,0.999,MILKING
2024-08-23 05:31:00+00:00,8.68,7.31,0.967,MILKING
2024-08-23 05:32:00+00:00,8.68,7.18,1.015,MILKING
2024-08-23 05:33:00+00:00,8.68,7.12,1.007,MILKING
2024-08-23 05:34:00+00:00,8.68,7.06,1.009,MILKING
2024-08-23 05:35:00+00:00,8.68,7.12,0.998,MILKING
2024-08-23 05:36:00+00:00,8.68,7.18,1.009,MILKING
2024-08-23 05:37:00+00:00,8.75,7.25,0.939,MILKING
2024-08-23 05:38:00+00:00,8.75,7.31,0.875,MILKING
2024-08-23 05:39:00+00:00,8.68,7.37,1.001,MILKING
2024-08-23 05:40:00+00:00,8.75,7.37,1.018,MILKING
2024-08-23 05:41:00+00:00,8.75,7.43,0.983,MILKING
2024-08-23 05:42:00+00:00,8.75,7.43,0.99,MILKING
2024-08-23 05:43:00+00:00,8.68,7.37,0.931,MILKING
2024-08-23 05:44:00+00:00,8.75,7.31,1.004,MILKING
2024-08-23 05:45:00+00:00,8.75,7.25,0.968,MILKING
2024-08-23 05:46:00+00:00,8.75,7.25,1.036,MILKING
2024-08-23 05:47:00+00:00,8.75,7.18,0.969,MILKING
2024-08-23 05:48:00+00:00,8.75,7.06,0.994,MILKING
2024-08-23 05:49:00+00:00,8.75,7.06,0.813,MILKING
2024-08-23 05:50:00+00:00,8.68,7.0,1.021,MILKING
2024-08-23 05:51:00+00:00,8.75,6.93,1.041,COOLING
2024-08-23 05:52:00+00:00,8.62,6.87,0.941,COOLING
2024-08-23 05:53:00+00:00,8.62,6.81,1.005,COOLING
2024-08-23 05:54:00+00:00,8.62,6.68,0.733,COOLING
2024-08-23 05:55:00+00:00,8.62,6.62,1.03,COOLING
2024-08-23 05:56:00+00:00,8.56,6.56,1.022,COOLING
2024-08-23 05:57:00+00:00,8.56,6.43,1.004,COOLING
2024-08-23 05:58:00+00:00,8.56,6.37,0.961,COOLING
2024-08-23 05:59:00+00:00,8.56,6.31,0.98,COOLING
2024-08-23 06:00:00+00:00,8.5,6.18,1.027,COOLING
2024-08-23 06:01:00+00:00,8.5,6.12,1.007,COOLING
2024-08-23 06:02:00+00:00,8.43,6.0,1.002,COOLING
2024-08-23 06:03:00+00:00,8.43,5.93,0.996,COOLING
2024-08-23 06:04:00+00:00,8.37,5.87,1.008,COOLING
2024-08-23 06:05:00+00:00,8.37,5.75,1.026,COOLING
2024-08-23 06:06:00+00:00,8.31,5.68,1.005,COOLING
2024-08-23 06:07:00+00:00,8.31,5.62,0.979,COOLING
2024-08-23 06:08:00+00:00,8.25,5.43,1.007,COOLING
2024-08-23 06:09:00+00:00,8.25,5.37,0.994,COOLING
2024-08-23 06:10:00+00:00,8.18,5.31,1.024,COOLING
2024-08-23 06:11:00+00:00,8.12,5.25,1.011,COOLING
2024-08-23 06:12:00+00:00,8.12,5.18,0.735,COOLING
2024-08-23 06:13:00+00:00,8.06,5.0,0.902,COOLING
2024-08-23 06:14:00+00:00,8.0,4.93,1.03,COOLING
2024-08-23 06:15:00+00:00,7.93,4.87,1.005,COOLING
2024-08-23 06:16:00+00:00,7.87,4.75,1.016,COOLING
2024-08-23 06:17:00+00:00,7.81,4.62,0.981,COOLING
2024-08-23 06:18:00+00:00,7.75,4.62,0.926,COOLING
2024-08-23 06:19:00+00:00,7.68,4.5,1.015,COOLING
2024-08-23 06:20:00+00:00,7.62,4.43,0.951,COOLING
