DateTime,Over surface temperature (ºC),Surface temperature (ºC),AccelX,ETIQUETA
2024-08-21 00:35:00+00:00,6.18,4.37,1.014,MAINTENANCE
2024-08-21 00:36:00+00:00,6.18,4.37,1.016,MAINTENANCE
2024-08-21 00:37:00+00:00,6.18,4.37,1.015,MAINTENANCE
2024-08-21 00:38:00+00:00,6.25,4.37,1.014,MAINTENANCE
2024-08-21 00:39:00+00:00,6.25,4.37,1.016,MAINTENANCE
2024-08-21 00:40:00+00:00,6.31,4.43,1.014,MAINTENANCE
2024-08-21 00:41:00+00:00,6.31,4.37,1.015,MAINTENANCE
2024-08-21 00:42:00+00:00,6.31,4.43,1.015,MAINTENANCE
2024-08-21 00:43:00+00:00,6.37,4.37,1.016,MAINTENANCE
2024-08-21 00:44:00+00:00,6.43,4.43,1.014,MAINTENANCE
2024-08-21 00:45:00+00:00,6.43,4.37,0.914,MAINTENANCE
2024-08-21 00:46:00+00:00,6.37,4.43,0.989,MAINTENANCE
2024-08-21 00:47:00+00:00,6.25,4.43,0.969,MAINTENANCE
2024-08-21 00:48:00+00:00,6.18,4.37,0.916,MAINTENANCE
2024-08-21 00:49:00+00:00,6.06,4.25,0.972,MAINTENANCE
2024-08-21 00:50:00+00:00,5.93,4.12,0.928,MAINTENANCE
2024-08-21 00:51:00+00:00,5.87,4.06,1.002,MAINTENANCE
2024-08-21 00:52:00+00:00,5.81,4.0,0.99,MAINTENANCE
2024-08-21 00:53:00+00:00,5.75,4.0,1.016,MAINTENANCE
2024-08-21 00:54:00+00:00,5.75,3.93,1.008,MAINTENANCE
2024-08-21 00:55:00+00:00,5.75,3.93,1.016,MAINTENANCE
2024-08-21 00:56:00+00:00,5.75,3.93,1.013,MAINTENANCE
2024-08-21 00:57:00+00:00,5.75,3.93,1.014,MAINTENANCE
2024-08-21 00:58:00+00:00,5.75,3.93,1.014,MAINTENANCE
2024-08-21 00:59:00+00:00,5.75,3.87,1.015,MAINTENANCE
2024-08-21 01:00:00+00:00,5.81,3.93,1.014,MAINTENANCE
2024-08-21 01:01:00+00:00,5.87,3.93,1.014,MAINTENANCE
2024-08-21 01:02:00+00:00,5.87,4.0,1.015,MAINTENANCE
2024-08-21 01:03:00+00:00,5.87,3.93,1.014,MAINTENANCE
2024-08-21 01:04:00+00:00,6.0,4.0,1.014,MAINTENANCE
2024-08-21 01:05:00+00:00,5.81,3.93,1.019,MAINTENANCE
2024-08-21 01:06:00+00:00,5.68,3.93,0.896,MAINTENANCE
2024-08-21 01:07:00+00:00,5.68,3.93,1.012,MAINTENANCE
2024-08-21 01:08:00+00:00,5.62,3.93,1.009,MAINTENANCE
2024-08-21 01:09:00+00:00,5.62,3.93,1.016,MAINTENANCE
2024-08-21 01:10:00+00:00,5.68,3.93,1.013,MAINTENANCE
2024-08-21 01:11:00+00:00,5.68,3.93,1.015,MAINTENANCE
2024-08-21 01:12:00+00:00,5.62,3.93,1.015,MAINTENANCE
2024-08-21 01:13:00+00:00,5.68,3.93,1.015,MAINTENANCE
2024-08-21 01:14:00+00:00,5.68,3.93,1.014,MAINTENANCE
2024-08-21 01:15:00+00:00,5.75,4.0,1.014,MAINTENANCE
2024-08-21 01:16:00+00:00,5.75,3.93,1.015,MAINTENANCE
2024-08-21 01:17:00+00:00,5.81,4.0,1.015,MAINTENANCE
2024-08-21 01:18:00+00:00,5.87,4.06,1.014,MAINTENANCE
2024-08-21 01:19:00+00:00,5.87,4.0,1.015,MAINTENANCE
2024-08-21 01:20:00+00:00,5.93,4.0,0.957,MAINTENANCE
2024-08-21 01:21:00+00:00,5.75,4.0,1.035,MAINTENANCE
2024-08-21 01:22:00+00:00,5.75,3.93,1.024,MAINTENANCE
2024-08-21 01:23:00+00:00,5.68,4.0,1.015,MAINTENANCE
2024-08-21 01:24:00+00:00,5.62,3.93,1.016,MAINTENANCE
2024-08-21 01:25:00+00:00,5.62,3.93,1.013,MAINTENANCE
2024-08-21 01:26:00+00:00,5.68,3.93,1.016,MAINTENANCE
2024-08-21 01:27:00+00:00,5.68,4.0,1.014,MAINTENANCE
2024-08-21 01:28:00+00:00,5.68,3.93,1.015,MAINTENANCE
2024-08-21 01:29:00+00:00,5.68,3.87,1.016,MAINTENANCE
2024-08-21 01:30:00+00:00,5.75,3.93,1.015,MAINTENANCE
2024-08-21 01:31:00+00:00,5.81,3.93,1.014,MAINTENANCE
2024-08-21 01:32:00+00:00,5.81,3.93,1.015,MAINTENANCE
2024-08-21 01:33:00+00:00,5.87,3.93,1.015,MAINTENANCE
2024-08-21 01:34:00+00:00,5.87,3.93,1.015,MAINTENANCE
2024-08-21 01:35:00+00:00,5.75,3.93,0.956,MAINTENANCE
2024-08-21 01:36:00+00:00,5.62,4.0,0.844,MAINTENANCE
2024-08-21 01:37:00+00:00,5.56,4.0,1.031,MAINTENANCE
2024-08-21 01:38:00+00:00,5.62,4.0,1.009,MAINTENANCE
2024-08-21 01:39:00+00:00,5.62,3.93,1.012,MAINTENANCE
2024-08-21 01:40:00+00:00,5.62,3.93,1.014,MAINTENANCE
2024-08-21 01:41:00+00:00,5.62,3.93,1.015,MAINTENANCE
2024-08-21 01:42:00+00:00,5.68,4.0,1.014,MAINTENANCE
2024-08-21 01:43:00+00:00,5.62,4.0,1.014,MAINTENANCE
2024-08-21 01:44:00+00:00,5.68,4.0,1.016,MAINTENANCE
2024-08-21 01:45:00+00:00,5.68,3.93,1.015,MAINTENANCE
2024-08-21 01:46:00+00:00,5.75,3.93,1.014,MAINTENANCE
2024-08-21 01:47:00+00:00,5.81,4.0,1.015,MAINTENANCE
2024-08-21 01:48:00+00:00,5.81,3.93,1.015,MAINTENANCE
2024-08-21 01:49:00+00:00,5.87,4.0,1.015,MAINTENANCE
2024-08-21 01:50:00+00:00,5.81,4.0,0.604,MAINTENANCE
2024-08-21 01:51:00+00:00,5.75,4.0,1.01,MAINTENANCE
2024-08-21 01:52:00+00:00,5.75,3.93,0.987,MAINTENANCE
2024-08-21 01:53:00+00:00,5.75,4.0,1.031,MAINTENANCE
2024-08-21 01:54:00+00:00,5.75,4.0,1.022,MAINTENANCE
2024-08-21 01:55:00+00:00,5.75,4.0,1.025,MAINTENANCE
2024-08-21 01:56:00+00:00,5.75,4.0,1.014,MAINTENANCE
2024-08-21 01:57:00+00:00,5.75,4.0,1.016,MAINTENANCE
2024-08-21 01:58:00+00:00,5.75,4.0,1.015,MAINTENANCE
2024-08-21 01:59:00+00:00,5.81,3.93,1.016,MAINTENANCE
2024-08-21 02:00:00+00:00,5.87,4.0,1.016,MAINTENANCE
2024-08-21 02:01:00+00:00,5.87,4.0,1.016,MAINTENANCE
2024-08-21 02:02:00+00:00,5.87,4.0,1.016,MAINTENANCE
2024-08-21 02:03:00+00:00,5.93,4.0,1.015,MAINTENANCE
2024-08-21 02:04:00+00:00,6.0,3.93,1.016,MAINTENANCE
2024-08-21 02:05:00+00:00,5.93,3.93,1.035,MAINTENANCE
2024-08-21 02:06:00+00:00,5.81,4.0,1.341,MAINTENANCE
2024-08-21 02:07:00+00:00,5.75,4.0,1.047,MAINTENANCE
2024-08-21 02:08:00+00:00,5.75,4.0,1.008,MAINTENANCE
2024-08-21 02:09:00+00:00,5.75,4.0,1.025,MAINTENANCE
2024-08-21 02:10:00+00:00,5.68,4.0,1.014,MAINTENANCE
2024-08-21 02:11:00+00:00,5.75,4.0,1.015,MAINTENANCE
2024-08-21 02:12:00+00:00,5.75,4.0,1.016,MAINTENANCE
2024-08-21 02:13:00+00:00,5.81,4.0,1.015,MAINTENANCE
2024-08-21 02:14:00+00:00,5.87,4.0,1.015,MAINTENANCE
2024-08-21 02:15:00+00:00,5.87,4.0,1.014,MAINTENANCE
2024-08-21 02:16:00+00:00,5.87,4.0,1.015,MAINTENANCE
2024-08-21 02:17:00+00:00,5.93,4.0,1.015,MAINTENANCE
2024-08-21 02:18:00+00:00,5.93,4.0,1.015,MAINTENANCE
2024-08-21 02:19:00+00:00,5.93,4.0,1.015,MAINTENANCE
2024-08-21 02:20:00+00:00,5.75,4.0,0.871,MAINTENANCE
2024-08-21 02:21:00+00:00,5.75,4.0,0.977,MAINTENANCE
2024-08-21 02:22:00+00:00,5.75,4.06,1.055,MAINTENANCE
2024-08-21 02:23:00+00:00,5.68,4.0,1.022,MAINTENANCE
2024-08-21 02:24:00+00:00,5.75,4.0,1.01,MAINTENANCE
2024-08-21 02:25:00+00:00,5.75,4.0,1.016,MAINTENANCE
2024-08-21 02:26:00+00:00,5.75,4.0,1.015,MAINTENANCE
2024-08-21 02:27:00+00:00,5.81,4.06,1.015,MAINTENANCE
2024-08-21 02:28:00+00:00,5.75,4.0,1.015,MAINTENANCE
2024-08-21 02:29:00+00:00,5.81,4.06,1.014,MAINTENANCE
2024-08-21 02:30:00+00:00,5.87,4.0,1.016,MAINTENANCE
2024-08-21 02:31:00+00:00,5.87,4.06,1.016,MAINTENANCE
2024-08-21 02:32:00+00:00,5.93,4.06,1.016,MAINTENANCE
2024-08-21 02:33:00+00:00,5.93,4.0,1.015,MAINTENANCE
2024-08-21 02:34:00+00:00,5.93,4.06,1.015,MAINTENANCE
2024-08-21 02:35:00+00:00,5.87,4.0,0.866,MAINTENANCE
2024-08-21 02:36:00+00:00,5.75,4.0,0.797,MAINTENANCE
2024-08-21 02:37:00+00:00,5.75,4.12,0.993,MAINTENANCE
2024-08-21 02:38:00+00:00,5.68,4.0,0.995,MAINTENANCE
2024-08-21 02:39:00+00:00,5.68,4.06,1.019,MAINTENANCE
2024-08-21 02:40:00+00:00,5.75,4.06,1.013,MAINTENANCE
2024-08-21 02:41:00+00:00,5.75,4.0,1.013,MAINTENANCE
2024-08-21 02:42:00+00:00,5.68,4.12,1.014,MAINTENANCE
2024-08-21 02:43:00+00:00,5.75,4.12,1.015,MAINTENANCE
2024-08-21 02:44:00+00:00,5.81,4.06,1.014,MAINTENANCE
2024-08-21 02:45:00+00:00,5.87,4.06,1.014,MAINTENANCE
2024-08-21 02:46:00+00:00,5.87,4.06,1.014,MAINTENANCE
2024-08-21 02:47:00+00:00,5.93,4.06,1.014,MAINTENANCE
2024-08-21 02:48:00+00:00,5.93,4.06,1.014,MAINTENANCE
2024-08-21 02:49:00+00:00,5.93,4.06,1.014,MAINTENANCE
2024-08-21 02:50:00+00:00,5.81,4.06,0.76,MAINTENANCE
2024-08-21 02:51:00+00:00,5.68,4.12,0.944,MAINTENANCE
2024-08-21 02:52:00+00:00,5.62,4.06,1.017,MAINTENANCE
2024-08-21 02:53:00+00:00,5.68,4.12,1.004,MAINTENANCE
2024-08-21 02:54:00+00:00,5.62,4.12,1.023,MAINTENANCE
2024-08-21 02:55:00+00:00,5.62,4.12,1.012,MAINTENANCE
2024-08-21 02:56:00+00:00,5.62,4.12,1.014,MAINTENANCE
2024-08-21 02:57:00+00:00,5.68,4.06,1.014,MAINTENANCE
2024-08-21 02:58:00+00:00,5.62,4.12,1.014,MAINTENANCE
2024-08-21 02:59:00+00:00,5.68,4.06,1.014,MAINTENANCE
2024-08-21 03:00:00+00:00,5.68,4.06,1.015,MAINTENANCE
2024-08-21 03:01:00+00:00,5.75,4.12,1.014,MAINTENANCE
2024-08-21 03:02:00+00:00,5.81,4.12,1.014,MAINTENANCE
2024-08-21 03:03:00+00:00,5.81,4.12,1.014,MAINTENANCE
2024-08-21 03:04:00+00:00,5.87,4.06,1.013,MAINTENANCE
2024-08-21 03:05:00+00:00,5.81,4.12,0.99,MAINTENANCE
2024-08-21 03:06:00+00:00,5.75,4.18,0.934,MAINTENANCE
2024-08-21 03:07:00+00:00,5.81,4.18,1.002,MAINTENANCE
2024-08-21 03:08:00+00:00,5.81,4.12,1.033,MAINTENANCE
2024-08-21 03:09:00+00:00,5.81,4.12,1.019,MAINTENANCE
2024-08-21 03:10:00+00:00,5.81,4.12,1.016,MAINTENANCE
2024-08-21 03:11:00+00:00,5.81,4.18,1.016,MAINTENANCE
2024-08-21 03:12:00+00:00,5.87,4.18,1.015,MAINTENANCE
2024-08-21 03:13:00+00:00,5.87,4.12,1.015,MAINTENANCE
2024-08-21 03:14:00+00:00,5.93,4.18,1.015,MAINTENANCE
2024-08-21 03:15:00+00:00,5.93,4.18,1.016,MAINTENANCE
2024-08-21 03:16:00+00:00,6.0,4.12,1.016,MAINTENANCE
2024-08-21 03:17:00+00:00,6.0,4.18,1.014,MAINTENANCE
2024-08-21 03:18:00+00:00,6.0,4.18,1.015,MAINTENANCE
2024-08-21 03:19:00+00:00,6.06,4.12,1.016,MAINTENANCE
2024-08-21 03:20:00+00:00,5.93,4.12,0.944,MAINTENANCE
2024-08-21 03:21:00+00:00,5.81,4.18,0.842,MAINTENANCE
2024-08-21 03:22:00+00:00,5.75,4.18,1.005,MAINTENANCE
2024-08-21 03:23:00+00:00,5.75,4.18,1.003,MAINTENANCE
2024-08-21 03:24:00+00:00,5.75,4.18,1.009,MAINTENANCE
2024-08-21 03:25:00+00:00,5.75,4.12,1.014,MAINTENANCE
2024-08-21 03:26:00+00:00,5.75,4.18,1.012,MAINTENANCE
2024-08-21 03:27:00+00:00,5.75,4.18,1.015,MAINTENANCE
2024-08-21 03:28:00+00:00,5.81,4.18,1.015,MAINTENANCE
2024-08-21 03:29:00+00:00,5.81,4.18,1.014,MAINTENANCE
2024-08-21 03:30:00+00:00,5.81,4.18,1.014,MAINTENANCE
2024-08-21 03:31:00+00:00,5.87,4.18,1.014,MAINTENANCE
2024-08-21 03:32:00+00:00,5.93,4.18,1.013,MAINTENANCE
2024-08-21 03:33:00+00:00,5.93,4.25,1.014,MAINTENANCE
2024-08-21 03:34:00+00:00,6.0,4.18,1.014,MAINTENANCE
2024-08-21 03:35:00+00:00,6.0,4.18,0.986,MAINTENANCE
2024-08-21 03:36:00+00:00,6.0,4.18,0.983,MAINTENANCE
2024-08-21 03:37:00+00:00,6.06,4.25,1.015,MAINTENANCE
2024-08-21 03:38:00+00:00,6.0,4.18,1.01,MAINTENANCE
2024-08-21 03:39:00+00:00,6.0,4.18,1.007,MAINTENANCE
2024-08-21 03:40:00+00:00,6.0,4.18,1.02,MAINTENANCE
2024-08-21 03:41:00+00:00,6.06,4.18,1.015,MAINTENANCE
2024-08-21 03:42:00+00:00,6.12,4.18,1.015,MAINTENANCE
2024-08-21 03:43:00+00:00,6.06,4.25,1.014,MAINTENANCE
2024-08-21 03:44:00+00:00,6.06,4.18,1.014,MAINTENANCE
2024-08-21 03:45:00+00:00,6.12,4.25,1.016,MAINTENANCE
2024-08-21 03:46:00+00:00,6.12,4.25,1.015,MAINTENANCE
2024-08-21 03:47:00+00:00,6.18,4.18,1.015,MAINTENANCE
2024-08-21 03:48:00+00:00,6.25,4.25,1.016,MAINTENANCE
2024-08-21 03:49:00+00:00,6.25,4.18,1.015,MAINTENANCE
2024-08-21 03:50:00+00:00,6.12,4.25,0.828,MAINTENANCE
2024-08-21 03:51:00+00:00,5.93,4.25,0.727,MILKING
2024-08-21 03:52:00+00:00,5.93,4.25,0.975,MILKING
2024-08-21 03:53:00+00:00,5.93,4.25,1.03,MILKING
2024-08-21 03:54:00+00:00,5.87,4.25,1.014,MILKING
2024-08-21 03:55:00+00:00,5.87,4.25,1.012,MILKING
2024-08-21 03:56:00+00:00,5.87,4.25,1.016,MILKING
2024-08-21 03:57:00+00:00,5.87,4.25,1.011,MILKING
2024-08-21 03:58:00+00:00,5.87,4.25,1.015,MILKING
2024-08-21 03:59:00+00:00,5.93,4.25,1.013,MILKING
2024-08-21 04:00:00+00:00,6.0,4.18,1.014,MILKING
2024-08-21 04:01:00+00:00,5.93,4.25,1.014,MILKING
2024-08-21 04:02:00+00:00,6.0,4.25,1.015,MILKING
2024-08-21 04:03:00+00:00,6.06,4.25,1.014,MILKING
2024-08-21 04:04:00+00:00,6.06,4.31,1.012,MILKING
2024-08-21 04:05:00+00:00,6.0,4.25,0.859,MILKING
2024-08-21 04:06:00+00:00,5.81,4.25,0.842,MILKING
2024-08-21 04:07:00+00:00,5.81,4.25,1.006,MILKING
2024-08-21 04:08:00+00:00,5.75,4.18,1.015,MILKING
2024-08-21 04:09:00+00:00,5.75,4.25,1.01,MILKING
2024-08-21 04:10:00+00:00,5.75,4.37,1.013,MILKING
2024-08-21 04:11:00+00:00,5.81,4.37,1.013,MILKING
2024-08-21 04:12:00+00:00,5.81,4.43,1.016,MILKING
2024-08-21 04:13:00+00:00,5.87,4.75,1.015,MILKING
2024-08-21 04:14:00+00:00,5.87,5.12,1.014,MILKING
2024-08-21 04:15:00+00:00,6.0,5.5,1.014,MILKING
2024-08-21 04:16:00+00:00,6.12,5.93,0.638,MILKING
2024-08-21 04:17:00+00:00,6.37,6.06,0.894,MILKING
2024-08-21 04:18:00+00:00,6.43,6.12,0.972,MILKING
2024-08-21 04:19:00+00:00,6.5,6.06,0.638,MILKING
2024-08-21 04:20:00+00:00,6.62,6.12,0.98,MILKING
2024-08-21 04:21:00+00:00,6.68,6.25,0.98,MILKING
2024-08-21 04:22:00+00:00,6.68,6.43,0.987,MILKING
2024-08-21 04:23:00+00:00,6.75,6.62,0.944,MILKING
2024-08-21 04:24:00+00:00,6.87,6.81,1.043,MILKING
2024-08-21 04:25:00+00:00,6.93,7.0,1.024,MILKING
2024-08-21 04:26:00+00:00,7.0,7.0,0.969,MILKING
2024-08-21 04:27:00+00:00,7.06,7.06,1.038,MILKING
2024-08-21 04:28:00+00:00,7.18,7.06,1.057,MILKING
2024-08-21 04:29:00+00:00,7.25,7.06,0.958,MILKING
2024-08-21 04:30:00+00:00,7.31,7.0,1.01,MILKING
2024-08-21 04:31:00+00:00,7.37,7.06,1.052,MILKING
2024-08-21 04:32:00+00:00,7.43,7.12,0.941,MILKING
2024-08-21 04:33:00+00:00,7.43,7.12,1.009,MILKING
2024-08-21 04:34:00+00:00,7.56,7.25,1.01,MILKING
2024-08-21 04:35:00+00:00,7.68,7.18,0.92,MILKING
2024-08-21 04:36:00+00:00,7.68,7.18,1.046,MILKING
2024-08-21 04:37:00+00:00,7.75,7.25,0.976,MILKING
2024-08-21 04:38:00+00:00,7.87,7.37,0.965,MILKING
2024-08-21 04:39:00+00:00,7.93,7.5,0.976,MILKING
2024-08-21 04:40:00+00:00,8.0,7.5,1.016,MILKING
2024-08-21 04:41:00+00:00,8.0,7.56,0.848,MILKING
2024-08-21 04:42:00+00:00,8.06,7.56,1.004,MILKING
2024-08-21 04:43:00+00:00,8.12,7.43,0.962,MILKING
2024-08-21 04:44:00+00:00,8.18,7.5,1.002,MILKING
2024-08-21 04:45:00+00:00,8.18,7.56,0.924,MILKING
2024-08-21 04:46:00+00:00,8.31,7.56,0.998,MILKING
2024-08-21 04:47:00+00:00,8.37,7.62,1.012,MILKING
2024-08-21 04:48:00+00:00,8.37,7.68,0.967,MILKING
2024-08-21 04:49:00+00:00,8.43,7.75,0.99,MILKING
2024-08-21 04:50:00+00:00,8.43,7.81,0.963,MILKING
2024-08-21 04:51:00+00:00,8.5,7.93,1.007,MILKING
2024-08-21 04:52:00+00:00,8.56,7.93,0.979,MILKING
2024-08-21 04:53:00+00:00,8.62,8.0,0.986,MILKING
2024-08-21 04:54:00+00:00,8.62,7.87,1.002,MILKING
2024-08-21 04:55:00+00:00,8.68,7.87,0.956,MILKING
2024-08-21 04:56:00+00:00,8.68,8.0,0.999,MILKING
2024-08-21 04:57:00+00:00,8.75,8.0,0.989,MILKING
2024-08-21 04:58:00+00:00,8.81,8.06,1.061,MILKING
2024-08-21 04:59:00+00:00,8.87,8.06,0.982,MILKING
2024-08-21 05:00:00+00:00,8.87,8.06,0.96,MILKING
2024-08-21 05:01:00+00:00,8.93,8.18,0.952,MILKING
2024-08-21 05:02:00+00:00,8.93,8.25,0.94,MILKING
2024-08-21 05:03:00+00:00,8.93,8.25,0.983,MILKING
2024-08-21 05:04:00+00:00,9.0,8.25,0.942,MILKING
2024-08-21 05:05:00+00:00,9.06,8.25,0.994,MILKING
2024-08-21 05:06:00+00:00,9.06,8.31,0.979,MILKING
2024-08-21 05:07:00+00:00,9.12,8.37,0.956,MILKING
2024-08-21 05:08:00+00:00,9.18,8.43,1.02,MILKING
2024-08-21 05:09:00+00:00,9.12,8.5,1.035,MILKING
2024-08-21 05:10:00+00:00,9.25,8.43,1.013,MILKING
2024-08-21 05:11:00+00:00,9.31,8.5,0.987,MILKING
2024-08-21 05:12:00+00:00,9.25,8.43,0.995,MILKING
2024-08-21 05:13:00+00:00,9.31,8.37,0.97,MILKING
2024-08-21 05:14:00+00:00,9.37,8.31,1.023,MILKING
2024-08-21 05:15:00+00:00,9.37,8.18,0.972,MILKING
2024-08-21 05:16:00+00:00,9.37,8.18,0.951,MILKING
2024-08-21 05:17:00+00:00,9.37,8.25,0.691,MILKING
2024-08-21 05:18:00+00:00,9.37,8.31,1.0,MILKING
2024-08-21 05:19:00+00:00,9.43,8.43,1.016,MILKING
2024-08-21 05:20:00+00:00,9.43,8.56,1.044,MILKING
2024-08-21 05:21:00+00:00,9.43,8.56,1.02,MILKING
2024-08-21 05:22:00+00:00,9.5,8.62,0.984,MILKING
2024-08-21 05:23:00+00:00,9.5,8.62,0.921,MILKING
2024-08-21 05:24:00+00:00,9.56,8.62,1.008,MILKING
2024-08-21 05:25:00+00:00,9.62,8.56,0.864,MILKING
2024-08-21 05:26:00+00:00,9.56,8.43,1.008,MILKING
2024-08-21 05:27:00+00:00,9.56,8.37,0.996,MILKING
2024-08-21 05:28:00+00:00,9.62,8.5,1.029,MILKING
2024-08-21 05:29:00+00:00,9.62,8.56,0.996,MILKING
2024-08-21 05:30:00+00:00,9.68,8.56,0.887,MILKING
2024-08-21 05:31:00+00:00,9.68,8.56,0.954,MILKING
2024-08-21 05:32:00+00:00,9.75,8.5,0.998,MILKING
2024-08-21 05:33:00+00:00,9.68,8.56,0.93,MILKING
2024-08-21 05:34:00+00:00,9.75,8.5,0.965,MILKING
2024-08-21 05:35:00+00:00,9.75,8.43,1.032,MILKING
2024-08-21 05:36:00+00:00,9.75,8.37,1.016,MILKING
2024-08-21 05:37:00+00:00,9.81,8.37,0.991,MILKING
2024-08-21 05:38:00+00:00,9.81,8.25,1.002,MILKING
2024-08-21 05:39:00+00:00,9.81,8.18,0.973,MILKING
2024-08-21 05:40:00+00:00,9.87,8.12,1.041,MILKING
2024-08-21 05:41:00+00:00,9.81,8.06,1.021,MILKING
2024-08-21 05:42:00+00:00,9.75,8.0,0.967,MILKING
2024-08-21 05:43:00+00:00,9.81,8.0,1.035,MILKING
2024-08-21 05:44:00+00:00,9.75,7.87,0.983,MILKING
2024-08-21 05:45:00+00:00,9.75,7.81,0.979,MILKING
2024-08-21 05:46:00+00:00,9.81,7.75,0.962,MILKING
2024-08-21 05:47:00+00:00,9.75,7.81,1.005,MILKING
2024-08-21 05:48:00+00:00,9.75,7.75,1.001,MILKING
2024-08-21 05:49:00+00:00,9.75,7.62,0.878,MILKING
2024-08-21 05:50:00+00:00,9.68,7.62,0.999,MILKING
2024-08-21 05:51:00+00:00,9.68,7.5,0.887,COOLING
2024-08-21 05:52:00+00:00,9.68,7.43,1.049,COOLING
2024-08-21 05:53:00+00:00,9.62,7.31,0.893,COOLING
2024-08-21 05:54:00+00:00,9.62,7.25,0.949,COOLING
2024-08-21 05:55:00+00:00,9.62,7.18,0.983,COOLING
2024-08-21 05:56:00+00:00,9.56,7.12,0.915,COOLING
2024-08-21 05:57:00+00:00,9.5,6.93,0.896,COOLING
2024-08-21 05:58:00+00:00,9.43,6.87,0.818,COOLING
2024-08-21 05:59:00+00:00,9.37,6.81,1.038,COOLING
2024-08-21 06:00:00+00:00,9.25,6.75,0.964,COOLING
2024-08-21 06:01:00+00:00,9.25,6.68,0.758,COOLING
2024-08-21 06:02:00+00:00,9.18,6.56,0.943,COOLING
2024-08-21 06:03:00+00:00,9.18,6.5,1.035,COOLING
2024-08-21 06:04:00+00:00,9.12,6.37,0.999,COOLING
2024-08-21 06:05:00+00:00,9.12,6.31,0.998,COOLING
2024-08-21 06:06:00+00:00,9.06,6.18,0.87,COOLING
2024-08-21 06:07:00+00:00,9.0,6.12,0.987,COOLING
2024-08-21 06:08:00+00:00,8.93,6.06,1.023,COOLING
2024-08-21 06:09:00+00:00,8.87,6.0,1.019,COOLING
2024-08-21 06:10:00+00:00,8.81,5.93,0.997,COOLING
2024-08-21 06:11:00+00:00,8.81,5.81,1.012,COOLING
2024-08-21 06:12:00+00:00,8.75,5.75,0.981,COOLING
2024-08-21 06:13:00+00:00,8.68,5.68,0.985,COOLING
2024-08-21 06:14:00+00:00,8.62,5.56,0.943,COOLING
2024-08-21 06:15:00+00:00,8.56,5.43,0.987,COOLING
2024-08-21 06:16:00+00:00,8.5,5.37,1.027,COOLING
2024-08-21 06:17:00+00:00,8.43,5.25,0.959,COOLING
2024-08-21 06:18:00+00:00,8.37,5.18,1.029,COOLING
2024-08-21 06:19:00+00:00,8.31,5.12,0.889,COOLING
2024-08-21 06:20:00+00:00,8.25,5.0,0.994,COOLING
2024-08-21 06:21:00+00:00,8.12,4.93,0.935,COOLING
