DateTime,Over surface temperature (ºC),Surface temperature (ºC),AccelX,ETIQUETA
2024-08-18 01:02:00+00:00,6.25,4.25,1.012,MAINTENANCE
2024-08-18 01:03:00+00:00,6.25,4.25,1.015,MAINTENANCE
2024-08-18 01:04:00+00:00,6.25,4.25,1.012,MAINTENANCE
2024-08-18 01:05:00+00:00,6.31,4.31,1.013,MAINTENANCE
2024-08-18 01:06:00+00:00,6.25,4.25,1.015,MAINTENANCE
2024-08-18 01:07:00+00:00,6.31,4.31,0.991,MAINTENANCE
2024-08-18 01:08:00+00:00,6.31,4.31,0.968,MAINTENANCE
2024-08-18 01:09:00+00:00,6.25,4.31,0.989,MAINTENANCE
2024-08-18 01:10:00+00:00,6.25,4.31,0.982,MAINTENANCE
2024-08-18 01:11:00+00:00,6.31,4.37,1.023,MAINTENANCE
2024-08-18 01:12:00+00:00,6.31,4.31,1.049,MAINTENANCE
2024-08-18 01:13:00+00:00,6.25,4.31,1.014,MAINTENANCE
2024-08-18 01:14:00+00:00,6.25,4.25,1.028,MAINTENANCE
2024-08-18 01:15:00+00:00,6.31,4.31,1.013,MAINTENANCE
2024-08-18 01:16:00+00:00,6.25,4.25,1.016,MAINTENANCE
2024-08-18 01:17:00+00:00,6.31,4.31,1.013,MAINTENANCE
2024-08-18 01:18:00+00:00,6.31,4.25,1.015,MAINTENANCE
2024-08-18 01:19:00+00:00,6.31,4.31,1.015,MAINTENANCE
2024-08-18 01:20:00+00:00,6.31,4.25,1.015,MAINTENANCE
2024-08-18 01:21:00+00:00,6.31,4.31,1.014,MAINTENANCE
2024-08-18 01:22:00+00:00,6.31,4.25,1.015,MAINTENANCE
2024-08-18 01:23:00+00:00,6.31,4.25,0.947,MAINTENANCE
2024-08-18 01:24:00+00:00,6.25,4.31,0.994,MAINTENANCE
2024-08-18 01:25:00+00:00,6.31,4.25,0.935,MAINTENANCE
2024-08-18 01:26:00+00:00,6.31,4.31,1.037,MAINTENANCE
2024-08-18 01:27:00+00:00,6.31,4.31,1.002,MAINTENANCE
2024-08-18 01:28:00+00:00,6.25,4.25,1.0,MAINTENANCE
2024-08-18 01:29:00+00:00,6.31,4.31,1.023,MAINTENANCE
2024-08-18 01:30:00+00:00,6.25,4.31,1.019,MAINTENANCE
2024-08-18 01:31:00+00:00,6.25,4.31,1.016,MAINTENANCE
2024-08-18 01:32:00+00:00,6.31,4.31,1.019,MAINTENANCE
2024-08-18 01:33:00+00:00,6.31,4.31,1.016,MAINTENANCE
2024-08-18 01:34:00+00:00,6.31,4.31,1.016,MAINTENANCE
2024-08-18 01:35:00+00:00,6.31,4.31,1.016,MAINTENANCE
2024-08-18 01:36:00+00:00,6.31,4.31,1.015,MAINTENANCE
2024-08-18 01:37:00+00:00,6.31,4.25,1.008,MAINTENANCE
2024-08-18 01:38:00+00:00,6.31,4.31,1.041,MAINTENANCE
2024-08-18 01:39:00+00:00,6.31,4.31,0.968,MAINTENANCE
2024-08-18 01:40:00+00:00,6.37,4.37,1.031,MAINTENANCE
2024-08-18 01:41:00+00:00,6.37,4.37,1.017,MAINTENANCE
2024-08-18 01:42:00+00:00,6.31,4.31,1.004,MAINTENANCE
2024-08-18 01:43:00+00:00,6.31,4.31,1.02,MAINTENANCE
2024-08-18 01:44:00+00:00,6.37,4.31,1.02,MAINTENANCE
2024-08-18 01:45:00+00:00,6.31,4.37,1.017,MAINTENANCE
2024-08-18 01:46:00+00:00,6.31,4.31,1.014,MAINTENANCE
2024-08-18 01:47:00+00:00,6.31,4.25,1.014,MAINTENANCE
2024-08-18 01:48:00+00:00,6.31,4.31,1.016,MAINTENANCE
2024-08-18 01:49:00+00:00,6.25,4.31,1.013,MAINTENANCE
2024-08-18 01:50:00+00:00,6.31,4.31,1.015,MAINTENANCE
2024-08-18 01:51:00+00:00,6.31,4.31,1.014,MAINTENANCE
2024-08-18 01:52:00+00:00,6.31,4.31,1.014,MAINTENANCE
2024-08-18 01:53:00+00:00,6.31,4.31,0.934,MAINTENANCE
2024-08-18 01:54:00+00:00,6.37,4.31,0.993,MAINTENANCE
2024-08-18 01:55:00+00:00,6.37,4.31,1.023,MAINTENANCE
2024-08-18 01:56:00+00:00,6.31,4.31,1.014,MAINTENANCE
2024-08-18 01:57:00+00:00,6.31,4.31,1.016,MAINTENANCE
2024-08-18 01:58:00+00:00,6.31,4.31,1.014,MAINTENANCE
2024-08-18 01:59:00+00:00,6.37,4.31,1.016,MAINTENANCE
2024-08-18 02:00:00+00:00,6.31,4.37,1.012,MAINTENANCE
2024-08-18 02:01:00+00:00,6.31,4.37,1.015,MAINTENANCE
2024-08-18 02:02:00+00:00,6.31,4.37,1.015,MAINTENANCE
2024-08-18 02:03:00+00:00,6.31,4.31,1.013,MAINTENANCE
2024-08-18 02:04:00+00:00,6.31,4.37,1.015,MAINTENANCE
2024-08-18 02:05:00+00:00,6.25,4.37,1.014,MAINTENANCE
2024-08-18 02:06:00+00:00,6.31,4.37,1.014,MAINTENANCE
2024-08-18 02:07:00+00:00,6.31,4.31,1.041,MAINTENANCE
2024-08-18 02:08:00+00:00,6.31,4.31,1.049,MAINTENANCE
2024-08-18 02:09:00+00:00,6.31,4.31,0.918,MAINTENANCE
2024-08-18 02:10:00+00:00,6.31,4.31,1.046,MAINTENANCE
2024-08-18 02:11:00+00:00,6.31,4.37,1.024,MAINTENANCE
2024-08-18 02:12:00+00:00,6.37,4.37,1.016,MAINTENANCE
2024-08-18 02:13:00+00:00,6.31,4.37,1.004,MAINTENANCE
2024-08-18 02:14:00+00:00,6.31,4.31,1.027,MAINTENANCE
2024-08-18 02:15:00+00:00,6.31,4.37,1.014,MAINTENANCE
2024-08-18 02:16:00+00:00,6.37,4.37,1.016,MAINTENANCE
2024-08-18 02:17:00+00:00,6.37,4.37,1.014,MAINTENANCE
2024-08-18 02:18:00+00:00,6.37,4.31,1.014,MAINTENANCE
2024-08-18 02:19:00+00:00,6.37,4.31,1.014,MAINTENANCE
2024-08-18 02:20:00+00:00,6.37,4.31,1.013,MAINTENANCE
2024-08-18 02:21:00+00:00,6.37,4.31,1.013,MAINTENANCE
2024-08-18 02:22:00+00:00,6.37,4.37,1.002,MAINTENANCE
2024-08-18 02:23:00+00:00,6.31,4.37,0.947,MAINTENANCE
2024-08-18 02:24:00+00:00,6.37,4.43,1.019,MAINTENANCE
2024-08-18 02:25:00+00:00,6.37,4.37,0.924,MAINTENANCE
2024-08-18 02:26:00+00:00,6.31,4.37,0.975,MAINTENANCE
2024-08-18 02:27:00+00:00,6.31,4.37,1.01,MAINTENANCE
2024-08-18 02:28:00+00:00,6.31,4.37,0.998,MAINTENANCE
2024-08-18 02:29:00+00:00,6.37,4.31,0.999,MAINTENANCE
2024-08-18 02:30:00+00:00,6.37,4.37,1.0,MAINTENANCE
2024-08-18 02:31:00+00:00,6.37,4.37,1.012,MAINTENANCE
2024-08-18 02:32:00+00:00,6.37,4.43,1.016,MAINTENANCE
2024-08-18 02:33:00+00:00,6.31,4.37,1.014,MAINTENANCE
2024-08-18 02:34:00+00:00,6.37,4.37,1.014,MAINTENANCE
2024-08-18 02:35:00+00:00,6.31,4.37,1.013,MAINTENANCE
2024-08-18 02:36:00+00:00,6.37,4.37,1.013,MAINTENANCE
2024-08-18 02:37:00+00:00,6.37,4.37,1.0,MAINTENANCE
2024-08-18 02:38:00+00:00,6.37,4.37,0.971,MAINTENANCE
2024-08-18 02:39:00+00:00,6.37,4.37,1.006,MAINTENANCE
2024-08-18 02:40:00+00:00,6.37,4.37,1.014,MAINTENANCE
2024-08-18 02:41:00+00:00,6.31,4.37,0.993,MAINTENANCE
2024-08-18 02:42:00+00:00,6.37,4.37,1.001,MAINTENANCE
2024-08-18 02:43:00+00:00,6.37,4.37,1.03,MAINTENANCE
2024-08-18 02:44:00+00:00,6.37,4.37,1.006,MAINTENANCE
2024-08-18 02:45:00+00:00,6.31,4.37,1.013,MAINTENANCE
2024-08-18 02:46:00+00:00,6.31,4.37,1.01,MAINTENANCE
2024-08-18 02:47:00+00:00,6.37,4.37,1.016,MAINTENANCE
2024-08-18 02:48:00+00:00,6.37,4.37,1.014,MAINTENANCE
2024-08-18 02:49:00+00:00,6.31,4.37,1.014,MAINTENANCE
2024-08-18 02:50:00+00:00,6.31,4.31,1.013,MAINTENANCE
2024-08-18 02:51:00+00:00,6.37,4.37,1.013,MAINTENANCE
2024-08-18 02:52:00+00:00,6.31,4.43,1.016,MAINTENANCE
2024-08-18 02:53:00+00:00,6.37,4.37,0.965,MAINTENANCE
2024-08-18 02:54:00+00:00,6.37,4.37,0.99,MAINTENANCE
2024-08-18 02:55:00+00:00,6.31,4.37,0.973,MAINTENANCE
2024-08-18 02:56:00+00:00,6.37,4.43,0.966,MAINTENANCE
2024-08-18 02:57:00+00:00,6.31,4.37,1.03,MAINTENANCE
2024-08-18 02:58:00+00:00,6.31,4.37,1.007,MAINTENANCE
2024-08-18 02:59:00+00:00,6.37,4.37,0.997,MAINTENANCE
2024-08-18 03:00:00+00:00,6.37,4.37,1.005,MAINTENANCE
2024-08-18 03:01:00+00:00,6.37,4.37,1.016,MAINTENANCE
2024-08-18 03:02:00+00:00,6.37,4.37,1.013,MAINTENANCE
2024-08-18 03:03:00+00:00,6.37,4.43,1.014,MAINTENANCE
2024-08-18 03:04:00+00:00,6.31,4.43,1.013,MAINTENANCE
2024-08-18 03:05:00+00:00,6.37,4.37,1.012,MAINTENANCE
2024-08-18 03:06:00+00:00,6.37,4.37,1.013,MAINTENANCE
2024-08-18 03:07:00+00:00,6.37,4.37,0.984,MAINTENANCE
2024-08-18 03:08:00+00:00,6.37,4.43,1.013,MAINTENANCE
2024-08-18 03:09:00+00:00,6.37,4.37,0.989,MAINTENANCE
2024-08-18 03:10:00+00:00,6.37,4.37,1.009,MAINTENANCE
2024-08-18 03:11:00+00:00,6.37,4.37,1.042,MAINTENANCE
2024-08-18 03:12:00+00:00,6.31,4.43,1.021,MAINTENANCE
2024-08-18 03:13:00+00:00,6.31,4.43,1.071,MAINTENANCE
2024-08-18 03:14:00+00:00,6.31,4.43,1.022,MAINTENANCE
2024-08-18 03:15:00+00:00,6.31,4.37,1.011,MAINTENANCE
2024-08-18 03:16:00+00:00,6.31,4.43,1.014,MAINTENANCE
2024-08-18 03:17:00+00:00,6.31,4.37,1.014,MAINTENANCE
2024-08-18 03:18:00+00:00,6.31,4.43,1.016,MAINTENANCE
2024-08-18 03:19:00+00:00,6.31,4.43,1.016,MAINTENANCE
2024-08-18 03:20:00+00:00,6.37,4.37,1.013,MAINTENANCE
2024-08-18 03:21:00+00:00,6.31,4.43,1.013,MAINTENANCE
2024-08-18 03:22:00+00:00,6.31,4.37,1.014,MAINTENANCE
2024-08-18 03:23:00+00:00,6.37,4.43,0.962,MAINTENANCE
2024-08-18 03:24:00+00:00,6.31,4.43,1.048,MAINTENANCE
2024-08-18 03:25:00+00:00,6.31,4.43,0.997,MAINTENANCE
2024-08-18 03:26:00+00:00,6.37,4.37,1.043,MAINTENANCE
2024-08-18 03:27:00+00:00,6.31,4.43,1.003,MAINTENANCE
2024-08-18 03:28:00+00:00,6.31,4.37,0.996,MAINTENANCE
2024-08-18 03:29:00+00:00,6.31,4.37,1.016,MAINTENANCE
2024-08-18 03:30:00+00:00,6.25,4.37,1.006,MAINTENANCE
2024-08-18 03:31:00+00:00,6.31,4.43,1.015,MAINTENANCE
2024-08-18 03:32:00+00:00,6.31,4.37,1.015,MAINTENANCE
2024-08-18 03:33:00+00:00,6.31,4.37,1.013,MAINTENANCE
2024-08-18 03:34:00+00:00,6.31,4.43,1.013,MAINTENANCE
2024-08-18 03:35:00+00:00,6.31,4.37,1.014,MAINTENANCE
2024-08-18 03:36:00+00:00,6.37,4.43,1.015,MAINTENANCE
2024-08-18 03:37:00+00:00,6.31,4.43,1.025,MAINTENANCE
2024-08-18 03:38:00+00:00,6.31,4.37,0.984,MAINTENANCE
2024-08-18 03:39:00+00:00,6.31,4.37,1.003,MAINTENANCE
2024-08-18 03:40:00+00:00,6.25,4.37,0.967,MAINTENANCE
2024-08-18 03:41:00+00:00,6.25,4.37,0.974,MAINTENANCE
2024-08-18 03:42:00+00:00,6.25,4.25,0.967,MAINTENANCE
2024-08-18 03:43:00+00:00,6.18,4.25,0.97,MAINTENANCE
2024-08-18 03:44:00+00:00,6.25,4.18,1.036,MAINTENANCE
2024-08-18 03:45:00+00:00,6.18,4.06,1.0,MAINTENANCE
2024-08-18 03:46:00+00:00,6.18,4.06,0.989,MAINTENANCE
2024-08-18 03:47:00+00:00,6.18,4.06,1.015,MAINTENANCE
2024-08-18 03:48:00+00:00,6.18,4.06,1.06,MAINTENANCE
2024-08-18 03:49:00+00:00,6.18,4.06,1.054,MAINTENANCE
2024-08-18 03:50:00+00:00,6.12,4.06,0.989,MAINTENANCE
2024-08-18 03:51:00+00:00,6.12,4.06,1.02,MAINTENANCE
2024-08-18 03:52:00+00:00,6.12,4.06,1.022,MAINTENANCE
2024-08-18 03:53:00+00:00,6.12,4.06,1.016,MAINTENANCE
2024-08-18 03:54:00+00:00,6.12,4.0,1.012,MAINTENANCE
2024-08-18 03:55:00+00:00,6.12,4.0,1.023,MAINTENANCE
2024-08-18 03:56:00+00:00,6.06,4.0,1.014,MAINTENANCE
2024-08-18 03:57:00+00:00,6.12,4.06,1.017,MAINTENANCE
2024-08-18 03:58:00+00:00,6.06,4.0,1.015,MAINTENANCE
2024-08-18 03:59:00+00:00,6.0,4.0,1.014,MAINTENANCE
2024-08-18 04:00:00+00:00,6.0,4.0,1.016,MAINTENANCE
2024-08-18 04:01:00+00:00,6.06,4.06,1.033,MILKING
2024-08-18 04:02:00+00:00,6.06,4.0,0.989,MILKING
2024-08-18 04:03:00+00:00,6.06,4.06,0.995,MILKING
2024-08-18 04:04:00+00:00,6.06,4.0,1.034,MILKING
2024-08-18 04:05:00+00:00,6.0,4.0,1.038,MILKING
2024-08-18 04:06:00+00:00,6.06,4.0,1.017,MILKING
2024-08-18 04:07:00+00:00,6.06,4.0,1.018,MILKING
2024-08-18 04:08:00+00:00,6.0,4.0,1.014,MILKING
2024-08-18 04:09:00+00:00,6.0,4.06,1.014,MILKING
2024-08-18 04:10:00+00:00,6.0,4.18,1.016,MILKING
2024-08-18 04:11:00+00:00,6.0,4.43,1.015,MILKING
2024-08-18 04:12:00+00:00,6.0,4.56,1.013,MILKING
2024-08-18 04:13:00+00:00,6.0,4.62,1.016,MILKING
2024-08-18 04:14:00+00:00,6.12,4.68,1.015,MILKING
2024-08-18 04:15:00+00:00,6.06,4.68,1.016,MILKING
2024-08-18 04:16:00+00:00,6.0,4.75,1.039,MILKING
2024-08-18 04:17:00+00:00,6.06,4.81,1.006,MILKING
2024-08-18 04:18:00+00:00,6.06,4.75,0.958,MILKING
2024-08-18 04:19:00+00:00,6.12,4.75,0.982,MILKING
2024-08-18 04:20:00+00:00,6.12,4.75,1.004,MILKING
2024-08-18 04:21:00+00:00,6.12,4.75,0.62,MILKING
2024-08-18 04:22:00+00:00,6.18,4.75,0.902,MILKING
2024-08-18 04:23:00+00:00,6.12,4.81,0.997,MILKING
2024-08-18 04:24:00+00:00,6.18,4.87,0.92,MILKING
2024-08-18 04:25:00+00:00,6.25,4.93,0.887,MILKING
2024-08-18 04:26:00+00:00,6.25,5.0,0.975,MILKING
2024-08-18 04:27:00+00:00,6.25,5.0,1.0,MILKING
2024-08-18 04:28:00+00:00,6.31,5.06,0.97,MILKING
2024-08-18 04:29:00+00:00,6.31,5.06,0.983,MILKING
2024-08-18 04:30:00+00:00,6.37,5.06,0.949,MILKING
2024-08-18 04:31:00+00:00,6.37,5.06,0.989,MILKING
2024-08-18 04:32:00+00:00,6.37,5.06,0.943,MILKING
2024-08-18 04:33:00+00:00,6.5,5.12,1.036,MILKING
2024-08-18 04:34:00+00:00,6.43,5.12,1.009,MILKING
2024-08-18 04:35:00+00:00,6.5,5.12,0.925,MILKING
2024-08-18 04:36:00+00:00,6.5,5.18,1.001,MILKING
2024-08-18 04:37:00+00:00,6.56,5.25,0.947,MILKING
2024-08-18 04:38:00+00:00,6.56,5.25,0.931,MILKING
2024-08-18 04:39:00+00:00,6.56,5.31,0.991,MILKING
2024-08-18 04:40:00+00:00,6.62,5.37,0.881,MILKING
2024-08-18 04:41:00+00:00,6.62,5.31,0.986,MILKING
2024-08-18 04:42:00+00:00,6.62,5.37,0.946,MILKING
2024-08-18 04:43:00+00:00,6.68,5.37,1.027,MILKING
2024-08-18 04:44:00+00:00,6.75,5.43,0.98,MILKING
2024-08-18 04:45:00+00:00,6.75,5.43,0.991,MILKING
2024-08-18 04:46:00+00:00,6.81,5.43,0.935,MILKING
2024-08-18 04:47:00+00:00,6.81,5.56,1.008,MILKING
2024-08-18 04:48:00+00:00,6.81,5.62,1.031,MILKING
2024-08-18 04:49:00+00:00,6.87,5.68,0.851,MILKING
2024-08-18 04:50:00+00:00,6.87,5.62,0.981,MILKING
2024-08-18 04:51:00+00:00,6.93,5.68,0.879,MILKING
2024-08-18 04:52:00+00:00,6.93,5.68,0.99,MILKING
2024-08-18 04:53:00+00:00,6.93,5.68,1.057,MILKING
2024-08-18 04:54:00+00:00,6.93,5.68,0.947,MILKING
2024-08-18 04:55:00+00:00,6.93,5.81,0.993,MILKING
2024-08-18 04:56:00+00:00,6.93,5.87,0.978,MILKING
2024-08-18 04:57:00+00:00,7.0,5.93,1.022,MILKING
2024-08-18 04:58:00+00:00,7.0,5.93,1.02,MILKING
2024-08-18 04:59:00+00:00,7.0,6.0,0.993,MILKING
2024-08-18 05:00:00+00:00,7.06,6.0,1.011,MILKING
2024-08-18 05:01:00+00:00,7.06,6.06,0.949,MILKING
2024-08-18 05:02:00+00:00,7.12,6.06,0.935,MILKING
2024-08-18 05:03:00+00:00,7.12,6.0,0.914,MILKING
2024-08-18 05:04:00+00:00,7.12,6.06,1.023,MILKING
2024-08-18 05:05:00+00:00,7.12,5.93,0.967,MILKING
2024-08-18 05:06:00+00:00,7.18,5.93,0.915,MILKING
2024-08-18 05:07:00+00:00,7.12,5.93,1.026,MILKING
2024-08-18 05:08:00+00:00,7.18,5.93,1.009,MILKING
2024-08-18 05:09:00+00:00,7.25,5.93,1.012,MILKING
2024-08-18 05:10:00+00:00,7.25,6.0,1.011,MILKING
2024-08-18 05:11:00+00:00,7.25,6.0,0.975,MILKING
2024-08-18 05:12:00+00:00,7.25,6.06,0.971,MILKING
2024-08-18 05:13:00+00:00,7.25,6.12,0.999,MILKING
2024-08-18 05:14:00+00:00,7.31,6.12,0.9,MILKING
2024-08-18 05:15:00+00:00,7.31,6.12,0.662,MILKING
2024-08-18 05:16:00+00:00,7.31,6.18,0.964,MILKING
2024-08-18 05:17:00+00:00,7.37,6.06,0.97,MILKING
2024-08-18 05:18:00+00:00,7.37,6.12,1.015,MILKING
2024-08-18 05:19:00+00:00,7.37,6.12,1.02,MILKING
2024-08-18 05:20:00+00:00,7.43,6.06,0.981,MILKING
2024-08-18 05:21:00+00:00,7.43,6.0,0.995,MILKING
2024-08-18 05:22:00+00:00,7.43,6.0,1.014,MILKING
2024-08-18 05:23:00+00:00,7.5,6.0,1.001,MILKING
2024-08-18 05:24:00+00:00,7.5,6.06,1.006,MILKING
2024-08-18 05:25:00+00:00,7.5,6.12,1.025,MILKING
2024-08-18 05:26:00+00:00,7.56,6.25,0.946,MILKING
2024-08-18 05:27:00+00:00,7.56,6.31,1.016,MILKING
2024-08-18 05:28:00+00:00,7.56,6.37,0.865,MILKING
2024-08-18 05:29:00+00:00,7.62,6.43,1.017,MILKING
2024-08-18 05:30:00+00:00,7.62,6.43,1.01,MILKING
2024-08-18 05:31:00+00:00,7.62,6.37,1.01,MILKING
2024-08-18 05:32:00+00:00,7.62,6.37,1.015,MILKING
2024-08-18 05:33:00+00:00,7.75,6.43,0.992,MILKING
2024-08-18 05:34:00+00:00,7.68,6.37,1.011,MILKING
2024-08-18 05:35:00+00:00,7.68,6.25,1.01,MILKING
2024-08-18 05:36:00+00:00,7.75,6.25,1.0,MILKING
2024-08-18 05:37:00+00:00,7.75,6.25,1.007,MILKING
2024-08-18 05:38:00+00:00,7.75,6.18,0.99,MILKING
2024-08-18 05:39:00+00:00,7.75,6.18,0.986,MILKING
2024-08-18 05:40:00+00:00,7.81,6.31,0.986,MILKING
2024-08-18 05:41:00+00:00,7.81,6.25,1.001,MILKING
2024-08-18 05:42:00+00:00,7.81,6.18,0.981,MILKING
2024-08-18 05:43:00+00:00,7.81,6.12,1.0,MILKING
2024-08-18 05:44:00+00:00,7.81,6.06,1.009,MILKING
2024-08-18 05:45:00+00:00,7.87,6.06,1.018,MILKING
2024-08-18 05:46:00+00:00,7.87,6.0,1.012,MILKING
2024-08-18 05:47:00+00:00,7.87,6.0,1.002,MILKING
2024-08-18 05:48:00+00:00,7.87,5.93,1.01,MILKING
2024-08-18 05:49:00+00:00,7.87,5.93,1.0,MILKING
2024-08-18 05:50:00+00:00,7.87,5.87,1.01,MILKING
2024-08-18 05:51:00+00:00,7.87,5.75,1.024,COOLING
2024-08-18 05:52:00+00:00,7.87,5.81,0.941,COOLING
2024-08-18 05:53:00+00:00,7.87,5.75,1.028,COOLING
2024-08-18 05:54:00+00:00,7.87,5.68,0.979,COOLING
2024-08-18 05:55:00+00:00,7.87,5.62,0.888,COOLING
2024-08-18 05:56:00+00:00,7.81,5.62,0.942,COOLING
2024-08-18 05:57:00+00:00,7.81,5.56,1.011,COOLING
2024-08-18 05:58:00+00:00,7.81,5.56,0.99,COOLING
2024-08-18 05:59:00+00:00,7.75,5.5,0.971,COOLING
2024-08-18 06:00:00+00:00,7.75,5.43,1.016,COOLING
2024-08-18 06:01:00+00:00,7.68,5.43,1.015,COOLING
2024-08-18 06:02:00+00:00,7.62,5.43,0.902,COOLING
2024-08-18 06:03:00+00:00,7.56,5.31,0.976,COOLING
2024-08-18 06:04:00+00:00,7.5,5.25,1.011,COOLING
2024-08-18 06:05:00+00:00,7.43,5.25,1.0,COOLING
2024-08-18 06:06:00+00:00,7.5,5.12,1.026,COOLING
2024-08-18 06:07:00+00:00,7.37,5.12,0.989,COOLING
2024-08-18 06:08:00+00:00,7.37,5.06,0.897,COOLING
2024-08-18 06:09:00+00:00,7.37,5.0,1.007,COOLING
2024-08-18 06:10:00+00:00,7.43,5.0,0.997,COOLING
2024-08-18 06:11:00+00:00,7.37,4.93,1.009,COOLING
2024-08-18 06:12:00+00:00,7.25,4.93,0.958,COOLING
2024-08-18 06:13:00+00:00,7.31,4.87,0.994,COOLING
2024-08-18 06:14:00+00:00,7.25,4.81,1.011,COOLING
2024-08-18 06:15:00+00:00,7.25,4.81,1.007,COOLING
2024-08-18 06:16:00+00:00,7.18,4.68,0.803,COOLING
2024-08-18 06:17:00+00:00,7.25,4.68,1.029,COOLING
2024-08-18 06:18:00+00:00,7.18,4.68,1.031,COOLING
2024-08-18 06:19:00+00:00,7.12,4.62,1.002,COOLING
2024-08-18 06:20:00+00:00,7.12,4.56,1.013,COOLING
