Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1724370908;22/08/24;23:55:08;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724370968;22/08/24;23:56:08;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724371028;22/08/24;23:57:08;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724371088;22/08/24;23:58:08;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724371148;22/08/24;23:59:08;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724371208;23/08/24;00:00:08;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724371268;23/08/24;00:01:08;-127.0;4.25;5.87
01:00:01:00:00:00:00;1724371328;23/08/24;00:02:08;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724371388;23/08/24;00:03:08;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724371448;23/08/24;00:04:08;-127.0;4.31;6.0
01:00:01:00:00:00:00;1724371508;23/08/24;00:05:08;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724371568;23/08/24;00:06:08;-127.0;4.31;6.06
01:00:01:00:00:00:00;1724371628;23/08/24;00:07:08;-127.0;4.31;6.0
01:00:01:00:00:00:00;1724371688;23/08/24;00:08:08;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724371747;23/08/24;00:09:07;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724371807;23/08/24;00:10:07;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724371867;23/08/24;00:11:07;-127.0;4.31;6.18
01:00:01:00:00:00:00;1724371927;23/08/24;00:12:07;-127.0;4.31;6.25
01:00:01:00:00:00:00;1724371987;23/08/24;00:13:07;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724372047;23/08/24;00:14:07;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724372107;23/08/24;00:15:07;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724372167;23/08/24;00:16:07;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724372227;23/08/24;00:17:07;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724372287;23/08/24;00:18:07;-127.0;4.31;5.87
01:00:01:00:00:00:00;1724372347;23/08/24;00:19:07;-127.0;4.37;5.93
01:00:01:00:00:00:00;1724372407;23/08/24;00:20:07;-127.0;4.37;5.93
01:00:01:00:00:00:00;1724372467;23/08/24;00:21:07;-127.0;4.31;6.0
01:00:01:00:00:00:00;1724372527;23/08/24;00:22:07;-127.0;4.31;6.0
01:00:01:00:00:00:00;1724372587;23/08/24;00:23:07;-127.0;4.37;6.06
01:00:01:00:00:00:00;1724372647;23/08/24;00:24:07;-127.0;4.37;6.06
01:00:01:00:00:00:00;1724372707;23/08/24;00:25:07;-127.0;4.37;6.06
01:00:01:00:00:00:00;1724372767;23/08/24;00:26:07;-127.0;4.31;6.18
01:00:01:00:00:00:00;1724372827;23/08/24;00:27:07;-127.0;4.37;6.25
01:00:01:00:00:00:00;1724372887;23/08/24;00:28:07;-127.0;4.31;6.18
01:00:01:00:00:00:00;1724372947;23/08/24;00:29:07;-127.0;4.31;6.0
01:00:01:00:00:00:00;1724373007;23/08/24;00:30:07;-127.0;4.37;5.93
01:00:01:00:00:00:00;1724373066;23/08/24;00:31:06;-127.0;4.37;5.93
01:00:01:00:00:00:00;1724373126;23/08/24;00:32:06;-127.0;4.37;5.93
01:00:01:00:00:00:00;1724373186;23/08/24;00:33:06;-127.0;4.37;5.87
01:00:01:00:00:00:00;1724373246;23/08/24;00:34:06;-127.0;4.37;5.93
01:00:01:00:00:00:00;1724373306;23/08/24;00:35:06;-127.0;4.37;5.93
01:00:01:00:00:00:00;1724373366;23/08/24;00:36:06;-127.0;4.37;6.0
01:00:01:00:00:00:00;1724373426;23/08/24;00:37:06;-127.0;4.37;6.0
01:00:01:00:00:00:00;1724373486;23/08/24;00:38:06;-127.0;4.37;6.06
01:00:01:00:00:00:00;1724373546;23/08/24;00:39:06;-127.0;4.31;6.06
01:00:01:00:00:00:00;1724373606;23/08/24;00:40:06;-127.0;4.37;6.12
01:00:01:00:00:00:00;1724373666;23/08/24;00:41:06;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724373726;23/08/24;00:42:06;-127.0;4.37;6.18
01:00:01:00:00:00:00;1724373786;23/08/24;00:43:06;-127.0;4.37;6.18
01:00:01:00:00:00:00;1724373846;23/08/24;00:44:06;-127.0;4.37;6.18
01:00:01:00:00:00:00;1724373906;23/08/24;00:45:06;-127.0;4.37;6.06
01:00:01:00:00:00:00;1724373966;23/08/24;00:46:06;-127.0;4.31;5.93
01:00:01:00:00:00:00;1724374026;23/08/24;00:47:06;-127.0;4.12;5.81
01:00:01:00:00:00:00;1724374086;23/08/24;00:48:06;-127.0;4.0;5.68
01:00:01:00:00:00:00;1724374146;23/08/24;00:49:06;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724374206;23/08/24;00:50:06;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724374266;23/08/24;00:51:06;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724374326;23/08/24;00:52:06;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724374381;23/08/24;00:53:01;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724374441;23/08/24;00:54:01;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724374501;23/08/24;00:55:01;-127.0;3.87;5.5
01:00:01:00:00:00:00;1724374561;23/08/24;00:56:01;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724374621;23/08/24;00:57:01;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724374681;23/08/24;00:58:01;-127.0;3.87;5.56
01:00:01:00:00:00:00;1724374741;23/08/24;00:59:01;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724374801;23/08/24;01:00:01;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724374861;23/08/24;01:01:01;-127.0;3.87;5.68
01:00:01:00:00:00:00;1724374921;23/08/24;01:02:01;-127.0;4.0;5.68
01:00:01:00:00:00:00;1724374981;23/08/24;01:03:01;-127.0;3.87;5.62
01:00:01:00:00:00:00;1724375041;23/08/24;01:04:01;-127.0;3.87;5.56
01:00:01:00:00:00:00;1724375101;23/08/24;01:05:01;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724375161;23/08/24;01:06:01;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724375221;23/08/24;01:07:01;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724375281;23/08/24;01:08:01;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724375340;23/08/24;01:09:00;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724375400;23/08/24;01:10:00;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724375460;23/08/24;01:11:00;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724375520;23/08/24;01:12:00;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724375580;23/08/24;01:13:00;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724375640;23/08/24;01:14:00;-127.0;3.87;5.68
01:00:01:00:00:00:00;1724375700;23/08/24;01:15:00;-127.0;3.93;5.68
01:00:01:00:00:00:00;1724375760;23/08/24;01:16:00;-127.0;3.93;5.81
01:00:01:00:00:00:00;1724375820;23/08/24;01:17:00;-127.0;3.93;5.75
01:00:01:00:00:00:00;1724375880;23/08/24;01:18:00;-127.0;3.93;5.81
01:00:01:00:00:00:00;1724375940;23/08/24;01:19:00;-127.0;3.87;5.68
01:00:01:00:00:00:00;1724376000;23/08/24;01:20:00;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724376060;23/08/24;01:21:00;-127.0;3.87;5.62
01:00:01:00:00:00:00;1724376120;23/08/24;01:22:00;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724376180;23/08/24;01:23:00;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724376240;23/08/24;01:24:00;-127.0;3.87;5.62
01:00:01:00:00:00:00;1724376300;23/08/24;01:25:00;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724376360;23/08/24;01:26:00;-127.0;3.93;5.68
01:00:01:00:00:00:00;1724376420;23/08/24;01:27:00;-127.0;3.93;5.68
01:00:01:00:00:00:00;1724376480;23/08/24;01:28:00;-127.0;3.93;5.75
01:00:01:00:00:00:00;1724376540;23/08/24;01:29:00;-127.0;3.93;5.81
01:00:01:00:00:00:00;1724376600;23/08/24;01:30:00;-127.0;3.93;5.81
01:00:01:00:00:00:00;1724376659;23/08/24;01:30:59;-127.0;3.93;5.81
01:00:01:00:00:00:00;1724376719;23/08/24;01:31:59;-127.0;3.93;5.87
01:00:01:00:00:00:00;1724376779;23/08/24;01:32:59;-127.0;3.93;5.75
01:00:01:00:00:00:00;1724376839;23/08/24;01:33:59;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724376899;23/08/24;01:34:59;-127.0;4.0;5.43
01:00:01:00:00:00:00;1724376959;23/08/24;01:35:59;-127.0;3.93;5.43
01:00:01:00:00:00:00;1724377019;23/08/24;01:36:59;-127.0;3.93;5.43
01:00:01:00:00:00:00;1724377079;23/08/24;01:37:59;-127.0;3.93;5.43
01:00:01:00:00:00:00;1724377139;23/08/24;01:38:59;-127.0;3.93;5.43
01:00:01:00:00:00:00;1724377199;23/08/24;01:39:59;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724377259;23/08/24;01:40:59;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724377319;23/08/24;01:41:59;-127.0;3.93;5.5
01:00:01:00:00:00:00;1724377379;23/08/24;01:42:59;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724377439;23/08/24;01:43:59;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724377499;23/08/24;01:44:59;-127.0;4.0;5.62
01:00:01:00:00:00:00;1724377559;23/08/24;01:45:59;-127.0;4.0;5.68
01:00:01:00:00:00:00;1724377619;23/08/24;01:46:59;-127.0;3.93;5.68
01:00:01:00:00:00:00;1724377679;23/08/24;01:47:59;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724377739;23/08/24;01:48:59;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724377799;23/08/24;01:49:59;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724377859;23/08/24;01:50:59;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724377919;23/08/24;01:51:59;-127.0;3.93;5.56
01:00:01:00:00:00:00;1724377975;23/08/24;01:52:55;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724378035;23/08/24;01:53:55;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724378095;23/08/24;01:54:55;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724378155;23/08/24;01:55:55;-127.0;4.0;5.62
01:00:01:00:00:00:00;1724378215;23/08/24;01:56:55;-127.0;3.93;5.62
01:00:01:00:00:00:00;1724378275;23/08/24;01:57:55;-127.0;4.0;5.68
01:00:01:00:00:00:00;1724378335;23/08/24;01:58:55;-127.0;3.93;5.75
01:00:01:00:00:00:00;1724378395;23/08/24;01:59:55;-127.0;4.0;5.75
01:00:01:00:00:00:00;1724378455;23/08/24;02:00:55;-127.0;3.93;5.75
01:00:01:00:00:00:00;1724378515;23/08/24;02:01:55;-127.0;4.0;5.81
01:00:01:00:00:00:00;1724378575;23/08/24;02:02:55;-127.0;4.0;5.68
01:00:01:00:00:00:00;1724378635;23/08/24;02:03:55;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724378695;23/08/24;02:04:55;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724378755;23/08/24;02:05:55;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724378815;23/08/24;02:06:55;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724378874;23/08/24;02:07:54;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724378934;23/08/24;02:08:54;-127.0;4.06;5.56
01:00:01:00:00:00:00;1724378994;23/08/24;02:09:54;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724379054;23/08/24;02:10:54;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724379114;23/08/24;02:11:54;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724379174;23/08/24;02:12:54;-127.0;4.0;5.62
01:00:01:00:00:00:00;1724379234;23/08/24;02:13:54;-127.0;4.0;5.68
01:00:01:00:00:00:00;1724379294;23/08/24;02:14:54;-127.0;4.0;5.75
01:00:01:00:00:00:00;1724379354;23/08/24;02:15:54;-127.0;4.0;5.75
01:00:01:00:00:00:00;1724379414;23/08/24;02:16:54;-127.0;4.0;5.81
01:00:01:00:00:00:00;1724379474;23/08/24;02:17:54;-127.0;4.0;5.68
01:00:01:00:00:00:00;1724379534;23/08/24;02:18:54;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724379594;23/08/24;02:19:54;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724379654;23/08/24;02:20:54;-127.0;4.06;5.5
01:00:01:00:00:00:00;1724379714;23/08/24;02:21:54;-127.0;4.0;5.56
01:00:01:00:00:00:00;1724379774;23/08/24;02:22:54;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724379834;23/08/24;02:23:54;-127.0;4.06;5.56
01:00:01:00:00:00:00;1724379894;23/08/24;02:24:54;-127.0;4.0;5.5
01:00:01:00:00:00:00;1724379954;23/08/24;02:25:54;-127.0;4.0;5.62
01:00:01:00:00:00:00;1724380014;23/08/24;02:26:54;-127.0;4.0;5.62
01:00:01:00:00:00:00;1724380074;23/08/24;02:27:54;-127.0;4.06;5.62
01:00:01:00:00:00:00;1724380134;23/08/24;02:28:54;-127.0;4.06;5.68
01:00:01:00:00:00:00;1724380194;23/08/24;02:29:54;-127.0;4.06;5.75
01:00:01:00:00:00:00;1724380253;23/08/24;02:30:53;-127.0;4.06;5.75
01:00:01:00:00:00:00;1724380313;23/08/24;02:31:53;-127.0;4.0;5.81
01:00:01:00:00:00:00;1724380373;23/08/24;02:32:53;-127.0;4.0;5.75
01:00:01:00:00:00:00;1724380433;23/08/24;02:33:53;-127.0;4.06;5.62
01:00:01:00:00:00:00;1724380493;23/08/24;02:34:53;-127.0;4.06;5.56
01:00:01:00:00:00:00;1724380553;23/08/24;02:35:53;-127.0;4.06;5.56
01:00:01:00:00:00:00;1724380613;23/08/24;02:36:53;-127.0;4.12;5.56
01:00:01:00:00:00:00;1724380673;23/08/24;02:37:53;-127.0;4.06;5.5
01:00:01:00:00:00:00;1724380733;23/08/24;02:38:53;-127.0;4.06;5.62
01:00:01:00:00:00:00;1724380793;23/08/24;02:39:53;-127.0;4.12;5.62
01:00:01:00:00:00:00;1724380853;23/08/24;02:40:53;-127.0;4.06;5.56
01:00:01:00:00:00:00;1724380913;23/08/24;02:41:53;-127.0;4.12;5.62
01:00:01:00:00:00:00;1724380973;23/08/24;02:42:53;-127.0;4.06;5.68
01:00:01:00:00:00:00;1724381033;23/08/24;02:43:53;-127.0;4.12;5.68
01:00:01:00:00:00:00;1724381093;23/08/24;02:44:53;-127.0;4.06;5.75
01:00:01:00:00:00:00;1724381153;23/08/24;02:45:53;-127.0;4.06;5.81
01:00:01:00:00:00:00;1724381213;23/08/24;02:46:53;-127.0;4.12;5.81
01:00:01:00:00:00:00;1724381273;23/08/24;02:47:53;-127.0;4.18;5.81
01:00:01:00:00:00:00;1724381333;23/08/24;02:48:53;-127.0;4.12;5.75
01:00:01:00:00:00:00;1724381393;23/08/24;02:49:53;-127.0;4.12;5.68
01:00:01:00:00:00:00;1724381453;23/08/24;02:50:53;-127.0;4.06;5.68
01:00:01:00:00:00:00;1724381513;23/08/24;02:51:53;-127.0;4.12;5.68
01:00:01:00:00:00:00;1724381568;23/08/24;02:52:48;-127.0;4.06;5.68
01:00:01:00:00:00:00;1724381628;23/08/24;02:53:48;-127.0;4.06;5.68
01:00:01:00:00:00:00;1724381688;23/08/24;02:54:48;-127.0;4.06;5.75
01:00:01:00:00:00:00;1724381748;23/08/24;02:55:48;-127.0;4.12;5.68
01:00:01:00:00:00:00;1724381808;23/08/24;02:56:48;-127.0;4.06;5.75
01:00:01:00:00:00:00;1724381868;23/08/24;02:57:48;-127.0;4.06;5.75
01:00:01:00:00:00:00;1724381928;23/08/24;02:58:48;-127.0;4.12;5.81
01:00:01:00:00:00:00;1724381988;23/08/24;02:59:48;-127.0;4.12;5.87
01:00:01:00:00:00:00;1724382048;23/08/24;03:00:48;-127.0;4.12;5.87
01:00:01:00:00:00:00;1724382108;23/08/24;03:01:48;-127.0;4.06;5.87
01:00:01:00:00:00:00;1724382168;23/08/24;03:02:48;-127.0;4.06;5.81
01:00:01:00:00:00:00;1724382228;23/08/24;03:03:48;-127.0;4.12;5.75
01:00:01:00:00:00:00;1724382288;23/08/24;03:04:48;-127.0;4.12;5.62
