Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1725925735;09/09/24;23:48:55;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725925795;09/09/24;23:49:55;-127.0;4.25;5.87
01:00:01:00:00:00:00;1725925855;09/09/24;23:50:55;-127.0;4.25;5.93
01:00:01:00:00:00:00;1725925915;09/09/24;23:51:55;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725925975;09/09/24;23:52:55;-127.0;4.25;5.93
01:00:01:00:00:00:00;1725926035;09/09/24;23:53:55;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725926095;09/09/24;23:54:55;-127.0;4.25;6.06
01:00:01:00:00:00:00;1725926155;09/09/24;23:55:55;-127.0;4.25;5.93
01:00:01:00:00:00:00;1725926215;09/09/24;23:56:55;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725926275;09/09/24;23:57:55;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725926335;09/09/24;23:58:55;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725926395;09/09/24;23:59:55;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725926455;10/09/24;00:00:55;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725926515;10/09/24;00:01:55;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725926575;10/09/24;00:02:55;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725926635;10/09/24;00:03:55;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725926695;10/09/24;00:04:55;-127.0;4.25;5.87
01:00:01:00:00:00:00;1725926755;10/09/24;00:05:55;-127.0;4.25;5.87
01:00:01:00:00:00:00;1725926814;10/09/24;00:06:54;-127.0;4.25;5.93
01:00:01:00:00:00:00;1725926874;10/09/24;00:07:54;-127.0;4.25;5.93
01:00:01:00:00:00:00;1725926934;10/09/24;00:08:54;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725926994;10/09/24;00:09:54;-127.0;4.25;6.06
01:00:01:00:00:00:00;1725927054;10/09/24;00:10:54;-127.0;4.31;5.93
01:00:01:00:00:00:00;1725927114;10/09/24;00:11:54;-127.0;4.25;5.93
01:00:01:00:00:00:00;1725927174;10/09/24;00:12:54;-127.0;4.31;5.87
01:00:01:00:00:00:00;1725927234;10/09/24;00:13:54;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725927294;10/09/24;00:14:54;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725927354;10/09/24;00:15:54;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725927414;10/09/24;00:16:54;-127.0;4.31;5.87
01:00:01:00:00:00:00;1725927474;10/09/24;00:17:54;-127.0;4.31;5.87
01:00:01:00:00:00:00;1725927534;10/09/24;00:18:54;-127.0;4.31;5.93
01:00:01:00:00:00:00;1725927594;10/09/24;00:19:54;-127.0;4.31;5.93
01:00:01:00:00:00:00;1725927654;10/09/24;00:20:54;-127.0;4.31;6.0
01:00:01:00:00:00:00;1725927714;10/09/24;00:21:54;-127.0;4.31;6.0
01:00:01:00:00:00:00;1725927769;10/09/24;00:22:49;-127.0;4.31;6.06
01:00:01:00:00:00:00;1725927829;10/09/24;00:23:49;-127.0;4.31;6.12
01:00:01:00:00:00:00;1725927889;10/09/24;00:24:49;-127.0;4.31;6.12
01:00:01:00:00:00:00;1725927949;10/09/24;00:25:49;-127.0;4.37;5.93
01:00:01:00:00:00:00;1725928009;10/09/24;00:26:49;-127.0;4.31;5.87
01:00:01:00:00:00:00;1725928069;10/09/24;00:27:49;-127.0;4.37;5.81
01:00:01:00:00:00:00;1725928129;10/09/24;00:28:49;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725928189;10/09/24;00:29:49;-127.0;4.37;5.81
01:00:01:00:00:00:00;1725928249;10/09/24;00:30:49;-127.0;4.37;5.81
01:00:01:00:00:00:00;1725928309;10/09/24;00:31:49;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725928369;10/09/24;00:32:49;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725928429;10/09/24;00:33:49;-127.0;4.31;5.87
01:00:01:00:00:00:00;1725928489;10/09/24;00:34:49;-127.0;4.31;5.87
01:00:01:00:00:00:00;1725928549;10/09/24;00:35:49;-127.0;4.31;5.87
01:00:01:00:00:00:00;1725928609;10/09/24;00:36:49;-127.0;4.37;5.93
01:00:01:00:00:00:00;1725928669;10/09/24;00:37:49;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725928729;10/09/24;00:38:49;-127.0;4.37;6.06
01:00:01:00:00:00:00;1725928789;10/09/24;00:39:49;-127.0;4.31;6.06
01:00:01:00:00:00:00;1725928848;10/09/24;00:40:48;-127.0;4.37;6.06
01:00:01:00:00:00:00;1725928908;10/09/24;00:41:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725928968;10/09/24;00:42:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725929028;10/09/24;00:43:48;-127.0;4.37;5.93
01:00:01:00:00:00:00;1725929088;10/09/24;00:44:48;-127.0;4.43;6.0
01:00:01:00:00:00:00;1725929148;10/09/24;00:45:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725929208;10/09/24;00:46:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725929268;10/09/24;00:47:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725929328;10/09/24;00:48:48;-127.0;4.37;6.06
01:00:01:00:00:00:00;1725929388;10/09/24;00:49:48;-127.0;4.37;6.06
01:00:01:00:00:00:00;1725929448;10/09/24;00:50:48;-127.0;4.31;6.06
01:00:01:00:00:00:00;1725929508;10/09/24;00:51:48;-127.0;4.37;6.12
01:00:01:00:00:00:00;1725929568;10/09/24;00:52:48;-127.0;4.37;6.18
01:00:01:00:00:00:00;1725929628;10/09/24;00:53:48;-127.0;4.37;6.18
01:00:01:00:00:00:00;1725929688;10/09/24;00:54:48;-127.0;4.37;6.25
01:00:01:00:00:00:00;1725929748;10/09/24;00:55:48;-127.0;4.37;6.12
01:00:01:00:00:00:00;1725929808;10/09/24;00:56:48;-127.0;4.37;6.06
01:00:01:00:00:00:00;1725929868;10/09/24;00:57:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725929928;10/09/24;00:58:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725929988;10/09/24;00:59:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725930048;10/09/24;01:00:48;-127.0;4.43;5.93
01:00:01:00:00:00:00;1725930108;10/09/24;01:01:48;-127.0;4.43;5.93
01:00:01:00:00:00:00;1725930168;10/09/24;01:02:48;-127.0;4.5;6.0
01:00:01:00:00:00:00;1725930228;10/09/24;01:03:48;-127.0;4.43;6.06
01:00:01:00:00:00:00;1725930288;10/09/24;01:04:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725930348;10/09/24;01:05:48;-127.0;4.37;6.0
01:00:01:00:00:00:00;1725930407;10/09/24;01:06:47;-127.0;4.37;6.06
01:00:01:00:00:00:00;1725930467;10/09/24;01:07:47;-127.0;4.43;6.12
01:00:01:00:00:00:00;1725930527;10/09/24;01:08:47;-127.0;4.37;6.12
01:00:01:00:00:00:00;1725930587;10/09/24;01:09:47;-127.0;4.37;6.18
01:00:01:00:00:00:00;1725930647;10/09/24;01:10:47;-127.0;4.43;6.06
01:00:01:00:00:00:00;1725930707;10/09/24;01:11:47;-127.0;4.43;6.0
01:00:01:00:00:00:00;1725930767;10/09/24;01:12:47;-127.0;4.37;5.87
01:00:01:00:00:00:00;1725930827;10/09/24;01:13:47;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725930887;10/09/24;01:14:47;-127.0;4.06;5.68
