Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1727394618;26/09/24;23:50:18;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727394678;26/09/24;23:51:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727394738;26/09/24;23:52:18;-127.0;4.12;5.5
01:00:01:00:00:00:00;1727394798;26/09/24;23:53:18;-127.0;4.12;5.5
01:00:01:00:00:00:00;1727394858;26/09/24;23:54:18;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727394918;26/09/24;23:55:18;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727394978;26/09/24;23:56:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395038;26/09/24;23:57:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395098;26/09/24;23:58:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395158;26/09/24;23:59:18;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727395218;27/09/24;00:00:18;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727395278;27/09/24;00:01:18;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727395337;27/09/24;00:02:17;-127.0;4.25;5.56
01:00:01:00:00:00:00;1727395397;27/09/24;00:03:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395457;27/09/24;00:04:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395517;27/09/24;00:05:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395577;27/09/24;00:06:17;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727395637;27/09/24;00:07:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395697;27/09/24;00:08:17;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727395757;27/09/24;00:09:17;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727395817;27/09/24;00:10:17;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727395877;27/09/24;00:11:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395937;27/09/24;00:12:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727395997;27/09/24;00:13:17;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727396057;27/09/24;00:14:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727396117;27/09/24;00:15:17;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727396177;27/09/24;00:16:17;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727396237;27/09/24;00:17:17;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727396297;27/09/24;00:18:17;-127.0;4.18;5.56
