Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1722613759;02/08/24;15:49:19;-127.0;29.06;29.87
01:00:01:00:00:00:00;1722613762;02/08/24;15:49:22;-127.0;29.06;29.93
01:00:01:00:00:00:00;1722613765;02/08/24;15:49:25;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613768;02/08/24;15:49:28;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613771;02/08/24;15:49:31;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613774;02/08/24;15:49:34;-127.0;29.12;29.93
01:00:01:00:00:00:00;1722613777;02/08/24;15:49:37;-127.0;29.06;30.0
01:00:01:00:00:00:00;1722613780;02/08/24;15:49:40;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613783;02/08/24;15:49:43;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613786;02/08/24;15:49:46;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613789;02/08/24;15:49:49;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613792;02/08/24;15:49:52;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613795;02/08/24;15:49:55;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613798;02/08/24;15:49:58;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613801;02/08/24;15:50:01;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613804;02/08/24;15:50:04;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613807;02/08/24;15:50:07;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613810;02/08/24;15:50:10;-127.0;29.18;30.0
01:00:01:00:00:00:00;1722613813;02/08/24;15:50:13;-127.0;29.12;30.06
01:00:01:00:00:00:00;1722613816;02/08/24;15:50:16;-127.0;29.18;30.06
01:00:01:00:00:00:00;1722613819;02/08/24;15:50:19;-127.0;29.12;30.06
01:00:01:00:00:00:00;1722613822;02/08/24;15:50:22;-127.0;29.12;30.0
01:00:01:00:00:00:00;1722613825;02/08/24;15:50:25;-127.0;29.18;30.0
01:00:01:00:00:00:00;1722613828;02/08/24;15:50:28;-127.0;29.18;30.0
01:00:01:00:00:00:00;1722614151;02/08/24;15:55:51;-127.0;28.68;26.87
01:00:01:00:00:00:00;1722614154;02/08/24;15:55:54;-127.0;28.75;26.75
01:00:01:00:00:00:00;1722614157;02/08/24;15:55:57;-127.0;28.75;26.75
01:00:01:00:00:00:00;1722614160;02/08/24;15:56:00;-127.0;28.75;26.81
01:00:01:00:00:00:00;1722614163;02/08/24;15:56:03;-127.0;28.75;26.87
01:00:01:00:00:00:00;1722614166;02/08/24;15:56:06;-127.0;28.75;26.93
01:00:01:00:00:00:00;1722614169;02/08/24;15:56:09;-127.0;28.75;26.93
01:00:01:00:00:00:00;1722614172;02/08/24;15:56:12;-127.0;28.75;26.93
01:00:01:00:00:00:00;1722614175;02/08/24;15:56:15;-127.0;28.81;26.87
01:00:01:00:00:00:00;1722614178;02/08/24;15:56:18;-127.0;28.81;26.75
01:00:01:00:00:00:00;1722614181;02/08/24;15:56:21;-127.0;28.75;26.68
01:00:01:00:00:00:00;1722614184;02/08/24;15:56:24;-127.0;28.81;26.56
01:00:01:00:00:00:00;1722614187;02/08/24;15:56:27;-127.0;28.81;26.43
01:00:01:00:00:00:00;1722614190;02/08/24;15:56:30;-127.0;28.81;26.5
01:00:01:00:00:00:00;1722614193;02/08/24;15:56:33;-127.0;28.75;26.62
01:00:01:00:00:00:00;1722614196;02/08/24;15:56:36;-127.0;28.81;26.75
01:00:01:00:00:00:00;1722614199;02/08/24;15:56:39;-127.0;28.81;26.75
01:00:01:00:00:00:00;1722614202;02/08/24;15:56:42;-127.0;28.81;26.75
01:00:01:00:00:00:00;1722614205;02/08/24;15:56:45;-127.0;28.75;26.68
01:00:01:00:00:00:00;1722614208;02/08/24;15:56:48;-127.0;28.81;26.75
01:00:01:00:00:00:00;1722614211;02/08/24;15:56:51;-127.0;28.81;26.68
01:00:01:00:00:00:00;1722614214;02/08/24;15:56:54;-127.0;28.75;26.75
01:00:01:00:00:00:00;1722614217;02/08/24;15:56:57;-127.0;28.81;26.81
01:00:01:00:00:00:00;1722614220;02/08/24;15:57:00;-127.0;28.81;26.87
01:00:01:00:00:00:00;1722614280;02/08/24;15:58:00;-127.0;28.81;27.12
01:00:01:00:00:00:00;1722614340;02/08/24;15:59:00;-127.0;28.5;27.37
01:00:01:00:00:00:00;1722614400;02/08/24;16:00:00;-127.0;28.31;29.18
01:00:01:00:00:00:00;1722614460;02/08/24;16:01:00;-127.0;28.31;29.43
01:00:01:00:00:00:00;1722614520;02/08/24;16:02:00;-127.0;28.31;29.37
01:00:01:00:00:00:00;1722614580;02/08/24;16:03:00;-127.0;28.18;29.31
01:00:01:00:00:00:00;1722614640;02/08/24;16:04:00;-127.0;28.06;29.25
01:00:01:00:00:00:00;1722614700;02/08/24;16:05:00;-127.0;28.0;29.18
01:00:01:00:00:00:00;1722614760;02/08/24;16:06:00;-127.0;27.93;29.12
01:00:01:00:00:00:00;1722614820;02/08/24;16:07:00;-127.0;27.87;29.12
01:00:01:00:00:00:00;1722614880;02/08/24;16:08:00;-127.0;27.81;29.0
01:00:01:00:00:00:00;1722614940;02/08/24;16:09:00;-127.0;27.68;28.93
01:00:01:00:00:00:00;1722614999;02/08/24;16:09:59;-127.0;27.68;28.81
01:00:01:00:00:00:00;1722615059;02/08/24;16:10:59;-127.0;27.56;28.75
01:00:01:00:00:00:00;1722615119;02/08/24;16:11:59;-127.0;27.56;28.68
01:00:01:00:00:00:00;1722615179;02/08/24;16:12:59;-127.0;27.5;28.62
01:00:01:00:00:00:00;1722615239;02/08/24;16:13:59;-127.0;27.31;28.5
01:00:01:00:00:00:00;1722615299;02/08/24;16:14:59;-127.0;27.25;28.43
01:00:01:00:00:00:00;1722615359;02/08/24;16:15:59;-127.0;27.25;28.31
01:00:01:00:00:00:00;1722615419;02/08/24;16:16:59;-127.0;27.18;28.25
01:00:01:00:00:00:00;1722615479;02/08/24;16:17:59;-127.0;27.12;28.18
01:00:01:00:00:00:00;1722615539;02/08/24;16:18:59;-127.0;27.0;28.06
01:00:01:00:00:00:00;1722615599;02/08/24;16:19:59;-127.0;26.93;28.0
01:00:01:00:00:00:00;1722615659;02/08/24;16:20:59;-127.0;26.81;27.87
01:00:01:00:00:00:00;1722615719;02/08/24;16:21:59;-127.0;26.75;27.87
01:00:01:00:00:00:00;1722615779;02/08/24;16:22:59;-127.0;26.68;27.75
01:00:01:00:00:00:00;1722615839;02/08/24;16:23:59;-127.0;27.18;27.75
01:00:01:00:00:00:00;1722615899;02/08/24;16:24:59;-127.0;25.0;26.81
01:00:01:00:00:00:00;1722615959;02/08/24;16:25:59;-127.0;23.81;26.12
01:00:01:00:00:00:00;1722616019;02/08/24;16:26:59;-127.0;23.37;25.56
01:00:01:00:00:00:00;1722616079;02/08/24;16:27:59;-127.0;22.87;25.18
01:00:01:00:00:00:00;1722616139;02/08/24;16:28:59;-127.0;22.37;24.62
01:00:01:00:00:00:00;1722616199;02/08/24;16:29:59;-127.0;22.06;24.12
01:00:01:00:00:00:00;1722616259;02/08/24;16:30:59;-127.0;21.75;23.62
01:00:01:00:00:00:00;1722616319;02/08/24;16:31:59;-127.0;21.31;23.12
01:00:01:00:00:00:00;1722616378;02/08/24;16:32:58;-127.0;20.81;22.81
01:00:01:00:00:00:00;1722616438;02/08/24;16:33:58;-127.0;20.43;22.5
01:00:01:00:00:00:00;1722616498;02/08/24;16:34:58;-127.0;20.18;22.06
01:00:01:00:00:00:00;1722616558;02/08/24;16:35:58;-127.0;20.06;21.75
01:00:01:00:00:00:00;1722616618;02/08/24;16:36:58;-127.0;20.12;21.37
01:00:01:00:00:00:00;1722616678;02/08/24;16:37:58;-127.0;19.93;21.18
01:00:01:00:00:00:00;1722616738;02/08/24;16:38:58;-127.0;19.62;20.93
01:00:01:00:00:00:00;1722616798;02/08/24;16:39:58;-127.0;19.62;20.75
01:00:01:00:00:00:00;1722616858;02/08/24;16:40:58;-127.0;19.5;20.56
01:00:01:00:00:00:00;1722616918;02/08/24;16:41:58;-127.0;19.18;20.25
01:00:01:00:00:00:00;1722616978;02/08/24;16:42:58;-127.0;19.0;20.12
01:00:01:00:00:00:00;1722617038;02/08/24;16:43:58;-127.0;18.87;19.81
01:00:01:00:00:00:00;1722617098;02/08/24;16:44:58;-127.0;18.68;19.62
01:00:01:00:00:00:00;1722617158;02/08/24;16:45:58;-127.0;18.62;19.43
01:00:01:00:00:00:00;1722617218;02/08/24;16:46:58;-127.0;18.56;19.25
01:00:01:00:00:00:00;1722617278;02/08/24;16:47:58;-127.0;18.25;19.12
01:00:01:00:00:00:00;1722617338;02/08/24;16:48:58;-127.0;18.18;18.87
01:00:01:00:00:00:00;1722617398;02/08/24;16:49:58;-127.0;18.06;18.68
01:00:01:00:00:00:00;1722617458;02/08/24;16:50:58;-127.0;17.93;18.56
01:00:01:00:00:00:00;1722617518;02/08/24;16:51:58;-127.0;17.81;18.43
01:00:01:00:00:00:00;1722617578;02/08/24;16:52:58;-127.0;17.75;18.37
01:00:01:00:00:00:00;1722617638;02/08/24;16:53:58;-127.0;17.56;18.31
01:00:01:00:00:00:00;1722617697;02/08/24;16:54:57;-127.0;17.43;18.25
01:00:01:00:00:00:00;1722617753;02/08/24;16:55:53;-127.0;17.31;18.0
01:00:01:00:00:00:00;1722617813;02/08/24;16:56:53;-127.0;17.06;17.81
01:00:01:00:00:00:00;1722617873;02/08/24;16:57:53;-127.0;16.81;17.56
01:00:01:00:00:00:00;1722617933;02/08/24;16:58:53;-127.0;16.62;17.37
01:00:01:00:00:00:00;1722617993;02/08/24;16:59:53;-127.0;16.56;17.18
01:00:01:00:00:00:00;1722618053;02/08/24;17:00:53;-127.0;16.5;17.06
01:00:01:00:00:00:00;1722618113;02/08/24;17:01:53;-127.0;16.87;17.06
01:00:01:00:00:00:00;1722618173;02/08/24;17:02:53;-127.0;16.87;17.06
01:00:01:00:00:00:00;1722618233;02/08/24;17:03:53;-127.0;17.06;17.12
01:00:01:00:00:00:00;1722618293;02/08/24;17:04:53;-127.0;17.06;17.06
01:00:01:00:00:00:00;1722618353;02/08/24;17:05:53;-127.0;17.06;17.12
01:00:01:00:00:00:00;1722618413;02/08/24;17:06:53;-127.0;17.0;17.06
01:00:01:00:00:00:00;1722618473;02/08/24;17:07:53;-127.0;16.87;17.06
01:00:01:00:00:00:00;1722618533;02/08/24;17:08:53;-127.0;16.75;16.93
01:00:01:00:00:00:00;1722618593;02/08/24;17:09:53;-127.0;16.56;16.93
01:00:01:00:00:00:00;1722618652;02/08/24;17:10:52;-127.0;16.37;16.81
01:00:01:00:00:00:00;1722618712;02/08/24;17:11:52;-127.0;16.31;16.68
01:00:01:00:00:00:00;1722618772;02/08/24;17:12:52;-127.0;16.25;16.62
01:00:01:00:00:00:00;1722618832;02/08/24;17:13:52;-127.0;16.25;16.56
01:00:01:00:00:00:00;1722618892;02/08/24;17:14:52;-127.0;16.31;16.56
01:00:01:00:00:00:00;1722618952;02/08/24;17:15:52;-127.0;16.5;16.62
01:00:01:00:00:00:00;1722619012;02/08/24;17:16:52;-127.0;16.56;16.68
01:00:01:00:00:00:00;1722619072;02/08/24;17:17:52;-127.0;16.68;16.68
01:00:01:00:00:00:00;1722619132;02/08/24;17:18:52;-127.0;16.68;16.68
01:00:01:00:00:00:00;1722619192;02/08/24;17:19:52;-127.0;16.62;16.75
01:00:01:00:00:00:00;1722619252;02/08/24;17:20:52;-127.0;16.5;16.75
01:00:01:00:00:00:00;1722619312;02/08/24;17:21:52;-127.0;16.43;16.68
01:00:01:00:00:00:00;1722619372;02/08/24;17:22:52;-127.0;16.31;16.62
01:00:01:00:00:00:00;1722619432;02/08/24;17:23:52;-127.0;16.06;16.62
01:00:01:00:00:00:00;1722619492;02/08/24;17:24:52;-127.0;16.06;16.5
01:00:01:00:00:00:00;1722619552;02/08/24;17:25:52;-127.0;15.87;16.5
01:00:01:00:00:00:00;1722619612;02/08/24;17:26:52;-127.0;15.68;16.43
01:00:01:00:00:00:00;1722619672;02/08/24;17:27:52;-127.0;15.56;16.37
01:00:01:00:00:00:00;1722619732;02/08/24;17:28:52;-127.0;15.43;16.18
01:00:01:00:00:00:00;1722619792;02/08/24;17:29:52;-127.0;15.25;16.06
01:00:01:00:00:00:00;1722619852;02/08/24;17:30:52;-127.0;15.25;15.93
01:00:01:00:00:00:00;1722619912;02/08/24;17:31:52;-127.0;15.18;15.87
01:00:01:00:00:00:00;1722619971;02/08/24;17:32:51;-127.0;15.0;15.81
01:00:01:00:00:00:00;1722620031;02/08/24;17:33:51;-127.0;14.93;15.75
01:00:01:00:00:00:00;1722620091;02/08/24;17:34:51;-127.0;14.68;15.62
01:00:01:00:00:00:00;1722620151;02/08/24;17:35:51;-127.0;14.5;15.56
01:00:01:00:00:00:00;1722620211;02/08/24;17:36:51;-127.0;14.37;15.43
01:00:01:00:00:00:00;1722620271;02/08/24;17:37:51;-127.0;14.18;15.37
01:00:01:00:00:00:00;1722620331;02/08/24;17:38:51;-127.0;14.06;15.43
01:00:01:00:00:00:00;1722620391;02/08/24;17:39:51;-127.0;13.87;15.18
01:00:01:00:00:00:00;1722620451;02/08/24;17:40:51;-127.0;13.75;15.06
01:00:01:00:00:00:00;1722620511;02/08/24;17:41:51;-127.0;13.5;14.81
01:00:01:00:00:00:00;1722620571;02/08/24;17:42:51;-127.0;13.31;14.75
01:00:01:00:00:00:00;1722620631;02/08/24;17:43:51;-127.0;13.12;14.75
01:00:01:00:00:00:00;1722620691;02/08/24;17:44:51;-127.0;12.93;14.56
01:00:01:00:00:00:00;1722620751;02/08/24;17:45:51;-127.0;12.81;14.25
01:00:01:00:00:00:00;1722620811;02/08/24;17:46:51;-127.0;12.62;14.0
01:00:01:00:00:00:00;1722620871;02/08/24;17:47:51;-127.0;12.5;13.93
01:00:01:00:00:00:00;1722620931;02/08/24;17:48:51;-127.0;12.31;13.75
01:00:01:00:00:00:00;1722620991;02/08/24;17:49:51;-127.0;12.12;13.56
01:00:01:00:00:00:00;1722621051;02/08/24;17:50:51;-127.0;11.93;13.43
01:00:01:00:00:00:00;1722621111;02/08/24;17:51:51;-127.0;11.81;13.25
01:00:01:00:00:00:00;1722621171;02/08/24;17:52:51;-127.0;11.62;13.06
01:00:01:00:00:00:00;1722621230;02/08/24;17:53:50;-127.0;11.43;12.87
01:00:01:00:00:00:00;1722621290;02/08/24;17:54:50;-127.0;11.25;12.68
01:00:01:00:00:00:00;1722621345;02/08/24;17:55:45;-127.0;11.06;12.31
01:00:01:00:00:00:00;1722621405;02/08/24;17:56:45;-127.0;10.93;12.25
01:00:01:00:00:00:00;1722621465;02/08/24;17:57:45;-127.0;10.75;12.18
01:00:01:00:00:00:00;1722621525;02/08/24;17:58:45;-127.0;10.56;12.06
01:00:01:00:00:00:00;1722621585;02/08/24;17:59:45;-127.0;10.43;11.93
01:00:01:00:00:00:00;1722621645;02/08/24;18:00:45;-127.0;10.25;11.81
01:00:01:00:00:00:00;1722621705;02/08/24;18:01:45;-127.0;10.06;11.62
01:00:01:00:00:00:00;1722621765;02/08/24;18:02:45;-127.0;9.93;11.43
01:00:01:00:00:00:00;1722621825;02/08/24;18:03:45;-127.0;9.75;11.31
01:00:01:00:00:00:00;1722621885;02/08/24;18:04:45;-127.0;9.56;11.12
01:00:01:00:00:00:00;1722621945;02/08/24;18:05:45;-127.0;9.43;10.93
01:00:01:00:00:00:00;1722622005;02/08/24;18:06:45;-127.0;9.25;10.81
01:00:01:00:00:00:00;1722622065;02/08/24;18:07:45;-127.0;9.12;10.75
01:00:01:00:00:00:00;1722622125;02/08/24;18:08:45;-127.0;8.93;10.5
01:00:01:00:00:00:00;1722622185;02/08/24;18:09:45;-127.0;8.75;10.31
01:00:01:00:00:00:00;1722622244;02/08/24;18:10:44;-127.0;8.56;10.12
01:00:01:00:00:00:00;1722622304;02/08/24;18:11:44;-127.0;8.37;9.87
01:00:01:00:00:00:00;1722622364;02/08/24;18:12:44;-127.0;8.18;9.81
01:00:01:00:00:00:00;1722622424;02/08/24;18:13:44;-127.0;8.12;9.68
01:00:01:00:00:00:00;1722622484;02/08/24;18:14:44;-127.0;7.93;9.43
01:00:01:00:00:00:00;1722622544;02/08/24;18:15:44;-127.0;7.68;9.31
01:00:01:00:00:00:00;1722622604;02/08/24;18:16:44;-127.0;7.62;9.12
01:00:01:00:00:00:00;1722622664;02/08/24;18:17:44;-127.0;7.37;9.0
01:00:01:00:00:00:00;1722622724;02/08/24;18:18:44;-127.0;7.25;8.75
01:00:01:00:00:00:00;1722622784;02/08/24;18:19:44;-127.0;7.12;8.56
01:00:01:00:00:00:00;1722622844;02/08/24;18:20:44;-127.0;6.93;8.43
01:00:01:00:00:00:00;1722622904;02/08/24;18:21:44;-127.0;6.75;8.18
01:00:01:00:00:00:00;1722622964;02/08/24;18:22:44;-127.0;6.62;8.06
01:00:01:00:00:00:00;1722623024;02/08/24;18:23:44;-127.0;6.5;7.81
01:00:01:00:00:00:00;1722623084;02/08/24;18:24:44;-127.0;6.31;7.75
