Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1725753274;07/09/24;23:54:34;-127.0;4.06;5.68
01:00:01:00:00:00:00;1725753334;07/09/24;23:55:34;-127.0;4.06;5.68
01:00:01:00:00:00:00;1725753394;07/09/24;23:56:34;-127.0;4.06;5.68
01:00:01:00:00:00:00;1725753454;07/09/24;23:57:34;-127.0;4.06;5.68
01:00:01:00:00:00:00;1725753514;07/09/24;23:58:34;-127.0;4.06;5.75
01:00:01:00:00:00:00;1725753574;07/09/24;23:59:34;-127.0;4.06;5.81
01:00:01:00:00:00:00;1725753634;08/09/24;00:00:34;-127.0;4.12;5.87
01:00:01:00:00:00:00;1725753694;08/09/24;00:01:34;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725753754;08/09/24;00:02:34;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725753814;08/09/24;00:03:34;-127.0;4.06;5.5
01:00:01:00:00:00:00;1725753874;08/09/24;00:04:34;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725753934;08/09/24;00:05:34;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725753994;08/09/24;00:06:34;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725754054;08/09/24;00:07:34;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725754114;08/09/24;00:08:34;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725754174;08/09/24;00:09:34;-127.0;4.12;5.56
01:00:01:00:00:00:00;1725754234;08/09/24;00:10:34;-127.0;4.12;5.62
01:00:01:00:00:00:00;1725754294;08/09/24;00:11:34;-127.0;4.06;5.62
01:00:01:00:00:00:00;1725754353;08/09/24;00:12:33;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725754413;08/09/24;00:13:33;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725754473;08/09/24;00:14:33;-127.0;4.06;5.75
01:00:01:00:00:00:00;1725754533;08/09/24;00:15:33;-127.0;4.06;5.81
01:00:01:00:00:00:00;1725754593;08/09/24;00:16:33;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725754653;08/09/24;00:17:33;-127.0;4.12;5.62
01:00:01:00:00:00:00;1725754713;08/09/24;00:18:33;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725754773;08/09/24;00:19:33;-127.0;4.06;5.56
01:00:01:00:00:00:00;1725754833;08/09/24;00:20:33;-127.0;4.12;5.56
01:00:01:00:00:00:00;1725754893;08/09/24;00:21:33;-127.0;4.12;5.56
01:00:01:00:00:00:00;1725754953;08/09/24;00:22:33;-127.0;4.12;5.56
01:00:01:00:00:00:00;1725755013;08/09/24;00:23:33;-127.0;4.12;5.56
01:00:01:00:00:00:00;1725755073;08/09/24;00:24:33;-127.0;4.18;5.62
01:00:01:00:00:00:00;1725755133;08/09/24;00:25:33;-127.0;4.12;5.62
01:00:01:00:00:00:00;1725755193;08/09/24;00:26:33;-127.0;4.06;5.68
01:00:01:00:00:00:00;1725755253;08/09/24;00:27:33;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725755307;08/09/24;00:28:27;-127.0;4.12;5.75
01:00:01:00:00:00:00;1725755367;08/09/24;00:29:27;-127.0;4.12;5.75
01:00:01:00:00:00:00;1725755427;08/09/24;00:30:27;-127.0;4.12;5.75
01:00:01:00:00:00:00;1725755487;08/09/24;00:31:27;-127.0;4.12;5.81
01:00:01:00:00:00:00;1725755547;08/09/24;00:32:27;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725755607;08/09/24;00:33:27;-127.0;4.18;5.62
01:00:01:00:00:00:00;1725755667;08/09/24;00:34:27;-127.0;4.18;5.62
01:00:01:00:00:00:00;1725755727;08/09/24;00:35:27;-127.0;4.12;5.62
01:00:01:00:00:00:00;1725755787;08/09/24;00:36:27;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725755847;08/09/24;00:37:27;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725755907;08/09/24;00:38:27;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725755967;08/09/24;00:39:27;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725756027;08/09/24;00:40:27;-127.0;4.06;5.75
01:00:01:00:00:00:00;1725756087;08/09/24;00:41:27;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725756147;08/09/24;00:42:27;-127.0;4.12;5.81
01:00:01:00:00:00:00;1725756207;08/09/24;00:43:27;-127.0;4.12;5.87
01:00:01:00:00:00:00;1725756267;08/09/24;00:44:27;-127.0;4.12;5.87
01:00:01:00:00:00:00;1725756327;08/09/24;00:45:27;-127.0;4.12;5.87
01:00:01:00:00:00:00;1725756386;08/09/24;00:46:26;-127.0;4.12;5.81
01:00:01:00:00:00:00;1725756446;08/09/24;00:47:26;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725756506;08/09/24;00:48:26;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725756566;08/09/24;00:49:26;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725756626;08/09/24;00:50:26;-127.0;4.18;5.68
01:00:01:00:00:00:00;1725756686;08/09/24;00:51:26;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725756746;08/09/24;00:52:26;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725756806;08/09/24;00:53:26;-127.0;4.12;5.68
01:00:01:00:00:00:00;1725756866;08/09/24;00:54:26;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725756926;08/09/24;00:55:26;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725756986;08/09/24;00:56:26;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725757046;08/09/24;00:57:26;-127.0;4.12;5.81
01:00:01:00:00:00:00;1725757106;08/09/24;00:58:26;-127.0;4.12;5.87
01:00:01:00:00:00:00;1725757166;08/09/24;00:59:26;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725757226;08/09/24;01:00:26;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725757286;08/09/24;01:01:26;-127.0;4.25;5.87
01:00:01:00:00:00:00;1725757346;08/09/24;01:02:26;-127.0;4.18;5.75
01:00:01:00:00:00:00;1725757406;08/09/24;01:03:26;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725757466;08/09/24;01:04:26;-127.0;4.25;5.68
01:00:01:00:00:00:00;1725757526;08/09/24;01:05:26;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725757586;08/09/24;01:06:26;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725757646;08/09/24;01:07:26;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725757706;08/09/24;01:08:26;-127.0;4.25;5.68
01:00:01:00:00:00:00;1725757766;08/09/24;01:09:26;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725757826;08/09/24;01:10:26;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725757886;08/09/24;01:11:26;-127.0;4.31;5.81
01:00:01:00:00:00:00;1725757945;08/09/24;01:12:25;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725758005;08/09/24;01:13:25;-127.0;4.18;5.87
01:00:01:00:00:00:00;1725758065;08/09/24;01:14:25;-127.0;4.18;5.87
01:00:01:00:00:00:00;1725758125;08/09/24;01:15:25;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725758185;08/09/24;01:16:25;-127.0;4.18;5.81
01:00:01:00:00:00:00;1725758245;08/09/24;01:17:25;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725758305;08/09/24;01:18:25;-127.0;4.25;5.75
01:00:01:00:00:00:00;1725758365;08/09/24;01:19:25;-127.0;4.25;5.68
01:00:01:00:00:00:00;1725758425;08/09/24;01:20:25;-127.0;4.25;5.68
01:00:01:00:00:00:00;1725758485;08/09/24;01:21:25;-127.0;4.25;5.68
01:00:01:00:00:00:00;1725758545;08/09/24;01:22:25;-127.0;4.31;5.68
01:00:01:00:00:00:00;1725758605;08/09/24;01:23:25;-127.0;4.25;5.68
01:00:01:00:00:00:00;1725758665;08/09/24;01:24:25;-127.0;4.25;5.68
01:00:01:00:00:00:00;1725758725;08/09/24;01:25:25;-127.0;4.25;5.81
01:00:01:00:00:00:00;1725758785;08/09/24;01:26:25;-127.0;4.31;5.75
