Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1724629617;25/08/24;23:46:57;-127.0;4.18;6.37
01:00:01:00:00:00:00;1724629677;25/08/24;23:47:57;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724629737;25/08/24;23:48:57;-127.0;4.25;6.43
01:00:01:00:00:00:00;1724629797;25/08/24;23:49:57;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724629857;25/08/24;23:50:57;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724629917;25/08/24;23:51:57;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724629977;25/08/24;23:52:57;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630037;25/08/24;23:53:57;-127.0;4.18;6.37
01:00:01:00:00:00:00;1724630097;25/08/24;23:54:57;-127.0;4.18;6.37
01:00:01:00:00:00:00;1724630157;25/08/24;23:55:57;-127.0;4.18;6.37
01:00:01:00:00:00:00;1724630217;25/08/24;23:56:57;-127.0;4.25;6.43
01:00:01:00:00:00:00;1724630277;25/08/24;23:57:57;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630337;25/08/24;23:58:57;-127.0;4.25;6.43
01:00:01:00:00:00:00;1724630397;25/08/24;23:59:57;-127.0;4.25;6.43
01:00:01:00:00:00:00;1724630456;26/08/24;00:00:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630516;26/08/24;00:01:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630576;26/08/24;00:02:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630636;26/08/24;00:03:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630696;26/08/24;00:04:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630756;26/08/24;00:05:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630816;26/08/24;00:06:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724630876;26/08/24;00:07:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724630936;26/08/24;00:08:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724630996;26/08/24;00:09:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631056;26/08/24;00:10:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631116;26/08/24;00:11:56;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724631176;26/08/24;00:12:56;-127.0;4.18;6.31
01:00:01:00:00:00:00;1724631236;26/08/24;00:13:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631296;26/08/24;00:14:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631356;26/08/24;00:15:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631416;26/08/24;00:16:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631476;26/08/24;00:17:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631536;26/08/24;00:18:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631596;26/08/24;00:19:56;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724631656;26/08/24;00:20:56;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631716;26/08/24;00:21:56;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724631775;26/08/24;00:22:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631835;26/08/24;00:23:55;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724631895;26/08/24;00:24:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724631955;26/08/24;00:25:55;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724632015;26/08/24;00:26:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632075;26/08/24;00:27:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632135;26/08/24;00:28:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632195;26/08/24;00:29:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632255;26/08/24;00:30:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632315;26/08/24;00:31:55;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724632375;26/08/24;00:32:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632435;26/08/24;00:33:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632495;26/08/24;00:34:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632555;26/08/24;00:35:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632615;26/08/24;00:36:55;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724632675;26/08/24;00:37:55;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724632735;26/08/24;00:38:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632795;26/08/24;00:39:55;-127.0;4.31;6.25
01:00:01:00:00:00:00;1724632855;26/08/24;00:40:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632915;26/08/24;00:41:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724632975;26/08/24;00:42:55;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633035;26/08/24;00:43:55;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724633089;26/08/24;00:44:49;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724633149;26/08/24;00:45:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633209;26/08/24;00:46:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633269;26/08/24;00:47:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633329;26/08/24;00:48:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633389;26/08/24;00:49:49;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724633449;26/08/24;00:50:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633509;26/08/24;00:51:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633569;26/08/24;00:52:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633629;26/08/24;00:53:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633689;26/08/24;00:54:49;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724633749;26/08/24;00:55:49;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724633809;26/08/24;00:56:49;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724633869;26/08/24;00:57:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724633929;26/08/24;00:58:49;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724633989;26/08/24;00:59:49;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724634048;26/08/24;01:00:48;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724634108;26/08/24;01:01:48;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724634168;26/08/24;01:02:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634228;26/08/24;01:03:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634288;26/08/24;01:04:48;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724634348;26/08/24;01:05:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634408;26/08/24;01:06:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634468;26/08/24;01:07:48;-127.0;4.37;6.37
01:00:01:00:00:00:00;1724634528;26/08/24;01:08:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634588;26/08/24;01:09:48;-127.0;4.25;6.43
01:00:01:00:00:00:00;1724634648;26/08/24;01:10:48;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724634708;26/08/24;01:11:48;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724634768;26/08/24;01:12:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634828;26/08/24;01:13:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634888;26/08/24;01:14:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724634948;26/08/24;01:15:48;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724635008;26/08/24;01:16:48;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724635068;26/08/24;01:17:48;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724635128;26/08/24;01:18:48;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724635188;26/08/24;01:19:48;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724635248;26/08/24;01:20:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724635308;26/08/24;01:21:48;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724635367;26/08/24;01:22:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724635427;26/08/24;01:23:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724635487;26/08/24;01:24:47;-127.0;4.37;6.31
01:00:01:00:00:00:00;1724635547;26/08/24;01:25:47;-127.0;4.37;6.31
01:00:01:00:00:00:00;1724635607;26/08/24;01:26:47;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724635667;26/08/24;01:27:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724635727;26/08/24;01:28:47;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724635787;26/08/24;01:29:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724635847;26/08/24;01:30:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724635907;26/08/24;01:31:47;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724635967;26/08/24;01:32:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636027;26/08/24;01:33:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636087;26/08/24;01:34:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636147;26/08/24;01:35:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636207;26/08/24;01:36:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636267;26/08/24;01:37:47;-127.0;4.37;6.37
01:00:01:00:00:00:00;1724636327;26/08/24;01:38:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636387;26/08/24;01:39:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636447;26/08/24;01:40:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636507;26/08/24;01:41:47;-127.0;4.37;6.37
01:00:01:00:00:00:00;1724636567;26/08/24;01:42:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636627;26/08/24;01:43:47;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636683;26/08/24;01:44:43;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636743;26/08/24;01:45:43;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724636803;26/08/24;01:46:43;-127.0;4.31;6.37
01:00:01:00:00:00:00;1724636863;26/08/24;01:47:43;-127.0;4.37;6.43
01:00:01:00:00:00:00;1724636923;26/08/24;01:48:43;-127.0;4.37;6.43
01:00:01:00:00:00:00;1724636983;26/08/24;01:49:43;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724637043;26/08/24;01:50:43;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724637103;26/08/24;01:51:43;-127.0;4.37;6.43
01:00:01:00:00:00:00;1724637163;26/08/24;01:52:43;-127.0;4.31;6.43
01:00:01:00:00:00:00;1724637223;26/08/24;01:53:43;-127.0;4.37;6.43
01:00:01:00:00:00:00;1724637283;26/08/24;01:54:43;-127.0;4.31;6.5
