Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1725667044;06/09/24;23:57:24;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725667104;06/09/24;23:58:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725667164;06/09/24;23:59:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725667224;07/09/24;00:00:24;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725667284;07/09/24;00:01:24;-127.0;4.18;5.93
01:00:01:00:00:00:00;1725667344;07/09/24;00:02:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725667404;07/09/24;00:03:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725667464;07/09/24;00:04:24;-127.0;4.18;6.06
01:00:01:00:00:00:00;1725667524;07/09/24;00:05:24;-127.0;4.18;6.06
01:00:01:00:00:00:00;1725667584;07/09/24;00:06:24;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725667644;07/09/24;00:07:24;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725667704;07/09/24;00:08:24;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725667764;07/09/24;00:09:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725667824;07/09/24;00:10:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725667884;07/09/24;00:11:24;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725667944;07/09/24;00:12:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725668004;07/09/24;00:13:24;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725668064;07/09/24;00:14:24;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725668123;07/09/24;00:15:23;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725668183;07/09/24;00:16:23;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725668243;07/09/24;00:17:23;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725668303;07/09/24;00:18:23;-127.0;4.25;6.06
01:00:01:00:00:00:00;1725668363;07/09/24;00:19:23;-127.0;4.18;6.0
01:00:01:00:00:00:00;1725668423;07/09/24;00:20:23;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725668483;07/09/24;00:21:23;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725668543;07/09/24;00:22:23;-127.0;4.25;6.0
01:00:01:00:00:00:00;1725668603;07/09/24;00:23:23;-127.0;4.18;6.0
