Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1724715853;26/08/24;23:44:13;-127.0;4.25;6.25
01:00:01:00:00:00:00;1724715913;26/08/24;23:45:13;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724715973;26/08/24;23:46:13;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716033;26/08/24;23:47:13;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716093;26/08/24;23:48:13;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716153;26/08/24;23:49:13;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716213;26/08/24;23:50:13;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716273;26/08/24;23:51:13;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716333;26/08/24;23:52:13;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724716393;26/08/24;23:53:13;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716453;26/08/24;23:54:13;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724716513;26/08/24;23:55:13;-127.0;4.25;6.25
01:00:01:00:00:00:00;1724716573;26/08/24;23:56:13;-127.0;4.31;6.25
01:00:01:00:00:00:00;1724716632;26/08/24;23:57:12;-127.0;4.25;6.25
01:00:01:00:00:00:00;1724716692;26/08/24;23:58:12;-127.0;4.25;6.31
01:00:01:00:00:00:00;1724716752;26/08/24;23:59:12;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724716812;27/08/24;00:00:12;-127.0;4.25;6.37
01:00:01:00:00:00:00;1724716872;27/08/24;00:01:12;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724716932;27/08/24;00:02:12;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724716992;27/08/24;00:03:12;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724717052;27/08/24;00:04:12;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724717112;27/08/24;00:05:12;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724717172;27/08/24;00:06:12;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724717232;27/08/24;00:07:12;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724717292;27/08/24;00:08:12;-127.0;4.31;6.0
01:00:01:00:00:00:00;1724717352;27/08/24;00:09:12;-127.0;4.25;6.06
01:00:01:00:00:00:00;1724717412;27/08/24;00:10:12;-127.0;4.31;6.06
01:00:01:00:00:00:00;1724717472;27/08/24;00:11:12;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724717532;27/08/24;00:12:12;-127.0;4.31;6.06
01:00:01:00:00:00:00;1724717592;27/08/24;00:13:12;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724717652;27/08/24;00:14:12;-127.0;4.31;6.18
01:00:01:00:00:00:00;1724717712;27/08/24;00:15:12;-127.0;4.25;6.25
01:00:01:00:00:00:00;1724717772;27/08/24;00:16:12;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724717832;27/08/24;00:17:12;-127.0;4.31;6.12
