Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1727567065;28/09/24;23:44:25;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727567125;28/09/24;23:45:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567185;28/09/24;23:46:25;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727567245;28/09/24;23:47:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567305;28/09/24;23:48:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567365;28/09/24;23:49:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567425;28/09/24;23:50:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567485;28/09/24;23:51:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567545;28/09/24;23:52:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567605;28/09/24;23:53:25;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567665;28/09/24;23:54:25;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727567725;28/09/24;23:55:25;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727567784;28/09/24;23:56:24;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727567844;28/09/24;23:57:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727567904;28/09/24;23:58:24;-127.0;4.06;5.56
01:00:01:00:00:00:00;1727567964;28/09/24;23:59:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568024;29/09/24;00:00:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568084;29/09/24;00:01:24;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727568144;29/09/24;00:02:24;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727568204;29/09/24;00:03:24;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727568264;29/09/24;00:04:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568324;29/09/24;00:05:24;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727568384;29/09/24;00:06:24;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727568444;29/09/24;00:07:24;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727568504;29/09/24;00:08:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568564;29/09/24;00:09:24;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727568624;29/09/24;00:10:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568684;29/09/24;00:11:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568744;29/09/24;00:12:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568804;29/09/24;00:13:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568864;29/09/24;00:14:24;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727568924;29/09/24;00:15:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727568984;29/09/24;00:16:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727569044;29/09/24;00:17:24;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727569099;29/09/24;00:18:19;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727569159;29/09/24;00:19:19;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727569219;29/09/24;00:20:19;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727569279;29/09/24;00:21:19;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727569339;29/09/24;00:22:19;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727569399;29/09/24;00:23:19;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727569459;29/09/24;00:24:19;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727569519;29/09/24;00:25:19;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727569579;29/09/24;00:26:19;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727569639;29/09/24;00:27:19;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727569699;29/09/24;00:28:19;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727569759;29/09/24;00:29:19;-127.0;4.12;5.5
01:00:01:00:00:00:00;1727569819;29/09/24;00:30:19;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727569879;29/09/24;00:31:19;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727569939;29/09/24;00:32:19;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727569999;29/09/24;00:33:19;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727570058;29/09/24;00:34:18;-127.0;4.12;5.56
01:00:01:00:00:00:00;1727570118;29/09/24;00:35:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727570178;29/09/24;00:36:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727570238;29/09/24;00:37:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727570298;29/09/24;00:38:18;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727570358;29/09/24;00:39:18;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727570418;29/09/24;00:40:18;-127.0;4.12;5.56
