Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1724543380;24/08/24;23:49:40;-127.0;4.18;6.12
01:00:01:00:00:00:00;1724543440;24/08/24;23:50:40;-127.0;4.18;6.18
01:00:01:00:00:00:00;1724543500;24/08/24;23:51:40;-127.0;4.18;6.25
01:00:01:00:00:00:00;1724543560;24/08/24;23:52:40;-127.0;4.18;6.06
01:00:01:00:00:00:00;1724543620;24/08/24;23:53:40;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724543680;24/08/24;23:54:40;-127.0;4.18;5.87
01:00:01:00:00:00:00;1724543740;24/08/24;23:55:40;-127.0;4.25;5.87
01:00:01:00:00:00:00;1724543800;24/08/24;23:56:40;-127.0;4.18;5.87
01:00:01:00:00:00:00;1724543860;24/08/24;23:57:40;-127.0;4.25;5.87
01:00:01:00:00:00:00;1724543920;24/08/24;23:58:40;-127.0;4.25;5.87
01:00:01:00:00:00:00;1724543980;24/08/24;23:59:40;-127.0;4.25;5.87
01:00:01:00:00:00:00;1724544040;25/08/24;00:00:40;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724544100;25/08/24;00:01:40;-127.0;4.18;5.93
01:00:01:00:00:00:00;1724544159;25/08/24;00:02:39;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724544219;25/08/24;00:03:39;-127.0;4.25;6.06
01:00:01:00:00:00:00;1724544279;25/08/24;00:04:39;-127.0;4.25;6.06
01:00:01:00:00:00:00;1724544339;25/08/24;00:05:39;-127.0;4.18;6.12
01:00:01:00:00:00:00;1724544399;25/08/24;00:06:39;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724544459;25/08/24;00:07:39;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724544519;25/08/24;00:08:39;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724544579;25/08/24;00:09:39;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724544639;25/08/24;00:10:39;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724544699;25/08/24;00:11:39;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724544759;25/08/24;00:12:39;-127.0;4.18;5.93
01:00:01:00:00:00:00;1724544819;25/08/24;00:13:39;-127.0;4.25;5.93
01:00:01:00:00:00:00;1724544879;25/08/24;00:14:39;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724544939;25/08/24;00:15:39;-127.0;4.25;6.0
01:00:01:00:00:00:00;1724544999;25/08/24;00:16:39;-127.0;4.31;6.06
01:00:01:00:00:00:00;1724545059;25/08/24;00:17:39;-127.0;4.25;6.06
01:00:01:00:00:00:00;1724545119;25/08/24;00:18:39;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724545179;25/08/24;00:19:39;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724545239;25/08/24;00:20:39;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724545299;25/08/24;00:21:39;-127.0;4.25;6.25
01:00:01:00:00:00:00;1724545359;25/08/24;00:22:39;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724545419;25/08/24;00:23:39;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724545479;25/08/24;00:24:39;-127.0;4.31;6.06
01:00:01:00:00:00:00;1724545538;25/08/24;00:25:38;-127.0;4.25;6.06
01:00:01:00:00:00:00;1724545598;25/08/24;00:26:38;-127.0;4.25;6.06
01:00:01:00:00:00:00;1724545658;25/08/24;00:27:38;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724545718;25/08/24;00:28:38;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724545778;25/08/24;00:29:38;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724545838;25/08/24;00:30:38;-127.0;4.25;6.18
01:00:01:00:00:00:00;1724545898;25/08/24;00:31:38;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724545958;25/08/24;00:32:38;-127.0;4.31;6.18
01:00:01:00:00:00:00;1724546018;25/08/24;00:33:38;-127.0;4.31;6.25
01:00:01:00:00:00:00;1724546078;25/08/24;00:34:38;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724546138;25/08/24;00:35:38;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724546198;25/08/24;00:36:38;-127.0;4.31;6.31
01:00:01:00:00:00:00;1724546258;25/08/24;00:37:38;-127.0;4.31;6.25
01:00:01:00:00:00:00;1724546318;25/08/24;00:38:38;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724546378;25/08/24;00:39:38;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724546438;25/08/24;00:40:38;-127.0;4.37;6.12
01:00:01:00:00:00:00;1724546498;25/08/24;00:41:38;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724546558;25/08/24;00:42:38;-127.0;4.31;6.12
01:00:01:00:00:00:00;1724546618;25/08/24;00:43:38;-127.0;4.25;6.12
01:00:01:00:00:00:00;1724546678;25/08/24;00:44:38;-127.0;4.37;6.12
