Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1726876491;20/09/24;23:54:51;-127.0;4.18;5.62
01:00:01:00:00:00:00;1726876550;20/09/24;23:55:50;-127.0;4.25;5.68
01:00:01:00:00:00:00;1726876610;20/09/24;23:56:50;-127.0;4.18;5.62
01:00:01:00:00:00:00;1726876670;20/09/24;23:57:50;-127.0;4.18;5.68
01:00:01:00:00:00:00;1726876730;20/09/24;23:58:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726876790;20/09/24;23:59:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726876850;21/09/24;00:00:50;-127.0;4.25;5.75
01:00:01:00:00:00:00;1726876910;21/09/24;00:01:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726876970;21/09/24;00:02:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877030;21/09/24;00:03:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877090;21/09/24;00:04:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877150;21/09/24;00:05:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877210;21/09/24;00:06:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877270;21/09/24;00:07:50;-127.0;4.12;5.75
01:00:01:00:00:00:00;1726877330;21/09/24;00:08:50;-127.0;4.12;5.75
01:00:01:00:00:00:00;1726877390;21/09/24;00:09:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877450;21/09/24;00:10:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877510;21/09/24;00:11:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877570;21/09/24;00:12:50;-127.0;4.12;5.75
01:00:01:00:00:00:00;1726877630;21/09/24;00:13:50;-127.0;4.25;5.75
01:00:01:00:00:00:00;1726877690;21/09/24;00:14:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877750;21/09/24;00:15:50;-127.0;4.18;5.68
01:00:01:00:00:00:00;1726877810;21/09/24;00:16:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877870;21/09/24;00:17:50;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877929;21/09/24;00:18:49;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726877989;21/09/24;00:19:49;-127.0;4.18;5.68
01:00:01:00:00:00:00;1726878049;21/09/24;00:20:49;-127.0;4.12;5.68
01:00:01:00:00:00:00;1726878109;21/09/24;00:21:49;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726878169;21/09/24;00:22:49;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726878229;21/09/24;00:23:49;-127.0;4.18;5.68
01:00:01:00:00:00:00;1726878289;21/09/24;00:24:49;-127.0;4.18;5.68
01:00:01:00:00:00:00;1726878349;21/09/24;00:25:49;-127.0;4.25;5.75
01:00:01:00:00:00:00;1726878409;21/09/24;00:26:49;-127.0;4.18;5.81
01:00:01:00:00:00:00;1726878469;21/09/24;00:27:49;-127.0;4.25;5.75
01:00:01:00:00:00:00;1726878529;21/09/24;00:28:49;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726878589;21/09/24;00:29:49;-127.0;4.18;5.75
01:00:01:00:00:00:00;1726878649;21/09/24;00:30:49;-127.0;4.18;5.68
