Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1727048929;22/09/24;23:48:49;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727048989;22/09/24;23:49:49;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727049049;22/09/24;23:50:49;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727049109;22/09/24;23:51:49;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727049169;22/09/24;23:52:49;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727049229;22/09/24;23:53:49;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727049289;22/09/24;23:54:49;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727049349;22/09/24;23:55:49;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727049409;22/09/24;23:56:49;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727049469;22/09/24;23:57:49;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727049529;22/09/24;23:58:49;-127.0;4.12;5.62
01:00:01:00:00:00:00;1727049589;22/09/24;23:59:49;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727049649;23/09/24;00:00:49;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727049708;23/09/24;00:01:48;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727049768;23/09/24;00:02:48;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727049828;23/09/24;00:03:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727049888;23/09/24;00:04:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727049948;23/09/24;00:05:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050008;23/09/24;00:06:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050068;23/09/24;00:07:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050128;23/09/24;00:08:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050188;23/09/24;00:09:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050248;23/09/24;00:10:48;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727050308;23/09/24;00:11:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050368;23/09/24;00:12:48;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727050428;23/09/24;00:13:48;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727050488;23/09/24;00:14:48;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727050548;23/09/24;00:15:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050608;23/09/24;00:16:48;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727050668;23/09/24;00:17:48;-127.0;4.18;5.75
01:00:01:00:00:00:00;1727050728;23/09/24;00:18:48;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727050788;23/09/24;00:19:48;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727050848;23/09/24;00:20:48;-127.0;4.25;5.68
01:00:01:00:00:00:00;1727050908;23/09/24;00:21:48;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727050968;23/09/24;00:22:48;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051027;23/09/24;00:23:47;-127.0;4.25;5.62
01:00:01:00:00:00:00;1727051087;23/09/24;00:24:47;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051147;23/09/24;00:25:47;-127.0;4.25;5.68
01:00:01:00:00:00:00;1727051207;23/09/24;00:26:47;-127.0;4.18;5.56
01:00:01:00:00:00:00;1727051267;23/09/24;00:27:47;-127.0;4.25;5.62
01:00:01:00:00:00:00;1727051327;23/09/24;00:28:47;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727051387;23/09/24;00:29:47;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051447;23/09/24;00:30:47;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051507;23/09/24;00:31:47;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051567;23/09/24;00:32:47;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051627;23/09/24;00:33:47;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051681;23/09/24;00:34:41;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727051741;23/09/24;00:35:41;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727051801;23/09/24;00:36:41;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727051861;23/09/24;00:37:41;-127.0;4.18;5.62
01:00:01:00:00:00:00;1727051921;23/09/24;00:38:41;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727051981;23/09/24;00:39:41;-127.0;4.12;5.68
01:00:01:00:00:00:00;1727052041;23/09/24;00:40:41;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727052101;23/09/24;00:41:41;-127.0;4.18;5.75
01:00:01:00:00:00:00;1727052161;23/09/24;00:42:41;-127.0;4.25;5.75
01:00:01:00:00:00:00;1727052221;23/09/24;00:43:41;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727052281;23/09/24;00:44:41;-127.0;4.18;5.75
01:00:01:00:00:00:00;1727052341;23/09/24;00:45:41;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727052401;23/09/24;00:46:41;-127.0;4.25;5.62
01:00:01:00:00:00:00;1727052461;23/09/24;00:47:41;-127.0;4.18;5.68
01:00:01:00:00:00:00;1727052521;23/09/24;00:48:41;-127.0;4.25;5.68
