Source;Epoch timestamp (UTC);Date;Time (UTC);Submerged temperature (ºC);Surface temperature (ºC);Over surface temperature (ºC)
01:00:01:00:00:00:00;1722987909;06/08/24;23:45:09;-127.0;4.18;6.0
01:00:01:00:00:00:00;1722987969;06/08/24;23:46:09;-127.0;4.12;6.0
01:00:01:00:00:00:00;1722988029;06/08/24;23:47:09;-127.0;4.12;6.0
01:00:01:00:00:00:00;1722988089;06/08/24;23:48:09;-127.0;4.12;6.06
01:00:01:00:00:00:00;1722988149;06/08/24;23:49:09;-127.0;4.18;6.06
01:00:01:00:00:00:00;1722988209;06/08/24;23:50:09;-127.0;4.12;6.12
01:00:01:00:00:00:00;1722988269;06/08/24;23:51:09;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722988329;06/08/24;23:52:09;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722988389;06/08/24;23:53:09;-127.0;4.18;6.18
01:00:01:00:00:00:00;1722988449;06/08/24;23:54:09;-127.0;4.12;6.25
01:00:01:00:00:00:00;1722988509;06/08/24;23:55:09;-127.0;4.18;6.25
01:00:01:00:00:00:00;1722988569;06/08/24;23:56:09;-127.0;4.18;6.18
01:00:01:00:00:00:00;1722988629;06/08/24;23:57:09;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722988689;06/08/24;23:58:09;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722988748;06/08/24;23:59:08;-127.0;4.18;6.06
01:00:01:00:00:00:00;1722988808;07/08/24;00:00:08;-127.0;4.18;6.06
01:00:01:00:00:00:00;1722988868;07/08/24;00:01:08;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722988928;07/08/24;00:02:08;-127.0;4.18;6.06
01:00:01:00:00:00:00;1722988988;07/08/24;00:03:08;-127.0;4.12;6.06
01:00:01:00:00:00:00;1722989048;07/08/24;00:04:08;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722989108;07/08/24;00:05:08;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722989168;07/08/24;00:06:08;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722989228;07/08/24;00:07:08;-127.0;4.18;6.18
01:00:01:00:00:00:00;1722989288;07/08/24;00:08:08;-127.0;4.18;6.18
01:00:01:00:00:00:00;1722989348;07/08/24;00:09:08;-127.0;4.12;6.25
01:00:01:00:00:00:00;1722989408;07/08/24;00:10:08;-127.0;4.18;6.25
01:00:01:00:00:00:00;1722989468;07/08/24;00:11:08;-127.0;4.18;6.25
01:00:01:00:00:00:00;1722989528;07/08/24;00:12:08;-127.0;4.18;6.12
01:00:01:00:00:00:00;1722989588;07/08/24;00:13:08;-127.0;4.18;6.06
01:00:01:00:00:00:00;1722989648;07/08/24;00:14:08;-127.0;4.18;6.0
01:00:01:00:00:00:00;1722989708;07/08/24;00:15:08;-127.0;4.18;6.0
01:00:01:00:00:00:00;1722989768;07/08/24;00:16:08;-127.0;4.18;6.0
01:00:01:00:00:00:00;1722989828;07/08/24;00:17:08;-127.0;4.25;6.0
01:00:01:00:00:00:00;1722989888;07/08/24;00:18:08;-127.0;4.18;6.0
01:00:01:00:00:00:00;1722989948;07/08/24;00:19:08;-127.0;4.18;6.06
01:00:01:00:00:00:00;1722990008;07/08/24;00:20:08;-127.0;4.18;6.06
01:00:01:00:00:00:00;1722990067;07/08/24;00:21:07;-127.0;4.25;6.06
01:00:01:00:00:00:00;1722990127;07/08/24;00:22:07;-127.0;4.18;6.12
