DateTime,Over surface temperature (ºC),Surface temperature (ºC),AccelX
2024-08-16 09:21:00+00:00,33.31,29.75,0.02
2024-08-16 09:22:00+00:00,33.31,29.75,0.02
2024-08-16 09:23:00+00:00,33.31,29.75,0.02
2024-08-16 09:24:00+00:00,33.31,29.75,0.02
2024-08-16 09:25:00+00:00,33.31,29.75,0.02
2024-08-16 09:26:00+00:00,33.31,29.75,0.02
2024-08-16 09:27:00+00:00,33.31,29.75,0.02
2024-08-16 09:28:00+00:00,33.31,29.75,0.02
2024-08-16 09:29:00+00:00,33.31,29.75,0.02
2024-08-16 09:30:00+00:00,33.31,29.75,0.02
2024-08-16 09:31:00+00:00,33.31,29.75,0.02
2024-08-16 09:32:00+00:00,33.31,29.75,0.02
2024-08-16 09:33:00+00:00,33.31,29.75,0.02
2024-08-16 09:34:00+00:00,33.31,29.75,0.02
2024-08-16 09:35:00+00:00,33.31,29.75,0.02
2024-08-16 09:36:00+00:00,33.31,29.75,0.02
2024-08-16 09:37:00+00:00,33.31,29.75,0.02
2024-08-16 09:38:00+00:00,33.31,29.75,0.02
2024-08-16 09:39:00+00:00,33.31,29.75,0.021
2024-08-16 09:40:00+00:00,33.31,29.75,0.021
2024-08-16 09:41:00+00:00,33.31,29.75,0.021
2024-08-16 09:42:00+00:00,33.31,29.75,0.02
2024-08-16 09:43:00+00:00,33.31,29.75,0.02
2024-08-16 09:44:00+00:00,33.31,29.75,0.02
2024-08-16 09:45:00+00:00,33.31,29.75,0.02
2024-08-16 09:46:00+00:00,33.31,29.75,0.02
2024-08-16 09:47:00+00:00,33.31,29.75,0.02
2024-08-16 09:48:00+00:00,33.31,29.75,0.02
2024-08-16 09:49:00+00:00,33.31,29.75,0.02
2024-08-16 09:50:00+00:00,33.31,29.75,0.021
2024-08-16 09:51:00+00:00,33.31,29.75,0.019
2024-08-16 09:52:00+00:00,33.31,29.75,0.02
2024-08-16 09:53:00+00:00,33.31,29.75,0.02
2024-08-16 09:54:00+00:00,33.31,29.75,0.02
2024-08-16 09:55:00+00:00,33.31,29.75,0.02
2024-08-16 09:56:00+00:00,33.31,29.75,0.02
2024-08-16 09:57:00+00:00,33.31,29.75,0.02
2024-08-16 09:58:00+00:00,33.31,29.75,0.021
2024-08-16 09:59:00+00:00,33.31,29.75,0.021
2024-08-16 10:00:00+00:00,33.31,29.75,0.021
2024-08-16 10:01:00+00:00,33.31,29.75,0.021
2024-08-16 10:02:00+00:00,33.31,29.75,0.021
2024-08-16 10:03:00+00:00,33.31,29.75,0.019
2024-08-16 10:04:00+00:00,33.31,29.75,0.019
2024-08-16 10:05:00+00:00,33.31,29.75,0.02
2024-08-16 10:06:00+00:00,33.31,29.75,0.021
2024-08-16 10:07:00+00:00,33.31,29.75,0.02
2024-08-16 10:08:00+00:00,33.31,29.75,0.02
2024-08-16 10:09:00+00:00,33.31,29.75,0.02
2024-08-16 10:10:00+00:00,33.31,29.75,0.021
2024-08-16 10:11:00+00:00,33.31,29.75,0.02
2024-08-16 10:12:00+00:00,33.31,29.75,0.02
2024-08-16 10:13:00+00:00,33.31,29.75,0.02
2024-08-16 10:14:00+00:00,33.31,29.75,0.02
2024-08-16 10:15:00+00:00,33.31,29.75,0.02
2024-08-16 10:16:00+00:00,33.31,29.75,0.02
2024-08-16 10:17:00+00:00,33.31,29.75,0.02
2024-08-16 10:18:00+00:00,33.31,29.75,0.02
2024-08-16 10:19:00+00:00,33.31,29.75,0.02
2024-08-16 10:20:00+00:00,33.31,29.75,0.02
2024-08-16 10:21:00+00:00,33.31,29.75,0.02
2024-08-16 10:22:00+00:00,33.31,29.75,0.02
2024-08-16 10:23:00+00:00,33.31,29.75,0.02
2024-08-16 10:24:00+00:00,33.31,29.75,0.02
2024-08-16 10:25:00+00:00,33.31,29.75,0.02
2024-08-16 10:26:00+00:00,33.31,29.75,0.02
2024-08-16 10:27:00+00:00,33.31,29.75,0.02
2024-08-16 10:28:00+00:00,33.31,29.75,0.02
2024-08-16 10:29:00+00:00,33.31,29.75,0.02
2024-08-16 10:30:00+00:00,33.31,29.75,0.02
2024-08-16 10:31:00+00:00,33.31,29.75,0.02
2024-08-16 10:32:00+00:00,33.31,29.75,0.02
2024-08-16 10:33:00+00:00,33.31,29.75,0.02
2024-08-16 10:34:00+00:00,33.31,29.75,0.02
2024-08-16 10:35:00+00:00,33.31,29.75,0.02
2024-08-16 10:36:00+00:00,33.31,29.75,0.02
2024-08-16 10:37:00+00:00,33.31,29.75,0.02
2024-08-16 10:38:00+00:00,33.31,29.75,0.02
2024-08-16 10:39:00+00:00,33.31,29.75,0.02
2024-08-16 10:40:00+00:00,33.31,29.75,0.02
2024-08-16 10:41:00+00:00,33.31,29.75,0.02
2024-08-16 10:42:00+00:00,33.31,29.75,0.02
2024-08-16 10:43:00+00:00,33.31,29.75,0.02
2024-08-16 10:44:00+00:00,33.31,29.75,0.02
2024-08-16 10:45:00+00:00,33.31,29.75,0.02
2024-08-16 10:46:00+00:00,33.31,29.75,0.02
2024-08-16 10:47:00+00:00,33.31,29.75,0.02
2024-08-16 10:48:00+00:00,33.31,29.75,0.02
2024-08-16 10:49:00+00:00,33.31,29.75,0.02
2024-08-16 10:50:00+00:00,33.31,29.75,0.02
2024-08-16 10:51:00+00:00,33.31,29.75,0.02
2024-08-16 10:52:00+00:00,33.31,29.75,0.02
2024-08-16 10:53:00+00:00,33.31,29.75,0.02
2024-08-16 10:54:00+00:00,33.31,29.75,0.02
2024-08-16 10:55:00+00:00,33.31,29.75,0.02
2024-08-16 10:56:00+00:00,33.31,29.75,0.02
2024-08-16 10:57:00+00:00,33.31,29.75,0.02
2024-08-16 10:58:00+00:00,33.31,29.75,0.02
2024-08-16 10:59:00+00:00,33.31,29.75,0.02
2024-08-16 11:00:00+00:00,33.31,29.75,0.02
2024-08-16 11:01:00+00:00,33.31,29.75,0.02
2024-08-16 11:02:00+00:00,33.31,29.75,0.02
2024-08-16 11:03:00+00:00,33.31,29.75,0.02
2024-08-16 11:04:00+00:00,33.31,29.75,0.02
2024-08-16 11:05:00+00:00,33.31,29.75,0.02
2024-08-16 11:06:00+00:00,33.31,29.75,0.02
2024-08-16 11:07:00+00:00,33.31,29.75,0.02
2024-08-16 11:08:00+00:00,33.31,29.75,0.02
2024-08-16 11:09:00+00:00,33.31,29.75,0.02
2024-08-16 11:10:00+00:00,33.31,29.75,0.02
2024-08-16 11:11:00+00:00,33.31,29.75,0.02
2024-08-16 11:12:00+00:00,33.31,29.75,0.02
2024-08-16 11:13:00+00:00,33.31,29.75,0.02
2024-08-16 11:14:00+00:00,33.31,29.75,0.02
2024-08-16 11:15:00+00:00,33.31,29.75,0.02
2024-08-16 11:16:00+00:00,33.31,29.75,0.02
2024-08-16 11:17:00+00:00,33.31,29.75,0.02
2024-08-16 11:18:00+00:00,33.31,29.75,0.02
2024-08-16 11:19:00+00:00,33.31,29.75,0.02
2024-08-16 11:20:00+00:00,33.31,29.75,0.02
2024-08-16 11:21:00+00:00,33.31,29.75,0.02
2024-08-16 11:22:00+00:00,33.31,29.75,0.022
2024-08-16 11:23:00+00:00,33.31,29.75,0.022
2024-08-16 11:24:00+00:00,33.31,29.75,0.022
2024-08-16 11:25:00+00:00,28.68,27.87,0.022
2024-08-16 11:26:00+00:00,28.68,27.87,0.022
2024-08-16 11:27:00+00:00,28.68,27.87,0.022
2024-08-16 11:28:00+00:00,28.68,27.87,0.022
2024-08-16 11:29:00+00:00,28.68,27.87,0.022
2024-08-16 11:30:00+00:00,28.68,27.87,0.022
2024-08-16 11:31:00+00:00,28.68,27.87,0.022
2024-08-16 11:32:00+00:00,28.68,27.87,0.022
2024-08-16 11:33:00+00:00,28.68,27.87,0.022
2024-08-16 11:34:00+00:00,28.68,27.87,0.022
2024-08-16 11:35:00+00:00,28.68,27.87,0.022
2024-08-16 11:36:00+00:00,28.68,27.87,0.022
2024-08-16 11:37:00+00:00,28.68,27.87,0.022
2024-08-16 11:38:00+00:00,28.68,27.87,0.022
2024-08-16 11:39:00+00:00,28.68,27.87,0.022
2024-08-16 11:40:00+00:00,28.68,27.87,0.022
2024-08-16 11:41:00+00:00,28.68,27.87,0.022
2024-08-16 11:42:00+00:00,28.68,27.87,0.022
2024-08-16 11:43:00+00:00,28.68,27.87,0.022
2024-08-16 11:44:00+00:00,28.68,27.87,0.022
2024-08-16 11:45:00+00:00,28.68,27.87,0.022
2024-08-16 11:46:00+00:00,28.68,27.87,0.022
2024-08-16 11:47:00+00:00,28.68,27.87,0.022
2024-08-16 11:48:00+00:00,28.68,27.87,0.022
2024-08-16 11:49:00+00:00,28.68,27.87,0.022
2024-08-16 11:50:00+00:00,28.68,27.87,0.022
2024-08-16 11:51:00+00:00,28.68,27.87,0.022
2024-08-16 11:52:00+00:00,28.68,27.87,0.022
2024-08-16 11:53:00+00:00,28.68,27.87,0.022
2024-08-16 11:54:00+00:00,28.68,27.87,0.022
2024-08-16 11:55:00+00:00,28.68,27.87,0.022
2024-08-16 11:56:00+00:00,28.68,27.87,0.022
2024-08-16 11:57:00+00:00,28.68,27.87,0.022
2024-08-16 11:58:00+00:00,28.68,27.87,0.022
2024-08-16 11:59:00+00:00,28.68,27.87,0.022
2024-08-16 12:00:00+00:00,28.68,27.87,0.022
2024-08-16 12:01:00+00:00,28.68,27.87,0.022
2024-08-16 12:02:00+00:00,28.68,27.87,0.022
2024-08-16 12:03:00+00:00,28.68,27.87,0.022
2024-08-16 12:04:00+00:00,28.68,27.87,0.022
2024-08-16 12:05:00+00:00,28.68,27.87,0.022
2024-08-16 12:06:00+00:00,28.68,27.87,0.022
2024-08-16 12:07:00+00:00,28.68,27.87,0.022
2024-08-16 12:08:00+00:00,28.68,27.87,0.022
2024-08-16 12:09:00+00:00,28.68,27.87,0.022
2024-08-16 12:10:00+00:00,28.68,27.87,0.022
2024-08-16 12:11:00+00:00,28.68,27.87,0.022
2024-08-16 12:12:00+00:00,28.68,27.87,0.022
2024-08-16 12:13:00+00:00,28.68,27.87,0.022
2024-08-16 12:14:00+00:00,28.68,27.87,0.022
2024-08-16 12:15:00+00:00,28.68,27.87,0.022
2024-08-16 12:16:00+00:00,28.68,27.87,0.022
2024-08-16 12:17:00+00:00,28.68,27.87,0.022
2024-08-16 12:18:00+00:00,28.68,27.87,0.022
2024-08-16 12:19:00+00:00,28.68,27.87,0.022
2024-08-16 12:20:00+00:00,28.68,27.87,0.022
2024-08-16 12:21:00+00:00,28.68,27.87,0.022
2024-08-16 12:22:00+00:00,28.68,27.87,0.022
2024-08-16 12:23:00+00:00,28.68,27.87,0.022
2024-08-16 12:24:00+00:00,28.68,27.87,0.022
2024-08-16 12:25:00+00:00,28.68,27.87,0.022
2024-08-16 12:26:00+00:00,28.68,27.87,0.022
2024-08-16 12:27:00+00:00,28.68,27.87,0.022
2024-08-16 12:28:00+00:00,28.68,27.87,0.022
2024-08-16 12:29:00+00:00,28.68,27.87,0.022
2024-08-16 12:30:00+00:00,28.68,27.87,0.022
2024-08-16 12:31:00+00:00,28.68,27.87,0.022
2024-08-16 12:32:00+00:00,28.68,27.87,0.022
2024-08-16 12:33:00+00:00,28.68,27.87,0.021
2024-08-16 12:34:00+00:00,28.68,27.87,0.021
2024-08-16 12:35:00+00:00,28.68,27.87,0.021
2024-08-16 12:36:00+00:00,28.68,27.87,0.021
2024-08-16 12:37:00+00:00,28.68,27.87,0.021
2024-08-16 12:38:00+00:00,28.68,27.87,0.021
2024-08-16 12:39:00+00:00,28.68,27.87,0.021
2024-08-16 12:40:00+00:00,28.68,27.87,0.021
2024-08-16 12:41:00+00:00,28.68,27.87,0.021
2024-08-16 12:42:00+00:00,28.68,27.87,0.021
2024-08-16 12:43:00+00:00,28.68,27.87,0.021
2024-08-16 12:44:00+00:00,28.68,27.87,0.021
2024-08-16 12:45:00+00:00,28.68,27.87,0.021
2024-08-16 12:46:00+00:00,28.68,27.87,0.021
2024-08-16 12:47:00+00:00,28.68,27.87,0.021
2024-08-16 12:48:00+00:00,28.68,27.87,0.021
2024-08-16 12:49:00+00:00,28.68,27.87,0.02
2024-08-16 12:50:00+00:00,28.68,27.87,0.02
2024-08-16 12:51:00+00:00,28.68,27.87,0.02
2024-08-16 12:52:00+00:00,28.68,27.87,0.02
2024-08-16 12:53:00+00:00,28.68,27.87,0.02
2024-08-16 12:54:00+00:00,28.68,27.87,0.02
2024-08-16 12:55:00+00:00,28.68,27.87,0.02
2024-08-16 12:56:00+00:00,28.68,27.87,0.02
2024-08-16 12:57:00+00:00,28.68,27.87,0.02
2024-08-16 12:58:00+00:00,28.68,27.87,0.02
2024-08-16 12:59:00+00:00,28.68,27.87,0.02
2024-08-16 13:00:00+00:00,28.68,27.87,0.02
2024-08-16 13:01:00+00:00,28.68,27.87,0.02
2024-08-16 13:02:00+00:00,28.68,27.87,0.02
2024-08-16 13:03:00+00:00,28.68,27.87,0.02
2024-08-16 13:04:00+00:00,28.68,27.87,0.02
2024-08-16 13:05:00+00:00,28.68,27.87,0.02
2024-08-16 13:06:00+00:00,28.68,27.87,0.02
2024-08-16 13:07:00+00:00,28.68,27.87,0.02
2024-08-16 13:08:00+00:00,28.68,27.87,0.02
2024-08-16 13:09:00+00:00,28.68,27.87,0.02
2024-08-16 13:10:00+00:00,28.68,27.87,0.02
2024-08-16 13:11:00+00:00,28.68,27.87,0.02
2024-08-16 13:12:00+00:00,28.68,27.87,0.02
2024-08-16 13:13:00+00:00,28.68,27.87,0.02
2024-08-16 13:14:00+00:00,28.68,27.87,0.02
2024-08-16 13:15:00+00:00,28.68,27.87,0.02
2024-08-16 13:16:00+00:00,28.68,27.87,0.02
2024-08-16 13:17:00+00:00,28.68,27.87,0.02
2024-08-16 13:18:00+00:00,28.68,27.87,0.02
2024-08-16 13:19:00+00:00,28.68,27.87,0.02
2024-08-16 13:20:00+00:00,28.68,27.87,0.02
2024-08-16 13:21:00+00:00,28.68,27.87,0.02
2024-08-16 13:22:00+00:00,28.68,27.87,0.021
2024-08-16 13:23:00+00:00,28.68,27.87,0.021
2024-08-16 13:24:00+00:00,28.68,27.87,0.021
2024-08-16 13:25:00+00:00,28.68,27.87,0.021
2024-08-16 13:26:00+00:00,28.68,27.87,0.021
2024-08-16 13:27:00+00:00,28.68,27.87,0.021
2024-08-16 13:28:00+00:00,28.68,27.87,0.021
2024-08-16 13:29:00+00:00,28.68,27.87,0.021
2024-08-16 13:30:00+00:00,28.68,27.87,0.021
2024-08-16 13:31:00+00:00,28.68,27.87,0.021
2024-08-16 13:32:00+00:00,28.68,27.87,0.021
2024-08-16 13:33:00+00:00,28.68,27.87,0.021
2024-08-16 13:34:00+00:00,28.68,27.87,0.021
2024-08-16 13:35:00+00:00,28.68,27.87,0.021
2024-08-16 13:36:00+00:00,28.68,27.87,0.021
2024-08-16 13:37:00+00:00,28.68,27.87,0.021
2024-08-16 13:38:00+00:00,28.68,27.87,0.02
2024-08-16 13:39:00+00:00,28.68,27.87,0.02
2024-08-16 13:40:00+00:00,28.68,27.87,0.02
2024-08-16 13:41:00+00:00,28.68,27.87,0.02
2024-08-16 13:42:00+00:00,28.68,27.87,0.02
2024-08-16 13:43:00+00:00,28.68,27.87,0.02
2024-08-16 13:44:00+00:00,28.68,27.87,0.02
2024-08-16 13:45:00+00:00,28.68,27.87,0.02
2024-08-16 13:46:00+00:00,28.68,27.87,0.02
2024-08-16 13:47:00+00:00,28.68,27.87,0.02
2024-08-16 13:48:00+00:00,28.68,27.87,0.02
2024-08-16 13:49:00+00:00,28.68,27.87,0.02
2024-08-16 13:50:00+00:00,28.68,27.87,0.02
2024-08-16 13:51:00+00:00,28.68,27.87,0.02
2024-08-16 13:52:00+00:00,28.68,27.87,0.02
2024-08-16 13:53:00+00:00,28.68,27.87,0.02
2024-08-16 13:54:00+00:00,28.68,27.87,0.02
2024-08-16 13:55:00+00:00,28.68,27.87,0.02
2024-08-16 13:56:00+00:00,28.68,27.87,0.02
2024-08-16 13:57:00+00:00,28.68,27.87,0.02
2024-08-16 13:58:00+00:00,28.68,27.87,0.02
2024-08-16 13:59:00+00:00,28.68,27.87,0.021
2024-08-16 14:00:00+00:00,28.68,27.87,0.021
2024-08-16 14:01:00+00:00,28.68,27.87,0.021
2024-08-16 14:02:00+00:00,28.68,27.87,0.021
2024-08-16 14:03:00+00:00,28.68,27.87,0.021
2024-08-16 14:04:00+00:00,28.68,27.87,0.021
2024-08-16 14:05:00+00:00,28.68,27.87,0.021
2024-08-16 14:06:00+00:00,28.68,27.87,0.021
2024-08-16 14:07:00+00:00,28.68,27.87,0.021
2024-08-16 14:08:00+00:00,28.68,27.87,0.021
2024-08-16 14:09:00+00:00,28.68,27.87,0.021
2024-08-16 14:10:00+00:00,28.68,27.87,0.021
2024-08-16 14:11:00+00:00,28.68,27.87,0.021
2024-08-16 14:12:00+00:00,28.68,27.87,0.02
2024-08-16 14:13:00+00:00,28.68,27.87,0.02
2024-08-16 14:14:00+00:00,28.68,27.87,0.019
2024-08-16 14:15:00+00:00,28.68,27.87,0.019
2024-08-16 14:16:00+00:00,28.68,27.87,0.02
2024-08-16 14:17:00+00:00,28.68,27.87,0.02
2024-08-16 14:18:00+00:00,28.68,27.87,0.02
2024-08-16 14:19:00+00:00,28.68,27.87,0.02
2024-08-16 14:20:00+00:00,28.68,27.87,0.02
2024-08-16 14:21:00+00:00,28.68,27.87,0.02
2024-08-16 14:22:00+00:00,28.68,27.87,0.02
2024-08-16 14:23:00+00:00,28.68,27.87,0.02
2024-08-16 14:24:00+00:00,28.68,27.87,0.02
2024-08-16 14:25:00+00:00,28.68,27.87,0.02
2024-08-16 14:26:00+00:00,28.68,27.87,0.02
2024-08-16 14:27:00+00:00,28.68,27.87,0.02
2024-08-16 14:28:00+00:00,28.68,27.87,0.02
2024-08-16 14:29:00+00:00,28.68,27.87,0.02
2024-08-16 14:30:00+00:00,28.68,27.87,0.02
2024-08-16 14:31:00+00:00,28.68,27.87,0.02
2024-08-16 14:32:00+00:00,28.68,27.87,0.02
2024-08-16 14:33:00+00:00,28.68,27.87,0.02
2024-08-16 14:34:00+00:00,28.68,27.87,0.02
2024-08-16 14:35:00+00:00,28.68,27.87,0.02
2024-08-16 14:36:00+00:00,28.68,27.87,0.02
2024-08-16 14:37:00+00:00,28.68,27.87,0.019
2024-08-16 14:38:00+00:00,28.68,27.87,0.019
2024-08-16 14:39:00+00:00,28.68,27.87,0.019
2024-08-16 14:40:00+00:00,28.68,27.87,0.019
2024-08-16 14:41:00+00:00,28.75,27.87,0.019
2024-08-16 14:42:00+00:00,28.68,27.93,0.019
2024-08-16 14:43:00+00:00,28.75,27.87,0.019
2024-08-16 14:44:00+00:00,28.75,27.87,0.019
2024-08-16 14:45:00+00:00,28.75,27.87,0.019
2024-08-16 14:46:00+00:00,28.75,27.87,0.019
2024-08-16 14:47:00+00:00,28.68,27.93,0.019
2024-08-16 14:48:00+00:00,28.75,27.93,0.019
2024-08-16 14:49:00+00:00,28.75,27.87,0.019
2024-08-16 14:50:00+00:00,28.68,27.87,0.019
2024-08-16 14:51:00+00:00,28.75,27.93,0.022
2024-08-16 14:52:00+00:00,28.75,27.93,0.02
2024-08-16 14:53:00+00:00,28.68,27.93,0.019
2024-08-16 14:54:00+00:00,28.75,27.87,0.02
2024-08-16 14:55:00+00:00,28.75,27.93,0.019
2024-08-16 14:56:00+00:00,28.68,27.93,0.02
2024-08-16 14:57:00+00:00,28.75,27.93,0.019
2024-08-16 14:58:00+00:00,28.81,27.87,0.021
2024-08-16 14:59:00+00:00,28.75,27.93,0.02
2024-08-16 15:00:00+00:00,28.75,27.93,0.021
2024-08-16 15:01:00+00:00,28.75,27.93,0.021
2024-08-16 15:02:00+00:00,28.75,27.93,0.021
2024-08-16 15:03:00+00:00,28.75,27.93,0.02
2024-08-16 15:04:00+00:00,28.75,27.93,0.021
2024-08-16 15:05:00+00:00,28.75,27.93,0.02
2024-08-16 15:06:00+00:00,28.75,27.93,0.019
2024-08-16 15:07:00+00:00,28.75,27.93,0.02
2024-08-16 15:08:00+00:00,28.75,27.93,0.02
2024-08-16 15:09:00+00:00,28.75,27.93,0.02
2024-08-16 15:10:00+00:00,28.75,27.93,0.021
2024-08-16 15:11:00+00:00,28.75,27.93,0.019
2024-08-16 15:12:00+00:00,28.75,27.93,0.021
2024-08-16 15:13:00+00:00,28.75,27.93,0.02
2024-08-16 15:14:00+00:00,28.75,27.93,0.021
2024-08-16 15:15:00+00:00,28.75,27.93,0.021
2024-08-16 15:16:00+00:00,28.75,27.93,0.02
2024-08-16 15:17:00+00:00,28.75,27.93,0.021
2024-08-16 15:18:00+00:00,28.75,27.93,0.019
2024-08-16 15:19:00+00:00,28.75,27.93,0.021
2024-08-16 15:20:00+00:00,28.75,27.93,0.021
2024-08-16 15:21:00+00:00,28.75,27.93,0.02
2024-08-16 15:22:00+00:00,28.75,27.93,0.019
2024-08-16 15:23:00+00:00,28.75,27.93,0.02
2024-08-16 15:24:00+00:00,28.75,27.93,0.02
2024-08-16 15:25:00+00:00,28.87,28.06,0.02
2024-08-16 15:26:00+00:00,28.87,28.06,0.021
2024-08-16 15:27:00+00:00,28.87,28.06,0.02
2024-08-16 15:28:00+00:00,28.87,28.06,0.019
2024-08-16 15:29:00+00:00,28.87,28.06,0.021
2024-08-16 15:30:00+00:00,28.87,28.06,0.019
2024-08-16 15:31:00+00:00,28.87,28.06,0.019
2024-08-16 15:32:00+00:00,28.87,28.06,0.02
2024-08-16 15:33:00+00:00,28.87,28.06,0.02
2024-08-16 15:34:00+00:00,28.87,28.06,0.021
2024-08-16 15:35:00+00:00,28.87,28.06,0.021
2024-08-16 15:36:00+00:00,28.87,28.06,0.019
2024-08-16 15:37:00+00:00,28.87,28.06,0.02
2024-08-16 15:38:00+00:00,28.87,28.06,0.019
2024-08-16 15:39:00+00:00,28.87,28.06,0.02
2024-08-16 15:40:00+00:00,28.87,28.06,0.021
2024-08-16 15:41:00+00:00,28.87,28.06,0.021
2024-08-16 15:42:00+00:00,28.87,28.06,0.02
2024-08-16 15:43:00+00:00,28.87,28.06,0.02
2024-08-16 15:44:00+00:00,28.87,28.06,0.02
2024-08-16 15:45:00+00:00,28.87,28.06,0.02
2024-08-16 15:46:00+00:00,28.87,28.06,0.02
2024-08-16 15:47:00+00:00,28.87,28.06,0.02
2024-08-16 15:48:00+00:00,28.87,28.06,0.02
2024-08-16 15:49:00+00:00,28.87,28.06,0.02
2024-08-16 15:50:00+00:00,28.87,28.06,0.02
2024-08-16 15:51:00+00:00,28.87,28.12,0.02
2024-08-16 15:52:00+00:00,28.93,28.12,0.02
2024-08-16 15:53:00+00:00,28.87,28.06,0.02
2024-08-16 15:54:00+00:00,28.87,28.06,0.021
2024-08-16 15:55:00+00:00,28.87,28.12,0.021
2024-08-16 15:56:00+00:00,28.87,27.81,0.02
2024-08-16 15:57:00+00:00,28.68,27.18,0.071
2024-08-16 15:58:00+00:00,28.56,27.56,0.166
2024-08-16 15:59:00+00:00,28.5,27.75,0.263
2024-08-16 16:00:00+00:00,28.56,27.75,0.313
2024-08-16 16:01:00+00:00,28.5,27.68,0.346
2024-08-16 16:02:00+00:00,28.5,27.75,0.372
2024-08-16 16:03:00+00:00,28.43,27.75,0.382
2024-08-16 16:04:00+00:00,28.5,27.68,0.397
2024-08-16 16:05:00+00:00,28.5,27.75,0.395
2024-08-16 16:06:00+00:00,28.5,27.75,0.408
2024-08-16 16:07:00+00:00,28.5,27.81,0.426
2024-08-16 16:08:00+00:00,28.56,27.81,0.482
2024-08-16 16:09:00+00:00,28.56,27.81,0.532
2024-08-16 16:10:00+00:00,28.56,27.81,0.574
2024-08-16 16:11:00+00:00,28.56,27.93,0.639
2024-08-16 16:12:00+00:00,28.62,27.93,0.684
2024-08-16 16:13:00+00:00,28.56,27.81,0.259
2024-08-16 16:14:00+00:00,28.5,27.5,0.775
2024-08-16 16:15:00+00:00,28.18,26.81,0.733
2024-08-16 16:16:00+00:00,27.75,26.18,0.506
2024-08-16 16:17:00+00:00,27.37,25.37,0.627
2024-08-16 16:18:00+00:00,26.93,24.68,0.39
2024-08-16 16:19:00+00:00,26.37,24.12,0.362
2024-08-16 16:20:00+00:00,26.06,23.68,0.681
2024-08-16 16:21:00+00:00,25.56,23.31,0.136
2024-08-16 16:22:00+00:00,25.31,23.06,0.724
2024-08-16 16:23:00+00:00,25.0,22.75,0.556
2024-08-16 16:24:00+00:00,24.68,22.43,0.719
2024-08-16 16:25:00+00:00,24.25,22.0,0.717
2024-08-16 16:26:00+00:00,23.75,21.56,0.806
2024-08-16 16:27:00+00:00,23.31,21.12,0.723
2024-08-16 16:28:00+00:00,22.93,20.87,1.049
2024-08-16 16:29:00+00:00,22.68,20.5,0.88
2024-08-16 16:30:00+00:00,22.31,20.68,1.1
2024-08-16 16:31:00+00:00,22.12,20.37,0.736
2024-08-16 16:32:00+00:00,21.87,20.37,0.727
2024-08-16 16:33:00+00:00,21.62,20.37,0.977
2024-08-16 16:34:00+00:00,21.37,20.12,0.942
2024-08-16 16:35:00+00:00,21.12,19.62,0.906
2024-08-16 16:36:00+00:00,20.93,19.25,0.599
2024-08-16 16:37:00+00:00,20.68,18.93,0.854
2024-08-16 16:38:00+00:00,20.37,18.62,0.784
2024-08-16 16:39:00+00:00,20.06,18.68,0.875
2024-08-16 16:40:00+00:00,19.93,18.68,0.681
2024-08-16 16:41:00+00:00,19.68,18.43,0.371
2024-08-16 16:42:00+00:00,19.5,18.31,1.046
2024-08-16 16:43:00+00:00,19.31,18.37,0.97
2024-08-16 16:44:00+00:00,19.18,18.31,1.248
2024-08-16 16:45:00+00:00,19.06,18.25,0.988
2024-08-16 16:46:00+00:00,18.87,18.12,0.33
2024-08-16 16:47:00+00:00,18.68,17.87,0.705
2024-08-16 16:48:00+00:00,18.5,17.68,0.975
2024-08-16 16:49:00+00:00,18.37,17.43,0.638
2024-08-16 16:50:00+00:00,18.18,17.31,0.944
2024-08-16 16:51:00+00:00,18.06,17.25,0.652
2024-08-16 16:52:00+00:00,17.93,17.18,0.683
2024-08-16 16:53:00+00:00,17.75,17.06,0.709
2024-08-16 16:54:00+00:00,17.62,16.93,1.046
2024-08-16 16:55:00+00:00,17.56,16.75,1.01
2024-08-16 16:56:00+00:00,17.37,16.56,0.876
2024-08-16 16:57:00+00:00,17.12,16.37,0.783
2024-08-16 16:58:00+00:00,17.06,16.37,0.9
2024-08-16 16:59:00+00:00,17.0,16.5,0.551
2024-08-16 17:00:00+00:00,16.87,16.5,0.943
2024-08-16 17:01:00+00:00,16.87,16.37,1.067
2024-08-16 17:02:00+00:00,16.81,16.43,0.956
2024-08-16 17:03:00+00:00,16.81,16.62,0.561
2024-08-16 17:04:00+00:00,16.87,16.81,0.809
2024-08-16 17:05:00+00:00,16.87,16.75,0.956
2024-08-16 17:06:00+00:00,16.87,16.68,0.588
2024-08-16 17:07:00+00:00,16.87,16.56,0.545
2024-08-16 17:08:00+00:00,16.81,16.43,0.968
2024-08-16 17:09:00+00:00,16.75,16.25,1.081
2024-08-16 17:10:00+00:00,16.62,16.12,0.982
2024-08-16 17:11:00+00:00,16.68,16.06,1.04
2024-08-16 17:12:00+00:00,16.62,16.18,0.971
2024-08-16 17:13:00+00:00,16.62,16.25,0.769
2024-08-16 17:14:00+00:00,16.62,16.37,0.998
2024-08-16 17:15:00+00:00,16.62,16.5,1.004
2024-08-16 17:16:00+00:00,16.68,16.56,1.003
2024-08-16 17:17:00+00:00,16.75,16.56,0.877
2024-08-16 17:18:00+00:00,16.75,16.56,0.919
2024-08-16 17:19:00+00:00,16.75,16.43,0.971
2024-08-16 17:20:00+00:00,16.81,16.31,1.015
2024-08-16 17:21:00+00:00,16.75,16.25,0.986
