Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1723334405;11/08/24;00:00:05;1.0;0.072;0.151;-0.25045475363731384;0.4642575681209564;-0.05619959905743599
01:00:0A:00:00:00:00;1723334406;11/08/24;00:00:06;1.011;-0.018;0.165;-0.44715335965156555;-0.38728854060173035;-0.07941248267889023
01:00:0A:00:00:00:00;1723334407;11/08/24;00:00:07;1.014;0.072;-0.08;-0.3176499307155609;-0.0073303827084600925;-0.18814648687839508
01:00:0A:00:00:00:00;1723334408;11/08/24;00:00:08;1.06;-0.062;0.137;-0.3078760802745819;0.08185594528913498;0.2834414541721344
01:00:0A:00:00:00:00;1723334409;11/08/24;00:00:09;0.989;-0.152;-0.025;-0.0757472887635231;-0.16859880089759827;-0.10506881773471832
01:00:0A:00:00:00:00;1723334410;11/08/24;00:00:10;0.987;0.068;0.143;-0.01710422709584236;0.09162978082895279;0.05742133408784866
01:00:0A:00:00:00:00;1723334411;11/08/24;00:00:11;1.03;-0.043;0.035;-0.10262535512447357;-0.25045475363731384;0.17348572611808777
01:00:0A:00:00:00:00;1723334412;11/08/24;00:00:12;1.021;-0.06;-0.004;0.1563815027475357;0.20402899384498596;-0.12950342893600464
01:00:0A:00:00:00:00;1723334413;11/08/24;00:00:13;1.011;0.029;0.205;0.13927726447582245;0.08307767659425735;-0.0659734457731247
01:00:0A:00:00:00:00;1723334414;11/08/24;00:00:14;1.029;-0.084;0.059;0.07696902006864548;-0.1673770695924759;0.07696902006864548
01:00:0A:00:00:00:00;1723334415;11/08/24;00:00:15;1.02;-0.068;0.007;0.23945917189121246;0.09651670604944229;-0.02076941914856434
01:00:0A:00:00:00:00;1723334416;11/08/24;00:00:16;0.99;-0.02;0.143;0.24678954482078552;0.1368338167667389;0.013439035043120384
01:00:0A:00:00:00:00;1723334417;11/08/24;00:00:17;0.996;-0.072;0.042;0.1576032191514969;-0.2382374405860901;0.12095131725072861
01:00:0A:00:00:00:00;1723334418;11/08/24;00:00:18;0.998;-0.065;0.019;0.3176499307155609;0.09162978082895279;-0.09162978082895279
01:00:0A:00:00:00:00;1723334419;11/08/24;00:00:19;1.005;0.023;0.137;0.26145032048225403;-0.024434609338641167;0.06475171446800232
01:00:0A:00:00:00:00;1723334420;11/08/24;00:00:20;1.025;-0.062;0.071;0.21380282938480377;-0.08674286305904388;0.10751228034496307
01:00:0A:00:00:00:00;1723334421;11/08/24;00:00:21;1.033;-0.063;0.052;0.2932153046131134;0.0073303827084600925;-0.03176499158143997
01:00:0A:00:00:00:00;1723334422;11/08/24;00:00:22;1.015;0.028;0.094;0.25534167885780334;0.006108652334660292;-0.0073303827084600925
01:00:0A:00:00:00:00;1723334423;11/08/24;00:00:23;0.996;-0.044;0.081;0.1869247555732727;-0.080634206533432;0.14294245839118958
01:00:0A:00:00:00:00;1723334424;11/08/24;00:00:24;0.991;-0.037;0.094;0.26145032048225403;-0.042760565876960754;-0.1111774742603302
01:00:0A:00:00:00:00;1723334425;11/08/24;00:00:25;1.01;0.027;0.106;0.22357667982578278;0.02932153083384037;-0.03176499158143997
01:00:0A:00:00:00:00;1723334426;11/08/24;00:00:26;1.039;-0.051;0.081;0.1820378452539444;0.0036651913542300463;0.025656338781118393
01:00:0A:00:00:00:00;1723334427;11/08/24;00:00:27;1.044;-0.097;0.094;0.19058994948863983;-0.02932153083384037;-0.02687807008624077
01:00:0A:00:00:00:00;1723334428;11/08/24;00:00:28;1.029;0.035;0.067;0.15271630883216858;-0.009773843921720982;0.04398229718208313
01:00:0A:00:00:00:00;1723334429;11/08/24;00:00:29;1.007;-0.055;0.115;0.12461651116609573;0.09285151958465576;0.19303341209888458
01:00:0A:00:00:00:00;1723334430;11/08/24;00:00:30;0.976;0.019;0.059;0.1563815027475357;-0.06841690838336945;-0.10018189996480942
01:00:0A:00:00:00:00;1723334431;11/08/24;00:00:31;0.974;-0.006;0.036;0.13072516024112701;0.06475171446800232;0.1014036238193512
01:00:0A:00:00:00:00;1723334432;11/08/24;00:00:32;1.004;-0.069;0.08;0.15027284622192383;-0.11850785464048386;-0.10506881773471832
