Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1725580813;06/09/24;00:00:13;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580814;06/09/24;00:00:14;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580815;06/09/24;00:00:15;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580816;06/09/24;00:00:16;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580817;06/09/24;00:00:17;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580818;06/09/24;00:00:18;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580819;06/09/24;00:00:19;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580820;06/09/24;00:00:20;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580821;06/09/24;00:00:21;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580822;06/09/24;00:00:22;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580823;06/09/24;00:00:23;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580824;06/09/24;00:00:24;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580825;06/09/24;00:00:25;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580826;06/09/24;00:00:26;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580827;06/09/24;00:00:27;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580828;06/09/24;00:00:28;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580829;06/09/24;00:00:29;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580830;06/09/24;00:00:30;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580831;06/09/24;00:00:31;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580832;06/09/24;00:00:32;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580833;06/09/24;00:00:33;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580834;06/09/24;00:00:34;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580835;06/09/24;00:00:35;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580836;06/09/24;00:00:36;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580837;06/09/24;00:00:37;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580838;06/09/24;00:00:38;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580839;06/09/24;00:00:39;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580840;06/09/24;00:00:40;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580841;06/09/24;00:00:41;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580842;06/09/24;00:00:42;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580843;06/09/24;00:00:43;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580844;06/09/24;00:00:44;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580845;06/09/24;00:00:45;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580846;06/09/24;00:00:46;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580847;06/09/24;00:00:47;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580848;06/09/24;00:00:48;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580849;06/09/24;00:00:49;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580850;06/09/24;00:00:50;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580851;06/09/24;00:00:51;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580852;06/09/24;00:00:52;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580853;06/09/24;00:00:53;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580854;06/09/24;00:00:54;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580855;06/09/24;00:00:55;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580856;06/09/24;00:00:56;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580857;06/09/24;00:00:57;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580858;06/09/24;00:00:58;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580859;06/09/24;00:00:59;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580860;06/09/24;00:01:00;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580861;06/09/24;00:01:01;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580862;06/09/24;00:01:02;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580863;06/09/24;00:01:03;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580864;06/09/24;00:01:04;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580865;06/09/24;00:01:05;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580866;06/09/24;00:01:06;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580867;06/09/24;00:01:07;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580868;06/09/24;00:01:08;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580869;06/09/24;00:01:09;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580870;06/09/24;00:01:10;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580871;06/09/24;00:01:11;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580872;06/09/24;00:01:12;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580873;06/09/24;00:01:13;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580874;06/09/24;00:01:14;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580875;06/09/24;00:01:15;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580876;06/09/24;00:01:16;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580877;06/09/24;00:01:17;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580878;06/09/24;00:01:18;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580879;06/09/24;00:01:19;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580880;06/09/24;00:01:20;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580881;06/09/24;00:01:21;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580882;06/09/24;00:01:22;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580883;06/09/24;00:01:23;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580884;06/09/24;00:01:24;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580885;06/09/24;00:01:25;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580886;06/09/24;00:01:26;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580887;06/09/24;00:01:27;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580888;06/09/24;00:01:28;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580889;06/09/24;00:01:29;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580890;06/09/24;00:01:30;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580891;06/09/24;00:01:31;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580892;06/09/24;00:01:32;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580893;06/09/24;00:01:33;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580894;06/09/24;00:01:34;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580895;06/09/24;00:01:35;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580896;06/09/24;00:01:36;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580897;06/09/24;00:01:37;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580898;06/09/24;00:01:38;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580899;06/09/24;00:01:39;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580900;06/09/24;00:01:40;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580901;06/09/24;00:01:41;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580902;06/09/24;00:01:42;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580903;06/09/24;00:01:43;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580904;06/09/24;00:01:44;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580905;06/09/24;00:01:45;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580906;06/09/24;00:01:46;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580907;06/09/24;00:01:47;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580908;06/09/24;00:01:48;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580909;06/09/24;00:01:49;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580910;06/09/24;00:01:50;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580911;06/09/24;00:01:51;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580912;06/09/24;00:01:52;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580913;06/09/24;00:01:53;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580914;06/09/24;00:01:54;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580915;06/09/24;00:01:55;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580916;06/09/24;00:01:56;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580917;06/09/24;00:01:57;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580918;06/09/24;00:01:58;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580919;06/09/24;00:01:59;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580920;06/09/24;00:02:00;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580921;06/09/24;00:02:01;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580922;06/09/24;00:02:02;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580923;06/09/24;00:02:03;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580924;06/09/24;00:02:04;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580925;06/09/24;00:02:05;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580926;06/09/24;00:02:06;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580927;06/09/24;00:02:07;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580928;06/09/24;00:02:08;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580929;06/09/24;00:02:09;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580930;06/09/24;00:02:10;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580931;06/09/24;00:02:11;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580932;06/09/24;00:02:12;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580933;06/09/24;00:02:13;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580934;06/09/24;00:02:14;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580935;06/09/24;00:02:15;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580936;06/09/24;00:02:16;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580937;06/09/24;00:02:17;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580938;06/09/24;00:02:18;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580939;06/09/24;00:02:19;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580940;06/09/24;00:02:20;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580941;06/09/24;00:02:21;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580942;06/09/24;00:02:22;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580943;06/09/24;00:02:23;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580944;06/09/24;00:02:24;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580945;06/09/24;00:02:25;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580946;06/09/24;00:02:26;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580947;06/09/24;00:02:27;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580948;06/09/24;00:02:28;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580949;06/09/24;00:02:29;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580950;06/09/24;00:02:30;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580951;06/09/24;00:02:31;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580952;06/09/24;00:02:32;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580953;06/09/24;00:02:33;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580954;06/09/24;00:02:34;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580955;06/09/24;00:02:35;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580956;06/09/24;00:02:36;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580957;06/09/24;00:02:37;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580958;06/09/24;00:02:38;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580959;06/09/24;00:02:39;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580960;06/09/24;00:02:40;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580961;06/09/24;00:02:41;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580962;06/09/24;00:02:42;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580963;06/09/24;00:02:43;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580964;06/09/24;00:02:44;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580965;06/09/24;00:02:45;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580966;06/09/24;00:02:46;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580967;06/09/24;00:02:47;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580968;06/09/24;00:02:48;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580969;06/09/24;00:02:49;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580970;06/09/24;00:02:50;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580971;06/09/24;00:02:51;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580972;06/09/24;00:02:52;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580973;06/09/24;00:02:53;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580974;06/09/24;00:02:54;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580975;06/09/24;00:02:55;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580976;06/09/24;00:02:56;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580977;06/09/24;00:02:57;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580978;06/09/24;00:02:58;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580979;06/09/24;00:02:59;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580980;06/09/24;00:03:00;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580981;06/09/24;00:03:01;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580982;06/09/24;00:03:02;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580983;06/09/24;00:03:03;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580984;06/09/24;00:03:04;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580985;06/09/24;00:03:05;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580986;06/09/24;00:03:06;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580987;06/09/24;00:03:07;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580988;06/09/24;00:03:08;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580989;06/09/24;00:03:09;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580990;06/09/24;00:03:10;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580991;06/09/24;00:03:11;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580992;06/09/24;00:03:12;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580993;06/09/24;00:03:13;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580994;06/09/24;00:03:14;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580995;06/09/24;00:03:15;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580996;06/09/24;00:03:16;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580997;06/09/24;00:03:17;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580998;06/09/24;00:03:18;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725580999;06/09/24;00:03:19;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581000;06/09/24;00:03:20;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581001;06/09/24;00:03:21;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581002;06/09/24;00:03:22;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581003;06/09/24;00:03:23;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581004;06/09/24;00:03:24;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581005;06/09/24;00:03:25;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581006;06/09/24;00:03:26;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581007;06/09/24;00:03:27;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581008;06/09/24;00:03:28;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581009;06/09/24;00:03:29;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581010;06/09/24;00:03:30;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581011;06/09/24;00:03:31;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581012;06/09/24;00:03:32;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581013;06/09/24;00:03:33;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581014;06/09/24;00:03:34;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581015;06/09/24;00:03:35;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581016;06/09/24;00:03:36;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581017;06/09/24;00:03:37;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581018;06/09/24;00:03:38;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581019;06/09/24;00:03:39;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581020;06/09/24;00:03:40;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581021;06/09/24;00:03:41;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581022;06/09/24;00:03:42;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581023;06/09/24;00:03:43;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581024;06/09/24;00:03:44;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581025;06/09/24;00:03:45;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581026;06/09/24;00:03:46;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581027;06/09/24;00:03:47;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581028;06/09/24;00:03:48;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581029;06/09/24;00:03:49;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581030;06/09/24;00:03:50;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581031;06/09/24;00:03:51;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581032;06/09/24;00:03:52;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581033;06/09/24;00:03:53;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581034;06/09/24;00:03:54;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581035;06/09/24;00:03:55;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581036;06/09/24;00:03:56;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581037;06/09/24;00:03:57;0.0;0.0;0.0;0.0;0.0;0.0
01:00:0A:00:00:00:00;1725581038;06/09/24;00:03:58;0.0;0.0;0.0;0.0;0.0;0.0
