Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1726358393;14/09/24;23:59:53;1.018;0.016;0.125;-0.024434609338641167;-0.0036651913542300463;-0.030543262138962746
01:00:0A:00:00:00:00;1726358394;14/09/24;23:59:54;1.01;0.006;0.13;-0.03420845419168472;0.013439035043120384;0.0
01:00:0A:00:00:00:00;1726358395;14/09/24;23:59:55;1.006;-0.009;0.125;-0.014660765416920185;-0.02932153083384037;0.004886921960860491
01:00:0A:00:00:00:00;1726358396;14/09/24;23:59:56;1.011;0.001;0.122;-0.0012217304902151227;-0.025656338781118393;0.00855211354792118
01:00:0A:00:00:00:00;1726358397;14/09/24;23:59:57;1.017;0.003;0.136;0.0073303827084600925;-0.018325956538319588;0.02321287989616394
01:00:0A:00:00:00:00;1726358398;14/09/24;23:59:58;1.019;0.008;0.131;0.028099799528717995;-0.0024434609804302454;-0.0024434609804302454
01:00:0A:00:00:00:00;1726358399;14/09/24;23:59:59;1.006;0.018;0.123;0.02932153083384037;0.02687807008624077;-0.018325956538319588
01:00:0A:00:00:00:00;1726358400;15/09/24;00:00:00;0.993;0.013;0.122;0.019547687843441963;0.013439035043120384;0.0024434609804302454
01:00:0A:00:00:00:00;1726358401;15/09/24;00:00:01;0.989;0.014;0.112;0.02076941914856434;-0.030543262138962746;-0.009773843921720982
01:00:0A:00:00:00:00;1726358402;15/09/24;00:00:02;1.015;0.021;0.116;0.0036651913542300463;-0.05864306166768074;0.012217304669320583
01:00:0A:00:00:00:00;1726358403;15/09/24;00:00:03;1.03;0.009;0.132;-0.0012217304902151227;-0.04886921867728233;-0.0073303827084600925
01:00:0A:00:00:00:00;1726358404;15/09/24;00:00:04;1.038;0.007;0.148;-0.0012217304902151227;-0.0012217304902151227;-0.02321287989616394
