Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1723593600;14/08/24;00:00:00;1.014;-0.039;0.082;-0.0073303827084600925;-0.012217304669320583;0.0036651913542300463
01:00:0A:00:00:00:00;1723593601;14/08/24;00:00:01;1.013;-0.04;0.083;-0.006108652334660292;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1723593602;14/08/24;00:00:02;1.014;-0.039;0.085;-0.006108652334660292;-0.013439035043120384;0.0024434609804302454
01:00:0A:00:00:00:00;1723593603;14/08/24;00:00:03;1.016;-0.04;0.085;-0.0073303827084600925;-0.012217304669320583;0.004886921960860491
01:00:0A:00:00:00:00;1723593604;14/08/24;00:00:04;1.014;-0.04;0.085;-0.006108652334660292;-0.009773843921720982;0.0024434609804302454
01:00:0A:00:00:00:00;1723593605;14/08/24;00:00:05;1.012;-0.039;0.084;-0.006108652334660292;-0.009773843921720982;0.0036651913542300463
01:00:0A:00:00:00:00;1723593606;14/08/24;00:00:06;1.013;-0.04;0.082;-0.006108652334660292;-0.010995574295520782;0.004886921960860491
01:00:0A:00:00:00:00;1723593607;14/08/24;00:00:07;1.013;-0.039;0.082;-0.006108652334660292;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1723593608;14/08/24;00:00:08;1.015;-0.039;0.084;-0.006108652334660292;-0.013439035043120384;0.0024434609804302454
01:00:0A:00:00:00:00;1723593609;14/08/24;00:00:09;1.016;-0.039;0.084;-0.006108652334660292;-0.012217304669320583;0.004886921960860491
01:00:0A:00:00:00:00;1723593610;14/08/24;00:00:10;1.015;-0.04;0.084;-0.004886921960860491;-0.009773843921720982;0.004886921960860491
01:00:0A:00:00:00:00;1723593611;14/08/24;00:00:11;1.014;-0.038;0.084;-0.004886921960860491;-0.009773843921720982;0.0036651913542300463
