Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1725926414;10/09/24;00:00:14;1.014;0.01;0.107;-0.04886921867728233;0.004886921960860491;0.009773843921720982
01:00:0A:00:00:00:00;1725926415;10/09/24;00:00:15;1.012;0.005;0.119;-0.036651913076639175;-0.018325956538319588;-0.0024434609804302454
01:00:0A:00:00:00:00;1725926416;10/09/24;00:00:16;1.014;0.013;0.101;-0.03176499158143997;-0.01710422709584236;-0.0073303827084600925
01:00:0A:00:00:00:00;1725926417;10/09/24;00:00:17;1.012;0.006;0.108;-0.03787364438176155;0.0036651913542300463;0.0073303827084600925
01:00:0A:00:00:00:00;1725926418;10/09/24;00:00:18;1.012;0.005;0.111;-0.025656338781118393;-0.018325956538319588;-0.004886921960860491
01:00:0A:00:00:00:00;1725926419;10/09/24;00:00:19;1.013;0.011;0.104;-0.024434609338641167;-0.02321287989616394;0.0012217304902151227
01:00:0A:00:00:00:00;1725926420;10/09/24;00:00:20;1.014;0.009;0.107;-0.02932153083384037;0.0;0.004886921960860491
01:00:0A:00:00:00:00;1725926421;10/09/24;00:00:21;1.012;0.004;0.112;-0.02076941914856434;-0.013439035043120384;-0.0024434609804302454
01:00:0A:00:00:00:00;1725926422;10/09/24;00:00:22;1.013;0.007;0.103;-0.015882495790719986;-0.019547687843441963;-0.006108652334660292
01:00:0A:00:00:00:00;1725926423;10/09/24;00:00:23;1.012;0.012;0.106;-0.024434609338641167;-0.006108652334660292;0.009773843921720982
01:00:0A:00:00:00:00;1725926424;10/09/24;00:00:24;1.013;0.005;0.111;-0.019547687843441963;-0.014660765416920185;0.0012217304902151227
01:00:0A:00:00:00:00;1725926425;10/09/24;00:00:25;1.015;-0.012;0.104;0.294437050819397;-0.0073303827084600925;0.02687807008624077
01:00:0A:00:00:00:00;1725926426;10/09/24;00:00:26;1.012;0.016;0.104;0.28099802136421204;0.0;-0.015882495790719986
01:00:0A:00:00:00:00;1725926427;10/09/24;00:00:27;1.011;0.017;0.106;0.23090705275535583;0.006108652334660292;0.05253440886735916
01:00:0A:00:00:00:00;1725926428;10/09/24;00:00:28;1.011;-0.008;0.114;0.23335053026676178;-0.010995574295520782;0.02687807008624077
01:00:0A:00:00:00:00;1725926429;10/09/24;00:00:29;1.012;0.016;0.103;0.2370157092809677;-0.021991148591041565;-0.004886921960860491
01:00:0A:00:00:00:00;1725926430;10/09/24;00:00:30;1.015;0.014;0.103;0.2015855312347412;0.015882495790719986;0.039095375686883926
01:00:0A:00:00:00:00;1725926431;10/09/24;00:00:31;1.013;0.0;0.121;0.20647244155406952;-0.0073303827084600925;0.019547687843441963
01:00:0A:00:00:00:00;1725926432;10/09/24;00:00:32;1.015;0.011;0.099;0.20647244155406952;-0.02932153083384037;0.012217304669320583
01:00:0A:00:00:00:00;1725926433;10/09/24;00:00:33;1.014;0.01;0.101;0.1869247555732727;0.018325956538319588;0.02321287989616394
01:00:0A:00:00:00:00;1725926434;10/09/24;00:00:34;1.013;0.006;0.121;0.1869247555732727;-0.0073303827084600925;0.018325956538319588
01:00:0A:00:00:00:00;1725926435;10/09/24;00:00:35;1.014;0.007;0.099;0.1869247555732727;-0.02932153083384037;0.014660765416920185
01:00:0A:00:00:00:00;1725926436;10/09/24;00:00:36;1.013;0.01;0.104;0.17348572611808777;0.013439035043120384;0.014660765416920185
01:00:0A:00:00:00:00;1725926437;10/09/24;00:00:37;1.011;0.009;0.12;0.16982054710388184;-0.009773843921720982;0.021991148591041565
01:00:0A:00:00:00:00;1725926438;10/09/24;00:00:38;1.014;0.005;0.101;0.16982054710388184;-0.024434609338641167;0.018325956538319588
