Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1726876790;20/09/24;23:59:50;0.988;0.01;0.165;-0.16371189057826996;0.01710422709584236;-0.03176499158143997
01:00:0A:00:00:00:00;1726876791;20/09/24;23:59:51;1.007;-0.009;0.159;-0.16249015927314758;-0.02687807008624077;-0.01710422709584236
01:00:0A:00:00:00:00;1726876792;20/09/24;23:59:52;1.023;-0.008;0.133;-0.15271630883216858;-0.021991148591041565;-0.02687807008624077
01:00:0A:00:00:00:00;1726876793;20/09/24;23:59:53;1.03;0.003;0.159;-0.15515977144241333;-0.030543262138962746;-0.00855211354792118
01:00:0A:00:00:00:00;1726876794;20/09/24;23:59:54;1.024;0.0;0.171;-0.15271630883216858;-0.05253440886735916;-0.014660765416920185
01:00:0A:00:00:00:00;1726876795;20/09/24;23:59:55;1.004;0.008;0.169;-0.15271630883216858;0.012217304669320583;-0.014660765416920185
01:00:0A:00:00:00:00;1726876796;20/09/24;23:59:56;1.002;0.008;0.174;-0.161268413066864;0.03176499158143997;0.02687807008624077
01:00:0A:00:00:00:00;1726876797;20/09/24;23:59:57;1.011;0.009;0.158;-0.14905111491680145;0.013439035043120384;0.0024434609804302454
01:00:0A:00:00:00:00;1726876798;20/09/24;23:59:58;1.009;0.027;0.151;-0.13805554807186127;-0.0036651913542300463;-0.03176499158143997
01:00:0A:00:00:00:00;1726876799;20/09/24;23:59:59;0.997;0.01;0.162;-0.13927726447582245;0.0;-0.012217304669320583
01:00:0A:00:00:00:00;1726876800;21/09/24;00:00:00;0.976;0.001;0.148;-0.12828169763088226;-0.004886921960860491;-0.039095375686883926
01:00:0A:00:00:00:00;1726876801;21/09/24;00:00:01;0.98;0.012;0.151;-0.12828169763088226;0.02321287989616394;-0.028099799528717995
01:00:0A:00:00:00:00;1726876802;21/09/24;00:00:02;1.016;0.005;0.161;-0.1258382350206375;-0.0354301817715168;-0.036651913076639175
01:00:0A:00:00:00:00;1726876803;21/09/24;00:00:03;1.035;0.0;0.15;-0.12339477241039276;-0.025656338781118393;-0.03787364438176155
01:00:0A:00:00:00:00;1726876804;21/09/24;00:00:04;1.034;-0.004;0.176;-0.12828169763088226;-0.0073303827084600925;-0.012217304669320583
01:00:0A:00:00:00:00;1726876805;21/09/24;00:00:05;1.008;0.0;0.162;-0.13316862285137177;-0.015882495790719986;0.009773843921720982
