Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1722729601;04/08/24;00:00:01;1.005;-0.022;0.105;-0.06352998316287994;-0.004886921960860491;0.013439035043120384
01:00:0A:00:00:00:00;1722729602;04/08/24;00:00:02;0.999;-0.016;0.099;-0.06352998316287994;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1722729603;04/08/24;00:00:03;1.007;-0.017;0.101;-0.06108652427792549;-0.006108652334660292;-0.006108652334660292
01:00:0A:00:00:00:00;1722729604;04/08/24;00:00:04;1.022;-0.024;0.106;-0.06230825558304787;-0.01710422709584236;-0.014660765416920185
01:00:0A:00:00:00:00;1722729605;04/08/24;00:00:05;1.028;-0.027;0.103;-0.06475171446800232;-0.013439035043120384;-0.009773843921720982
01:00:0A:00:00:00:00;1722729606;04/08/24;00:00:06;1.021;-0.029;0.107;-0.06841690838336945;-0.006108652334660292;0.0073303827084600925
01:00:0A:00:00:00:00;1722729607;04/08/24;00:00:07;1.012;-0.03;0.105;-0.0708603635430336;-0.015882495790719986;0.009773843921720982
01:00:0A:00:00:00:00;1722729608;04/08/24;00:00:08;0.997;-0.022;0.103;-0.07208210229873657;-0.014660765416920185;0.009773843921720982
01:00:0A:00:00:00:00;1722729609;04/08/24;00:00:09;0.997;-0.018;0.109;-0.06841690838336945;-0.009773843921720982;-0.0073303827084600925
01:00:0A:00:00:00:00;1722729610;04/08/24;00:00:10;1.005;-0.02;0.111;-0.0708603635430336;-0.019547687843441963;-0.015882495790719986
01:00:0A:00:00:00:00;1722729611;04/08/24;00:00:11;1.021;-0.023;0.107;-0.0708603635430336;-0.00855211354792118;-0.012217304669320583
01:00:0A:00:00:00:00;1722729612;04/08/24;00:00:12;1.024;-0.027;0.109;-0.0708603635430336;-0.0012217304902151227;-0.004886921960860491
01:00:0A:00:00:00:00;1722729613;04/08/24;00:00:13;1.024;-0.025;0.106;-0.07208210229873657;-0.004886921960860491;0.0024434609804302454
01:00:0A:00:00:00:00;1722729614;04/08/24;00:00:14;1.019;-0.021;0.099;-0.07330382615327835;-0.0024434609804302454;0.009773843921720982
01:00:0A:00:00:00:00;1722729615;04/08/24;00:00:15;1.008;-0.018;0.101;-0.07208210229873657;-0.0073303827084600925;0.0036651913542300463
01:00:0A:00:00:00:00;1722729616;04/08/24;00:00:16;1.006;-0.017;0.101;-0.06963863223791122;-0.02076941914856434;-0.013439035043120384
01:00:0A:00:00:00:00;1722729617;04/08/24;00:00:17;1.009;-0.021;0.099;-0.06841690838336945;-0.021991148591041565;-0.013439035043120384
01:00:0A:00:00:00:00;1722729618;04/08/24;00:00:18;1.014;-0.028;0.106;-0.06719517707824707;-0.014660765416920185;-0.006108652334660292
01:00:0A:00:00:00:00;1722729619;04/08/24;00:00:19;1.017;-0.026;0.107;-0.06719517707824707;-0.01710422709584236;-0.0024434609804302454
01:00:0A:00:00:00:00;1722729620;04/08/24;00:00:20;1.014;-0.022;0.105;-0.06719517707824707;-0.00855211354792118;0.0073303827084600925
01:00:0A:00:00:00:00;1722729621;04/08/24;00:00:21;1.009;-0.024;0.105;-0.06719517707824707;-0.004886921960860491;0.012217304669320583
01:00:0A:00:00:00:00;1722729622;04/08/24;00:00:22;1.003;-0.018;0.106;-0.06475171446800232;-0.006108652334660292;-0.0012217304902151227
01:00:0A:00:00:00:00;1722729623;04/08/24;00:00:23;1.001;-0.019;0.102;-0.06475171446800232;-0.00855211354792118;-0.0036651913542300463
01:00:0A:00:00:00:00;1722729624;04/08/24;00:00:24;1.01;-0.021;0.103;-0.06352998316287994;-0.015882495790719986;-0.012217304669320583
01:00:0A:00:00:00:00;1722729625;04/08/24;00:00:25;1.017;-0.022;0.106;-0.06230825558304787;-0.018325956538319588;-0.013439035043120384
01:00:0A:00:00:00:00;1722729626;04/08/24;00:00:26;1.025;-0.024;0.106;-0.06352998316287994;-0.015882495790719986;-0.0036651913542300463
01:00:0A:00:00:00:00;1722729627;04/08/24;00:00:27;1.019;-0.026;0.108;-0.06352998316287994;-0.006108652334660292;0.0036651913542300463
01:00:0A:00:00:00:00;1722729628;04/08/24;00:00:28;1.013;-0.025;0.106;-0.06230825558304787;-0.0073303827084600925;0.0024434609804302454
01:00:0A:00:00:00:00;1722729629;04/08/24;00:00:29;1.003;-0.023;0.104;-0.06230825558304787;-0.006108652334660292;0.0073303827084600925
01:00:0A:00:00:00:00;1722729630;04/08/24;00:00:30;1.003;-0.022;0.103;-0.06108652427792549;-0.0036651913542300463;0.004886921960860491
01:00:0A:00:00:00:00;1722729631;04/08/24;00:00:31;1.009;-0.018;0.101;-0.059864792972803116;-0.010995574295520782;-0.0024434609804302454
