Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1725321604;03/09/24;00:00:04;1.012;-0.036;0.085;0.0354301817715168;0.0;-0.009773843921720982
01:00:0A:00:00:00:00;1725321605;03/09/24;00:00:05;1.013;-0.027;0.09;0.028099799528717995;-0.0073303827084600925;0.0012217304902151227
01:00:0A:00:00:00:00;1725321606;03/09/24;00:00:06;1.016;-0.034;0.084;0.019547687843441963;-0.013439035043120384;0.00855211354792118
01:00:0A:00:00:00:00;1725321607;03/09/24;00:00:07;1.016;-0.035;0.08;0.025656338781118393;-0.013439035043120384;0.0024434609804302454
01:00:0A:00:00:00:00;1725321608;03/09/24;00:00:08;1.014;-0.025;0.089;0.01710422709584236;-0.019547687843441963;0.010995574295520782
01:00:0A:00:00:00:00;1725321609;03/09/24;00:00:09;1.015;-0.035;0.086;0.014660765416920185;-0.018325956538319588;0.0073303827084600925
01:00:0A:00:00:00:00;1725321610;03/09/24;00:00:10;1.018;-0.038;0.084;0.025656338781118393;-0.0012217304902151227;-0.0012217304902151227
01:00:0A:00:00:00:00;1725321611;03/09/24;00:00:11;1.02;-0.027;0.091;0.018325956538319588;-0.0036651913542300463;0.015882495790719986
01:00:0A:00:00:00:00;1725321612;03/09/24;00:00:12;1.014;-0.033;0.083;0.013439035043120384;-0.014660765416920185;0.024434609338641167
01:00:0A:00:00:00:00;1725321613;03/09/24;00:00:13;1.008;-0.032;0.085;0.02687807008624077;0.0;-0.0012217304902151227
01:00:0A:00:00:00:00;1725321614;03/09/24;00:00:14;1.002;-0.027;0.087;0.019547687843441963;-0.02076941914856434;0.00855211354792118
01:00:0A:00:00:00:00;1725321615;03/09/24;00:00:15;1.005;-0.035;0.088;0.02076941914856434;-0.028099799528717995;0.004886921960860491
01:00:0A:00:00:00:00;1725321616;03/09/24;00:00:16;1.016;-0.032;0.089;0.03420845419168472;-0.0073303827084600925;-0.015882495790719986
01:00:0A:00:00:00:00;1725321617;03/09/24;00:00:17;1.02;-0.027;0.093;0.028099799528717995;-0.009773843921720982;0.0
01:00:0A:00:00:00:00;1725321618;03/09/24;00:00:18;1.024;-0.037;0.083;0.030543262138962746;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1725321619;03/09/24;00:00:19;1.016;-0.035;0.086;0.040317103266716;-0.013439035043120384;-0.0073303827084600925
01:00:0A:00:00:00:00;1725321620;03/09/24;00:00:20;1.012;-0.03;0.089;0.03420845419168472;-0.02076941914856434;0.009773843921720982
01:00:0A:00:00:00:00;1725321621;03/09/24;00:00:21;1.009;-0.037;0.086;0.0354301817715168;-0.014660765416920185;0.013439035043120384
01:00:0A:00:00:00:00;1725321622;03/09/24;00:00:22;1.012;-0.03;0.087;0.04153883829712868;-0.0012217304902151227;0.006108652334660292
01:00:0A:00:00:00:00;1725321623;03/09/24;00:00:23;1.015;-0.023;0.085;0.0354301817715168;-0.010995574295520782;0.012217304669320583
01:00:0A:00:00:00:00;1725321624;03/09/24;00:00:24;1.016;-0.03;0.081;0.036651913076639175;-0.014660765416920185;0.00855211354792118
01:00:0A:00:00:00:00;1725321625;03/09/24;00:00:25;1.014;-0.027;0.082;0.040317103266716;-0.019547687843441963;-0.009773843921720982
01:00:0A:00:00:00:00;1725321626;03/09/24;00:00:26;1.01;-0.029;0.086;0.03176499158143997;-0.02321287989616394;0.0024434609804302454
01:00:0A:00:00:00:00;1725321627;03/09/24;00:00:27;1.009;-0.037;0.091;0.03420845419168472;-0.012217304669320583;0.0036651913542300463
01:00:0A:00:00:00:00;1725321628;03/09/24;00:00:28;1.012;-0.032;0.089;0.03420845419168472;-0.0036651913542300463;0.0024434609804302454
01:00:0A:00:00:00:00;1725321629;03/09/24;00:00:29;1.014;-0.031;0.084;0.02687807008624077;-0.012217304669320583;0.00855211354792118
01:00:0A:00:00:00:00;1725321630;03/09/24;00:00:30;1.017;-0.035;0.085;0.028099799528717995;-0.018325956538319588;0.0012217304902151227
01:00:0A:00:00:00:00;1725321631;03/09/24;00:00:31;1.022;-0.034;0.091;0.028099799528717995;-0.01710422709584236;0.0
01:00:0A:00:00:00:00;1725321632;03/09/24;00:00:32;1.026;-0.037;0.096;0.02321287989616394;-0.004886921960860491;0.015882495790719986
01:00:0A:00:00:00:00;1725321633;03/09/24;00:00:33;1.02;-0.04;0.094;0.025656338781118393;0.0036651913542300463;0.02321287989616394
01:00:0A:00:00:00:00;1725321634;03/09/24;00:00:34;1.001;-0.031;0.09;0.028099799528717995;0.004886921960860491;0.0073303827084600925
01:00:0A:00:00:00:00;1725321635;03/09/24;00:00:35;0.992;-0.032;0.086;0.02321287989616394;-0.009773843921720982;0.0024434609804302454
01:00:0A:00:00:00:00;1725321636;03/09/24;00:00:36;1.001;-0.032;0.089;0.019547687843441963;-0.03787364438176155;-0.018325956538319588
