Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1723075200;08/08/24;00:00:00;1.025;0.079;-0.023;0.5852089524269104;-0.08185594528913498;-0.2565633952617645
01:00:0A:00:00:00:00;1723075201;08/08/24;00:00:01;0.993;0.078;0.067;0.5742133259773254;0.17959438264369965;-0.02321287989616394
01:00:0A:00:00:00:00;1723075202;08/08/24;00:00:02;0.971;-0.002;-0.038;0.5473352670669556;-0.11972958594560623;0.27611109614372253
01:00:0A:00:00:00:00;1723075203;08/08/24;00:00:03;0.981;-0.122;0.065;0.7990117073059082;0.25045475363731384;-0.2638937830924988
01:00:0A:00:00:00:00;1723075204;08/08/24;00:00:04;0.981;0.181;0.299;0.6047565937042236;-0.04764748737215996;0.3591887652873993
01:00:0A:00:00:00:00;1723075205;08/08/24;00:00:05;1.038;-0.271;0.076;0.6108652353286743;-0.4190535545349121;0.13561207056045532
01:00:0A:00:00:00:00;1723075206;08/08/24;00:00:06;1.062;-0.02;0.052;0.7916813492774963;0.030543262138962746;-0.11239919811487198
01:00:0A:00:00:00:00;1723075207;08/08/24;00:00:07;0.998;-0.091;0.211;0.7709119319915771;0.02076941914856434;0.11972958594560623
01:00:0A:00:00:00:00;1723075208;08/08/24;00:00:08;0.973;0.033;-0.126;0.846659243106842;-0.3494149148464203;-0.4300491213798523
01:00:0A:00:00:00:00;1723075209;08/08/24;00:00:09;0.944;0.148;-0.111;1.0189231634140015;0.6609562039375305;-0.5094615817070007
01:00:0A:00:00:00:00;1723075210;08/08/24;00:00:10;0.935;0.266;0.173;0.7916813492774963;0.8710938096046448;0.39095374941825867
01:00:0A:00:00:00:00;1723075211;08/08/24;00:00:11;0.894;0.067;0.495;0.44226640462875366;-0.045204028487205505;0.7367035150527954
01:00:0A:00:00:00:00;1723075212;08/08/24;00:00:12;0.985;-0.267;0.172;0.4642575681209564;-0.6023131012916565;0.13561207056045532
01:00:0A:00:00:00:00;1723075213;08/08/24;00:00:13;1.008;-0.209;0.008;0.7452555894851685;-0.2773328125476837;-0.2724458873271942
01:00:0A:00:00:00:00;1723075214;08/08/24;00:00:14;0.962;0.138;-0.169;1.0213667154312134;0.013439035043120384;-1.0005972385406494
01:00:0A:00:00:00:00;1723075215;08/08/24;00:00:15;0.88;0.362;-0.078;1.0030406713485718;1.193630576133728;-0.2223549485206604
01:00:0A:00:00:00:00;1723075216;08/08/24;00:00:16;0.948;-0.009;0.371;0.8161159753799438;0.21502456068992615;1.0726792812347412
01:00:0A:00:00:00:00;1723075217;08/08/24;00:00:17;0.966;-0.176;0.342;0.9040805697441101;-0.7134906053543091;0.18325956165790558
01:00:0A:00:00:00:00;1723075218;08/08/24;00:00:18;1.014;-0.15;-0.142;1.1313223838806152;-0.43860122561454773;-0.14294245839118958
01:00:0A:00:00:00:00;1723075219;08/08/24;00:00:19;1.001;-0.196;-0.052;1.5015066862106323;-0.3066543638706207;-0.7195992469787598
01:00:0A:00:00:00:00;1723075220;08/08/24;00:00:20;1.001;0.153;0.054;1.3695597648620605;0.5803219676017761;-0.21380282938480377
01:00:0A:00:00:00:00;1723075221;08/08/24;00:00:21;1.004;0.107;-0.058;1.282817006111145;0.26145032048225403;0.17959438264369965
01:00:0A:00:00:00:00;1723075222;08/08/24;00:00:22;1.012;0.073;0.128;1.253495454788208;0.26022857427597046;0.06475171446800232
01:00:0A:00:00:00:00;1723075223;08/08/24;00:00:23;0.967;0.268;0.231;0.9578366875648499;0.41661006212234497;0.2590068578720093
01:00:0A:00:00:00:00;1723075224;08/08/24;00:00:24;0.917;-0.009;0.463;0.5436700582504272;0.10384709388017654;0.9871581792831421
01:00:0A:00:00:00:00;1723075225;08/08/24;00:00:25;0.838;-0.474;0.306;0.49235740303993225;-1.0201449394226074;0.5229006409645081
01:00:0A:00:00:00:00;1723075226;08/08/24;00:00:26;0.876;-0.431;-0.284;0.9822713136672974;-1.036027431488037;-0.6218608021736145
01:00:0A:00:00:00:00;1723075227;08/08/24;00:00:27;0.972;0.218;-0.155;1.6798794269561768;0.5681046843528748;-0.6230825185775757
01:00:0A:00:00:00:00;1723075228;08/08/24;00:00:28;0.968;0.281;0.205;1.3243558406829834;0.656069278717041;0.375071257352829
01:00:0A:00:00:00:00;1723075229;08/08/24;00:00:29;0.955;0.086;0.414;0.9969320893287659;-0.06230825558304787;0.5693264007568359
01:00:0A:00:00:00:00;1723075230;08/08/24;00:00:30;1.017;-0.252;-0.06;1.036027431488037;-0.5461135506629944;-0.019547687843441963
01:00:0A:00:00:00:00;1723075231;08/08/24;00:00:31;1.018;-0.051;-0.036;1.253495454788208;0.23335053026676178;-0.44104471802711487
01:00:0A:00:00:00:00;1723075232;08/08/24;00:00:32;0.951;0.202;0.219;1.0983357429504395;0.32009339332580566;0.05009094998240471
01:00:0A:00:00:00:00;1723075233;08/08/24;00:00:33;1.01;0.013;0.138;0.8356636166572571;-0.28588491678237915;0.3799581527709961
01:00:0A:00:00:00:00;1723075234;08/08/24;00:00:34;1.013;-0.238;-0.067;0.9749408960342407;-0.2028072476387024;-0.0757472887635231
01:00:0A:00:00:00:00;1723075235;08/08/24;00:00:35;1.051;-0.059;0.099;1.0091493129730225;0.02076941914856434;-0.07819075137376785
01:00:0A:00:00:00:00;1723075236;08/08/24;00:00:36;1.032;0.091;0.036;0.919963002204895;0.012217304669320583;-0.05742133408784866
01:00:0A:00:00:00:00;1723075237;08/08/24;00:00:37;1.005;-0.039;0.123;0.8234463334083557;0.13805554807186127;0.13805554807186127
01:00:0A:00:00:00:00;1723075238;08/08/24;00:00:38;0.955;-0.04;0.049;0.76846843957901;-0.16004669666290283;0.06108652427792549
01:00:0A:00:00:00:00;1723075239;08/08/24;00:00:39;0.959;-0.047;0.081;0.8051203489303589;0.2015855312347412;-0.15271630883216858
01:00:0A:00:00:00:00;1723075240;08/08/24;00:00:40;1.006;0.009;0.136;0.6670648455619812;-0.036651913076639175;0.19303341209888458
01:00:0A:00:00:00:00;1723075241;08/08/24;00:00:41;1.039;-0.129;0.111;0.6389650106430054;-0.006108652334660292;0.02076941914856434
01:00:0A:00:00:00:00;1723075242;08/08/24;00:00:42;1.039;0.012;0.03;0.5998696088790894;-0.0757472887635231;-0.04764748737215996
01:00:0A:00:00:00:00;1723075243;08/08/24;00:00:43;0.986;-0.031;0.088;0.5448917746543884;0.07208210229873657;0.1869247555732727
01:00:0A:00:00:00:00;1723075244;08/08/24;00:00:44;0.944;-0.01;0.096;0.49357908964157104;-0.07330382615327835;0.06475171446800232
01:00:0A:00:00:00:00;1723075245;08/08/24;00:00:45;0.986;-0.021;0.076;0.46181410551071167;0.06841690838336945;0.045204028487205505
01:00:0A:00:00:00:00;1723075246;08/08/24;00:00:46;1.034;-0.031;0.138;0.4031710624694824;-0.08796459436416626;0.0073303827084600925
01:00:0A:00:00:00:00;1723075247;08/08/24;00:00:47;1.099;-0.015;0.007;0.3995058536529541;0.1820378452539444;0.04764748737215996
01:00:0A:00:00:00:00;1723075248;08/08/24;00:00:48;1.073;-0.002;0.243;0.3298672139644623;0.08429940044879913;0.045204028487205505
01:00:0A:00:00:00:00;1723075249;08/08/24;00:00:49;1.018;-0.143;-0.201;0.32131510972976685;-0.44104471802711487;0.1820378452539444
01:00:0A:00:00:00:00;1723075250;08/08/24;00:00:50;0.961;0.056;0.23;0.4288274049758911;0.5607742667198181;-0.24556782841682434
01:00:0A:00:00:00:00;1723075251;08/08/24;00:00:51;0.97;-0.036;0.081;0.1417207270860672;-0.4593706727027893;0.43737950921058655
01:00:0A:00:00:00:00;1723075252;08/08/24;00:00:52;0.94;-0.055;0.059;0.32620203495025635;0.27611109614372253;-0.3579670488834381
01:00:0A:00:00:00:00;1723075253;08/08/24;00:00:53;0.951;0.033;0.124;0.18570303916931152;-0.161268413066864;0.1563815027475357
01:00:0A:00:00:00:00;1723075254;08/08/24;00:00:54;1.016;-0.09;0.082;0.20647244155406952;0.06230825558304787;-0.04886921867728233
01:00:0A:00:00:00:00;1723075255;08/08/24;00:00:55;1.044;0.0;0.151;0.16371189057826996;-0.0659734457731247;0.06230825558304787
01:00:0A:00:00:00:00;1723075256;08/08/24;00:00:56;1.076;-0.036;0.021;0.17837265133857727;0.05742133408784866;0.09040805697441101
