Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1723939200;18/08/24;00:00:00;1.019;-0.022;0.076;-0.05742133408784866;-0.01710422709584236;-0.013439035043120384
01:00:0A:00:00:00:00;1723939201;18/08/24;00:00:01;1.014;-0.024;0.075;-0.05375614017248154;0.0036651913542300463;0.004886921960860491
01:00:0A:00:00:00:00;1723939202;18/08/24;00:00:02;1.009;-0.031;0.083;-0.05375614017248154;-0.015882495790719986;0.004886921960860491
01:00:0A:00:00:00:00;1723939203;18/08/24;00:00:03;1.009;-0.022;0.076;-0.051312677562236786;-0.025656338781118393;-0.006108652334660292
01:00:0A:00:00:00:00;1723939204;18/08/24;00:00:04;1.012;-0.019;0.076;-0.04886921867728233;-0.006108652334660292;0.00855211354792118
01:00:0A:00:00:00:00;1723939205;18/08/24;00:00:05;1.014;-0.03;0.085;-0.04642575979232788;-0.02076941914856434;-0.004886921960860491
01:00:0A:00:00:00:00;1723939206;18/08/24;00:00:06;1.017;-0.022;0.077;-0.04398229718208313;-0.02321287989616394;-0.013439035043120384
01:00:0A:00:00:00:00;1723939207;18/08/24;00:00:07;1.016;-0.023;0.08;-0.04398229718208313;-0.004886921960860491;0.009773843921720982
01:00:0A:00:00:00:00;1723939208;18/08/24;00:00:08;1.016;-0.032;0.086;-0.04398229718208313;-0.01710422709584236;0.0036651913542300463
01:00:0A:00:00:00:00;1723939209;18/08/24;00:00:09;1.014;-0.016;0.078;-0.040317103266716;-0.018325956538319588;-0.0073303827084600925
01:00:0A:00:00:00:00;1723939210;18/08/24;00:00:10;1.013;-0.02;0.081;-0.04153883829712868;0.0012217304902151227;0.010995574295520782
01:00:0A:00:00:00:00;1723939211;18/08/24;00:00:11;1.014;-0.028;0.083;-0.039095375686883926;-0.00855211354792118;-0.010995574295520782
01:00:0A:00:00:00:00;1723939212;18/08/24;00:00:12;1.016;-0.016;0.074;-0.03787364438176155;-0.010995574295520782;-0.013439035043120384
01:00:0A:00:00:00:00;1723939213;18/08/24;00:00:13;1.019;-0.022;0.077;-0.042760565876960754;-0.009773843921720982;0.012217304669320583
01:00:0A:00:00:00:00;1723939214;18/08/24;00:00:14;1.021;-0.034;0.08;-0.03787364438176155;-0.019547687843441963;-0.006108652334660292
01:00:0A:00:00:00:00;1723939215;18/08/24;00:00:15;1.02;-0.018;0.079;-0.039095375686883926;-0.019547687843441963;-0.004886921960860491
01:00:0A:00:00:00:00;1723939216;18/08/24;00:00:16;1.016;-0.026;0.084;-0.04398229718208313;-0.00855211354792118;0.024434609338641167
01:00:0A:00:00:00:00;1723939217;18/08/24;00:00:17;1.009;-0.031;0.083;-0.036651913076639175;-0.0036651913542300463;-0.0036651913542300463
01:00:0A:00:00:00:00;1723939218;18/08/24;00:00:18;1.004;-0.016;0.079;-0.0354301817715168;-0.0024434609804302454;-0.006108652334660292
01:00:0A:00:00:00:00;1723939219;18/08/24;00:00:19;1.002;-0.023;0.078;-0.04153883829712868;-0.00855211354792118;0.018325956538319588
01:00:0A:00:00:00:00;1723939220;18/08/24;00:00:20;1.006;-0.03;0.079;-0.03176499158143997;-0.014660765416920185;-0.01710422709584236
01:00:0A:00:00:00:00;1723939221;18/08/24;00:00:21;1.018;-0.017;0.08;-0.03420845419168472;-0.019547687843441963;-0.009773843921720982
01:00:0A:00:00:00:00;1723939222;18/08/24;00:00:22;1.028;-0.028;0.082;-0.03787364438176155;-0.014660765416920185;0.012217304669320583
01:00:0A:00:00:00:00;1723939223;18/08/24;00:00:23;1.027;-0.034;0.083;-0.030543262138962746;-0.006108652334660292;-0.0012217304902151227
01:00:0A:00:00:00:00;1723939224;18/08/24;00:00:24;1.02;-0.016;0.084;-0.03176499158143997;-0.0036651913542300463;-0.0024434609804302454
01:00:0A:00:00:00:00;1723939225;18/08/24;00:00:25;1.015;-0.025;0.079;-0.0354301817715168;-0.006108652334660292;0.018325956538319588
01:00:0A:00:00:00:00;1723939226;18/08/24;00:00:26;1.006;-0.028;0.081;-0.025656338781118393;0.0;-0.012217304669320583
01:00:0A:00:00:00:00;1723939227;18/08/24;00:00:27;1.005;-0.018;0.081;-0.02932153083384037;-0.009773843921720982;-0.004886921960860491
