Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1722613758;02/08/24;15:49:18;0.386;-0.197;-0.898;-0.025656338781118393;0.02076941914856434;0.006108652334660292
01:00:0A:00:00:00:00;1722613759;02/08/24;15:49:19;0.272;-0.232;-0.994;-0.025656338781118393;-0.0012217304902151227;0.03176499158143997
01:00:0A:00:00:00:00;1722613759;02/08/24;15:49:19;0.176;-0.136;-0.974;-0.039095375686883926;0.05009094998240471;0.20036379992961884
01:00:0A:00:00:00:00;1722613760;02/08/24;15:49:20;0.193;-0.141;-0.92;-0.07452555745840073;0.07941248267889023;0.22602014243602753
01:00:0A:00:00:00:00;1722613761;02/08/24;15:49:21;0.192;-0.14;-0.905;-0.02076941914856434;0.06230825558304787;0.24678954482078552
01:00:0A:00:00:00:00;1722613762;02/08/24;15:49:22;0.22;-0.157;-0.979;-0.05253440886735916;0.05253440886735916;0.2822197377681732
01:00:0A:00:00:00:00;1722613763;02/08/24;15:49:23;0.231;-0.14;-0.807;0.02076941914856434;-0.06475171446800232;0.10751228034496307
01:00:0A:00:00:00:00;1722613764;02/08/24;15:49:24;0.258;-0.305;-0.826;0.025656338781118393;0.004886921960860491;-0.02321287989616394
01:00:0A:00:00:00:00;1722613765;02/08/24;15:49:25;0.3;-0.289;-0.881;0.028099799528717995;0.009773843921720982;-0.014660765416920185
01:00:0A:00:00:00:00;1722613766;02/08/24;15:49:26;0.248;-0.209;-0.972;-0.059864792972803116;0.039095375686883926;0.1673770695924759
01:00:0A:00:00:00:00;1722613767;02/08/24;15:49:27;0.211;-0.287;-0.862;-0.006108652334660292;0.012217304669320583;0.08307767659425735
01:00:0A:00:00:00:00;1722613768;02/08/24;15:49:28;0.196;-0.306;-0.905;0.0;-0.0012217304902151227;-0.006108652334660292
01:00:0A:00:00:00:00;1722613769;02/08/24;15:49:29;0.14;-0.32;-0.894;0.009773843921720982;-0.0073303827084600925;0.0
01:00:0A:00:00:00:00;1722613770;02/08/24;15:49:30;0.221;-0.303;-0.922;0.012217304669320583;0.0;-0.0012217304902151227
01:00:0A:00:00:00:00;1722613771;02/08/24;15:49:31;0.263;-0.277;-0.916;0.0073303827084600925;-0.0036651913542300463;0.0
01:00:0A:00:00:00:00;1722613772;02/08/24;15:49:32;0.274;-0.277;-0.911;0.006108652334660292;-0.0036651913542300463;0.0
01:00:0A:00:00:00:00;1722613773;02/08/24;15:49:33;0.282;-0.271;-0.915;0.004886921960860491;-0.0036651913542300463;0.0012217304902151227
01:00:0A:00:00:00:00;1722613774;02/08/24;15:49:34;0.284;-0.271;-0.917;0.006108652334660292;-0.0036651913542300463;0.0012217304902151227
01:00:0A:00:00:00:00;1722613775;02/08/24;15:49:35;0.278;-0.27;-0.901;0.009773843921720982;-0.004886921960860491;0.0012217304902151227
01:00:0A:00:00:00:00;1722613776;02/08/24;15:49:36;0.287;-0.274;-0.901;0.0024434609804302454;-0.006108652334660292;0.0012217304902151227
01:00:0A:00:00:00:00;1722613777;02/08/24;15:49:37;0.288;-0.271;-0.897;0.009773843921720982;-0.0036651913542300463;-0.0024434609804302454
01:00:0A:00:00:00:00;1722613778;02/08/24;15:49:38;0.283;-0.272;-0.911;0.004886921960860491;-0.004886921960860491;0.0012217304902151227
01:00:0A:00:00:00:00;1722613779;02/08/24;15:49:39;0.283;-0.27;-0.911;0.0036651913542300463;-0.004886921960860491;0.0012217304902151227
01:00:0A:00:00:00:00;1722613780;02/08/24;15:49:40;0.284;-0.275;-0.908;0.0073303827084600925;-0.0036651913542300463;0.0012217304902151227
01:00:0A:00:00:00:00;1722613781;02/08/24;15:49:41;0.284;-0.274;-0.909;0.006108652334660292;-0.004886921960860491;0.0012217304902151227
01:00:0A:00:00:00:00;1722613782;02/08/24;15:49:42;0.274;-0.273;-0.94;-0.004886921960860491;-0.28466320037841797;0.09407324343919754
01:00:0A:00:00:00:00;1722613783;02/08/24;15:49:43;0.097;-0.276;-0.936;-0.02687807008624077;-0.13316862285137177;0.11728612333536148
01:00:0A:00:00:00:00;1722613784;02/08/24;15:49:44;0.06;-0.275;-0.959;0.0036651913542300463;-0.07696902006864548;0.09651670604944229
01:00:0A:00:00:00:00;1722613785;02/08/24;15:49:45;0.08;-0.298;-0.813;0.28588491678237915;-0.2272418737411499;0.45204028487205505
01:00:0A:00:00:00:00;1722613786;02/08/24;15:49:46;0.188;-0.26;-1.152;0.49724429845809937;-0.09651670604944229;-0.7244861721992493
01:00:0A:00:00:00:00;1722613787;02/08/24;15:49:47;0.08;-0.081;-1.031;0.13072516024112701;-0.051312677562236786;0.09285151958465576
01:00:0A:00:00:00:00;1722613788;02/08/24;15:49:48;-0.094;-0.192;-0.964;0.2932153046131134;0.045204028487205505;1.2913691997528076
01:00:0A:00:00:00:00;1722613789;02/08/24;15:49:49;0.123;-0.365;-0.824;0.09162978082895279;0.4605923891067505;0.9004153609275818
01:00:0A:00:00:00:00;1722613790;02/08/24;15:49:50;-0.048;-0.296;-0.808;0.3042108714580536;-0.07208210229873657;-0.21135938167572021
01:00:0A:00:00:00:00;1722613791;02/08/24;15:49:51;-0.003;-0.399;-0.877;-0.11972958594560623;0.17104226350784302;1.1423180103302002
01:00:0A:00:00:00:00;1722613792;02/08/24;15:49:52;-0.025;-0.423;-0.715;0.27122414112091064;0.20402899384498596;0.5583308339118958
01:00:0A:00:00:00:00;1722613793;02/08/24;15:49:53;0.049;-0.348;-0.884;-0.080634206533432;-0.080634206533432;-0.08796459436416626
01:00:0A:00:00:00:00;1722613794;02/08/24;15:49:54;-0.012;-0.419;-0.954;0.09651670604944229;0.11362093687057495;0.4105014204978943
01:00:0A:00:00:00:00;1722613795;02/08/24;15:49:55;-0.137;-0.577;-0.806;0.1368338167667389;-0.16371189057826996;0.5290092825889587
01:00:0A:00:00:00:00;1722613796;02/08/24;15:49:56;-0.215;-0.53;-0.807;0.040317103266716;-0.06719517707824707;-0.13439035415649414
01:00:0A:00:00:00:00;1722613797;02/08/24;15:49:57;-0.068;-0.551;-0.84;0.0;-0.37140607833862305;-0.9944885969161987
01:00:0A:00:00:00:00;1722613798;02/08/24;15:49:58;0.045;-0.524;-0.834;-0.12950342893600464;-0.019547687843441963;0.2528982162475586
01:00:0A:00:00:00:00;1722613799;02/08/24;15:49:59;0.06;-0.597;-0.8;-0.03420845419168472;0.05253440886735916;-0.07696902006864548
01:00:0A:00:00:00:00;1722613800;02/08/24;15:50:00;0.174;-0.595;-0.801;-0.3677408695220947;-0.05742133408784866;-0.38728854060173035
01:00:0A:00:00:00:00;1722613801;02/08/24;15:50:01;0.127;-0.469;-0.885;0.39584067463874817;-0.6133087277412415;-0.9798278212547302
01:00:0A:00:00:00:00;1722613802;02/08/24;15:50:02;0.271;-0.411;-1.111;-0.17470745742321014;-0.5522221922874451;-0.27000245451927185
01:00:0A:00:00:00:00;1722613803;02/08/24;15:50:03;0.189;-0.478;-0.896;0.2981022298336029;-0.3445279896259308;-0.817337691783905
01:00:0A:00:00:00:00;1722613804;02/08/24;15:50:04;-0.104;-0.632;-0.864;-0.4899139106273651;-0.1820378452539444;0.2687807083129883
01:00:0A:00:00:00:00;1722613805;02/08/24;15:50:05;0.231;-0.526;-0.746;-0.36529743671417236;0.27611109614372253;0.3933972120285034
01:00:0A:00:00:00:00;1722613806;02/08/24;15:50:06;-0.119;-0.541;-0.543;-0.21013763546943665;0.5448917746543884;0.3640756905078888
01:00:0A:00:00:00:00;1722613807;02/08/24;15:50:07;0.077;-0.396;-0.829;0.08552113175392151;-0.11362093687057495;0.29688048362731934
01:00:0A:00:00:00:00;1722613808;02/08/24;15:50:08;-0.028;-0.653;-1.024;-0.20036379992961884;0.21624629199504852;-0.22968533635139465
