Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1726444787;15/09/24;23:59:47;1.012;0.019;0.115;-0.004886921960860491;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444788;15/09/24;23:59:48;1.012;0.018;0.115;-0.0036651913542300463;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444789;15/09/24;23:59:49;1.012;0.019;0.117;-0.004886921960860491;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444790;15/09/24;23:59:50;1.012;0.019;0.116;-0.0036651913542300463;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444791;15/09/24;23:59:51;1.013;0.019;0.116;-0.0036651913542300463;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444792;15/09/24;23:59:52;1.012;0.019;0.115;-0.0036651913542300463;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444793;15/09/24;23:59:53;1.012;0.019;0.116;-0.0036651913542300463;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444794;15/09/24;23:59:54;1.013;0.019;0.115;-0.0036651913542300463;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444795;15/09/24;23:59:55;1.012;0.018;0.115;-0.0036651913542300463;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444796;15/09/24;23:59:56;1.01;0.018;0.114;-0.0024434609804302454;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444797;15/09/24;23:59:57;1.011;0.019;0.116;-0.0024434609804302454;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444798;15/09/24;23:59:58;1.012;0.018;0.115;-0.0024434609804302454;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444799;15/09/24;23:59:59;1.013;0.018;0.115;-0.0024434609804302454;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444800;16/09/24;00:00:00;1.011;0.019;0.115;-0.0024434609804302454;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444801;16/09/24;00:00:01;1.012;0.018;0.115;-0.0024434609804302454;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444802;16/09/24;00:00:02;1.011;0.019;0.117;-0.0024434609804302454;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444803;16/09/24;00:00:03;1.012;0.018;0.115;-0.0024434609804302454;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444804;16/09/24;00:00:04;1.011;0.018;0.116;-0.0012217304902151227;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444805;16/09/24;00:00:05;1.013;0.019;0.115;-0.0024434609804302454;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444806;16/09/24;00:00:06;1.012;0.019;0.116;-0.0012217304902151227;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444807;16/09/24;00:00:07;1.012;0.018;0.116;-0.0012217304902151227;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444808;16/09/24;00:00:08;1.011;0.019;0.116;-0.0012217304902151227;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444809;16/09/24;00:00:09;1.012;0.019;0.114;0.0;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444810;16/09/24;00:00:10;1.012;0.019;0.117;0.0;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444811;16/09/24;00:00:11;1.012;0.019;0.115;0.0;-0.012217304669320583;0.0012217304902151227
01:00:0A:00:00:00:00;1726444812;16/09/24;00:00:12;1.012;0.018;0.116;0.0;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444813;16/09/24;00:00:13;1.013;0.018;0.115;0.0012217304902151227;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444814;16/09/24;00:00:14;1.012;0.019;0.115;0.0012217304902151227;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1726444815;16/09/24;00:00:15;1.012;0.018;0.116;0.0024434609804302454;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444816;16/09/24;00:00:16;1.012;0.019;0.116;0.0024434609804302454;-0.009773843921720982;0.0012217304902151227
01:00:0A:00:00:00:00;1726444817;16/09/24;00:00:17;1.012;0.019;0.115;0.0024434609804302454;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444818;16/09/24;00:00:18;1.012;0.019;0.115;0.0036651913542300463;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444819;16/09/24;00:00:19;1.013;0.019;0.114;0.0036651913542300463;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444820;16/09/24;00:00:20;1.013;0.018;0.115;0.004886921960860491;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444821;16/09/24;00:00:21;1.012;0.018;0.114;0.004886921960860491;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444822;16/09/24;00:00:22;1.012;0.018;0.115;0.004886921960860491;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1726444823;16/09/24;00:00:23;1.011;0.019;0.116;0.006108652334660292;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726444824;16/09/24;00:00:24;1.012;0.019;0.116;0.006108652334660292;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444825;16/09/24;00:00:25;1.011;0.019;0.114;0.006108652334660292;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444826;16/09/24;00:00:26;1.012;0.019;0.114;0.0073303827084600925;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444827;16/09/24;00:00:27;1.013;0.018;0.116;0.0073303827084600925;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1726444828;16/09/24;00:00:28;1.013;0.018;0.115;0.0073303827084600925;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444829;16/09/24;00:00:29;1.012;0.018;0.115;0.0073303827084600925;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1726444830;16/09/24;00:00:30;1.012;0.019;0.115;0.00855211354792118;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444831;16/09/24;00:00:31;1.012;0.018;0.116;0.00855211354792118;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444832;16/09/24;00:00:32;1.012;0.018;0.115;0.00855211354792118;-0.012217304669320583;0.0036651913542300463
01:00:0A:00:00:00:00;1726444833;16/09/24;00:00:33;1.012;0.018;0.115;0.00855211354792118;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726444834;16/09/24;00:00:34;1.012;0.018;0.115;0.00855211354792118;-0.012217304669320583;0.0036651913542300463
