Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1723420796;11/08/24;23:59:56;1.0;-0.027;0.072;-0.012217304669320583;-0.021991148591041565;-0.01710422709584236
01:00:0A:00:00:00:00;1723420797;11/08/24;23:59:57;1.016;-0.027;0.078;-0.015882495790719986;-0.024434609338641167;-0.010995574295520782
01:00:0A:00:00:00:00;1723420798;11/08/24;23:59:58;1.025;-0.032;0.073;-0.01710422709584236;-0.012217304669320583;0.0
01:00:0A:00:00:00:00;1723420799;11/08/24;23:59:59;1.024;-0.03;0.073;-0.01710422709584236;-0.009773843921720982;-0.0012217304902151227
01:00:0A:00:00:00:00;1723420800;12/08/24;00:00:00;1.016;-0.026;0.071;-0.02076941914856434;-0.014660765416920185;0.006108652334660292
01:00:0A:00:00:00:00;1723420801;12/08/24;00:00:01;1.01;-0.028;0.069;-0.02321287989616394;-0.01710422709584236;0.0073303827084600925
01:00:0A:00:00:00:00;1723420802;12/08/24;00:00:02;1.005;-0.029;0.074;-0.02076941914856434;-0.010995574295520782;-0.0024434609804302454
01:00:0A:00:00:00:00;1723420803;12/08/24;00:00:03;1.01;-0.025;0.074;-0.02321287989616394;-0.018325956538319588;0.0036651913542300463
01:00:0A:00:00:00:00;1723420804;12/08/24;00:00:04;1.019;-0.029;0.07;-0.021991148591041565;-0.012217304669320583;-0.0036651913542300463
01:00:0A:00:00:00:00;1723420805;12/08/24;00:00:05;1.03;-0.032;0.071;-0.019547687843441963;-0.006108652334660292;-0.0024434609804302454
01:00:0A:00:00:00:00;1723420806;12/08/24;00:00:06;1.026;-0.03;0.071;-0.02321287989616394;-0.00855211354792118;0.012217304669320583
01:00:0A:00:00:00:00;1723420807;12/08/24;00:00:07;1.008;-0.031;0.07;-0.02321287989616394;-0.009773843921720982;0.01710422709584236
01:00:0A:00:00:00:00;1723420808;12/08/24;00:00:08;0.999;-0.028;0.071;-0.021991148591041565;-0.009773843921720982;-0.0024434609804302454
01:00:0A:00:00:00:00;1723420809;12/08/24;00:00:09;0.995;-0.025;0.073;-0.024434609338641167;-0.024434609338641167;-0.00855211354792118
01:00:0A:00:00:00:00;1723420810;12/08/24;00:00:10;1.005;-0.031;0.077;-0.024434609338641167;-0.010995574295520782;-0.010995574295520782
01:00:0A:00:00:00:00;1723420811;12/08/24;00:00:11;1.029;-0.037;0.081;-0.025656338781118393;-0.0024434609804302454;-0.0024434609804302454
01:00:0A:00:00:00:00;1723420812;12/08/24;00:00:12;1.04;-0.029;0.074;-0.028099799528717995;0.0036651913542300463;0.013439035043120384
01:00:0A:00:00:00:00;1723420813;12/08/24;00:00:13;1.032;-0.03;0.069;-0.02932153083384037;0.0036651913542300463;0.03176499158143997
01:00:0A:00:00:00:00;1723420814;12/08/24;00:00:14;1.005;0.0;0.076;-0.018325956538319588;0.0036651913542300463;-0.006108652334660292
01:00:0A:00:00:00:00;1723420815;12/08/24;00:00:15;0.995;-0.01;0.07;-0.03298672288656235;-0.015882495790719986;0.00855211354792118
01:00:0A:00:00:00:00;1723420816;12/08/24;00:00:16;0.994;-0.024;0.067;-0.025656338781118393;-0.02687807008624077;0.0012217304902151227
01:00:0A:00:00:00:00;1723420817;12/08/24;00:00:17;1.002;-0.034;0.07;-0.018325956538319588;-0.01710422709584236;-0.025656338781118393
01:00:0A:00:00:00:00;1723420818;12/08/24;00:00:18;1.023;-0.033;0.075;-0.015882495790719986;-0.018325956538319588;-0.014660765416920185
01:00:0A:00:00:00:00;1723420819;12/08/24;00:00:19;1.032;-0.031;0.074;-0.018325956538319588;-0.006108652334660292;0.010995574295520782
01:00:0A:00:00:00:00;1723420820;12/08/24;00:00:20;1.03;-0.039;0.072;-0.014660765416920185;-0.006108652334660292;0.012217304669320583
01:00:0A:00:00:00:00;1723420821;12/08/24;00:00:21;1.02;-0.029;0.07;-0.010995574295520782;-0.0073303827084600925;0.009773843921720982
01:00:0A:00:00:00:00;1723420822;12/08/24;00:00:22;1.012;-0.028;0.074;-0.013439035043120384;-0.0036651913542300463;0.02321287989616394
01:00:0A:00:00:00:00;1723420823;12/08/24;00:00:23;1.001;-0.031;0.07;-0.010995574295520782;-0.010995574295520782;0.004886921960860491
01:00:0A:00:00:00:00;1723420824;12/08/24;00:00:24;1.002;-0.025;0.069;-0.0073303827084600925;-0.012217304669320583;-0.00855211354792118
01:00:0A:00:00:00:00;1723420825;12/08/24;00:00:25;1.009;-0.024;0.068;-0.00855211354792118;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1723420826;12/08/24;00:00:26;1.013;-0.028;0.068;-0.0073303827084600925;-0.013439035043120384;0.0012217304902151227
01:00:0A:00:00:00:00;1723420827;12/08/24;00:00:27;1.015;-0.027;0.07;-0.004886921960860491;-0.013439035043120384;-0.006108652334660292
01:00:0A:00:00:00:00;1723420828;12/08/24;00:00:28;1.013;-0.026;0.07;-0.006108652334660292;-0.019547687843441963;-0.0024434609804302454
01:00:0A:00:00:00:00;1723420829;12/08/24;00:00:29;1.009;-0.029;0.07;-0.004886921960860491;-0.019547687843441963;-0.0024434609804302454
01:00:0A:00:00:00:00;1723420830;12/08/24;00:00:30;1.01;-0.03;0.072;-0.0024434609804302454;-0.014660765416920185;-0.006108652334660292
01:00:0A:00:00:00:00;1723420831;12/08/24;00:00:31;1.012;-0.028;0.074;-0.0036651913542300463;-0.014660765416920185;0.0012217304902151227
01:00:0A:00:00:00:00;1723420832;12/08/24;00:00:32;1.02;-0.031;0.074;-0.004886921960860491;-0.0073303827084600925;0.004886921960860491
01:00:0A:00:00:00:00;1723420833;12/08/24;00:00:33;1.024;-0.029;0.073;-0.004886921960860491;-0.006108652334660292;0.0024434609804302454
01:00:0A:00:00:00:00;1723420834;12/08/24;00:00:34;1.022;-0.026;0.072;-0.00855211354792118;-0.004886921960860491;0.010995574295520782
