Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1726531188;16/09/24;23:59:48;0.987;0.037;0.129;-0.04153883829712868;-0.04398229718208313;0.02687807008624077
01:00:0A:00:00:00:00;1726531189;16/09/24;23:59:49;1.0;0.02;0.146;-0.021991148591041565;-0.0659734457731247;0.019547687843441963
01:00:0A:00:00:00:00;1726531190;16/09/24;23:59:50;1.027;0.051;0.157;-0.02321287989616394;-0.02076941914856434;0.009773843921720982
01:00:0A:00:00:00:00;1726531191;16/09/24;23:59:51;1.034;0.049;0.16;-0.021991148591041565;0.018325956538319588;0.014660765416920185
01:00:0A:00:00:00:00;1726531192;16/09/24;23:59:52;1.033;0.043;0.153;0.01710422709584236;0.004886921960860491;-0.02321287989616394
01:00:0A:00:00:00:00;1726531193;16/09/24;23:59:53;1.013;0.044;0.144;0.036651913076639175;-0.004886921960860491;-0.045204028487205505
01:00:0A:00:00:00:00;1726531194;16/09/24;23:59:54;0.998;0.025;0.151;0.03176499158143997;0.014660765416920185;-0.009773843921720982
01:00:0A:00:00:00:00;1726531195;16/09/24;23:59:55;0.973;0.026;0.145;0.05864306166768074;-0.028099799528717995;-0.0036651913542300463
01:00:0A:00:00:00:00;1726531196;16/09/24;23:59:56;0.972;0.037;0.14;0.05009094998240471;-0.025656338781118393;0.013439035043120384
01:00:0A:00:00:00:00;1726531197;16/09/24;23:59:57;0.993;-0.029;0.097;0.12950342893600464;-0.051312677562236786;0.09040805697441101
01:00:0A:00:00:00:00;1726531198;16/09/24;23:59:58;1.0;0.025;0.146;0.2174680233001709;0.051312677562236786;-0.15515977144241333
01:00:0A:00:00:00:00;1726531199;16/09/24;23:59:59;1.024;0.045;0.174;-0.27611109614372253;-0.16371189057826996;0.2736676335334778
01:00:0A:00:00:00:00;1726531200;17/09/24;00:00:00;1.051;-0.111;0.055;-0.059864792972803116;0.09773843735456467;-0.1661553531885147
01:00:0A:00:00:00:00;1726531201;17/09/24;00:00:01;0.994;0.221;0.284;-0.08918632566928864;0.16004669666290283;-0.14905111491680145
01:00:0A:00:00:00:00;1726531202;17/09/24;00:00:02;1.02;-0.01;0.091;-0.1466076523065567;-0.1966986060142517;0.20525071024894714
01:00:0A:00:00:00:00;1726531203;17/09/24;00:00:03;0.994;0.028;0.084;-0.08307767659425735;0.15271630883216858;-0.17959438264369965
01:00:0A:00:00:00:00;1726531204;17/09/24;00:00:04;0.972;0.079;0.199;-0.1160643920302391;-0.010995574295520782;0.025656338781118393
01:00:0A:00:00:00:00;1726531205;17/09/24;00:00:05;1.009;0.014;0.122;-0.03787364438176155;-0.2174680233001709;0.05253440886735916
01:00:0A:00:00:00:00;1726531206;17/09/24;00:00:06;1.031;0.034;0.082;-0.10018189996480942;0.0708603635430336;-0.06230825558304787
01:00:0A:00:00:00:00;1726531207;17/09/24;00:00:07;1.001;0.046;0.266;-0.07330382615327835;0.0708603635430336;-0.02932153083384037
01:00:0A:00:00:00:00;1726531208;17/09/24;00:00:08;1.008;0.021;0.129;0.01710422709584236;-0.14538592100143433;0.00855211354792118
01:00:0A:00:00:00:00;1726531209;17/09/24;00:00:09;0.995;0.034;0.107;-0.1014036238193512;0.14049901068210602;-0.00855211354792118
01:00:0A:00:00:00:00;1726531210;17/09/24;00:00:10;0.976;0.035;0.18;-0.05497787147760391;-0.0012217304902151227;0.00855211354792118
01:00:0A:00:00:00:00;1726531211;17/09/24;00:00:11;1.002;0.04;0.133;0.018325956538319588;-0.17837265133857727;0.018325956538319588
01:00:0A:00:00:00:00;1726531212;17/09/24;00:00:12;1.02;0.042;0.101;-0.10018189996480942;0.039095375686883926;0.036651913076639175
01:00:0A:00:00:00:00;1726531213;17/09/24;00:00:13;1.017;0.034;0.228;-0.059864792972803116;0.012217304669320583;-0.00855211354792118
01:00:0A:00:00:00:00;1726531214;17/09/24;00:00:14;1.028;0.055;0.139;-0.019547687843441963;-0.06963863223791122;-0.02687807008624077
01:00:0A:00:00:00:00;1726531215;17/09/24;00:00:15;1.011;0.045;0.12;-0.12217304855585098;0.080634206533432;-0.0036651913542300463
01:00:0A:00:00:00:00;1726531216;17/09/24;00:00:16;0.994;0.04;0.166;-0.07941248267889023;0.025656338781118393;-0.02932153083384037
01:00:0A:00:00:00:00;1726531217;17/09/24;00:00:17;0.989;0.056;0.122;-0.025656338781118393;-0.12339477241039276;-0.05009094998240471
