Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1726790390;19/09/24;23:59:50;1.008;0.003;0.157;-0.0036651913542300463;-0.015882495790719986;0.0036651913542300463
01:00:0A:00:00:00:00;1726790391;19/09/24;23:59:51;1.008;0.014;0.153;-0.0012217304902151227;-0.012217304669320583;-0.009773843921720982
01:00:0A:00:00:00:00;1726790392;19/09/24;23:59:52;1.008;0.012;0.158;-0.0073303827084600925;-0.0073303827084600925;0.012217304669320583
01:00:0A:00:00:00:00;1726790393;19/09/24;23:59:53;1.009;0.003;0.156;-0.0036651913542300463;-0.014660765416920185;0.0012217304902151227
01:00:0A:00:00:00:00;1726790394;19/09/24;23:59:54;1.009;0.014;0.154;-0.0024434609804302454;-0.013439035043120384;-0.006108652334660292
01:00:0A:00:00:00:00;1726790395;19/09/24;23:59:55;1.008;0.011;0.158;-0.0073303827084600925;-0.0073303827084600925;0.013439035043120384
01:00:0A:00:00:00:00;1726790396;19/09/24;23:59:56;1.008;0.006;0.158;-0.0036651913542300463;-0.014660765416920185;-0.0012217304902151227
01:00:0A:00:00:00:00;1726790397;19/09/24;23:59:57;1.008;0.013;0.153;-0.0024434609804302454;-0.009773843921720982;-0.0024434609804302454
01:00:0A:00:00:00:00;1726790398;19/09/24;23:59:58;1.008;0.01;0.157;-0.006108652334660292;-0.00855211354792118;0.009773843921720982
01:00:0A:00:00:00:00;1726790399;19/09/24;23:59:59;1.009;0.006;0.156;-0.0024434609804302454;-0.018325956538319588;-0.0012217304902151227
01:00:0A:00:00:00:00;1726790400;20/09/24;00:00:00;1.008;0.013;0.155;-0.0024434609804302454;-0.00855211354792118;-0.0012217304902151227
01:00:0A:00:00:00:00;1726790401;20/09/24;00:00:01;1.009;0.007;0.158;-0.004886921960860491;-0.009773843921720982;0.00855211354792118
01:00:0A:00:00:00:00;1726790402;20/09/24;00:00:02;1.009;0.008;0.154;-0.0012217304902151227;-0.013439035043120384;-0.0024434609804302454
01:00:0A:00:00:00:00;1726790403;20/09/24;00:00:03;1.008;0.011;0.155;-0.0024434609804302454;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726790404;20/09/24;00:00:04;1.008;0.008;0.157;-0.0024434609804302454;-0.009773843921720982;0.0073303827084600925
01:00:0A:00:00:00:00;1726790405;20/09/24;00:00:05;1.008;0.008;0.154;-0.0012217304902151227;-0.013439035043120384;0.0
01:00:0A:00:00:00:00;1726790406;20/09/24;00:00:06;1.008;0.012;0.155;-0.0012217304902151227;-0.009773843921720982;0.0012217304902151227
01:00:0A:00:00:00:00;1726790407;20/09/24;00:00:07;1.009;0.009;0.157;-0.0012217304902151227;-0.009773843921720982;0.0024434609804302454
01:00:0A:00:00:00:00;1726790408;20/09/24;00:00:08;1.009;0.023;0.159;-0.0036651913542300463;-0.015882495790719986;0.0073303827084600925
01:00:0A:00:00:00:00;1726790409;20/09/24;00:00:09;1.008;0.008;0.156;-0.0024434609804302454;-0.0012217304902151227;-0.0012217304902151227
01:00:0A:00:00:00:00;1726790410;20/09/24;00:00:10;1.008;0.016;0.16;-0.0036651913542300463;-0.018325956538319588;0.006108652334660292
01:00:0A:00:00:00:00;1726790411;20/09/24;00:00:11;1.008;0.005;0.151;-0.0036651913542300463;-0.015882495790719986;0.009773843921720982
01:00:0A:00:00:00:00;1726790412;20/09/24;00:00:12;1.009;0.01;0.156;0.0;-0.0024434609804302454;-0.006108652334660292
01:00:0A:00:00:00:00;1726790413;20/09/24;00:00:13;1.008;0.014;0.16;-0.0012217304902151227;-0.018325956538319588;0.006108652334660292
01:00:0A:00:00:00:00;1726790414;20/09/24;00:00:14;1.011;0.007;0.151;-0.0012217304902151227;-0.014660765416920185;0.0073303827084600925
01:00:0A:00:00:00:00;1726790415;20/09/24;00:00:15;1.009;0.009;0.157;0.0012217304902151227;-0.0012217304902151227;-0.0036651913542300463
01:00:0A:00:00:00:00;1726790416;20/09/24;00:00:16;1.009;0.013;0.157;0.0012217304902151227;-0.019547687843441963;0.006108652334660292
01:00:0A:00:00:00:00;1726790417;20/09/24;00:00:17;1.008;0.007;0.152;0.0012217304902151227;-0.010995574295520782;0.006108652334660292
01:00:0A:00:00:00:00;1726790418;20/09/24;00:00:18;1.008;0.009;0.158;0.0036651913542300463;-0.006108652334660292;-0.0036651913542300463
01:00:0A:00:00:00:00;1726790419;20/09/24;00:00:19;1.009;0.013;0.156;0.0036651913542300463;-0.015882495790719986;0.0073303827084600925
01:00:0A:00:00:00:00;1726790420;20/09/24;00:00:20;1.01;0.006;0.154;0.0036651913542300463;-0.009773843921720982;0.006108652334660292
01:00:0A:00:00:00:00;1726790421;20/09/24;00:00:21;1.009;0.011;0.157;0.0073303827084600925;-0.0073303827084600925;-0.0024434609804302454
01:00:0A:00:00:00:00;1726790422;20/09/24;00:00:22;1.008;0.011;0.156;0.004886921960860491;-0.015882495790719986;0.00855211354792118
01:00:0A:00:00:00:00;1726790423;20/09/24;00:00:23;1.009;0.006;0.154;0.0073303827084600925;-0.009773843921720982;0.0036651913542300463
01:00:0A:00:00:00:00;1726790424;20/09/24;00:00:24;1.008;0.011;0.157;0.00855211354792118;-0.00855211354792118;0.0
01:00:0A:00:00:00:00;1726790425;20/09/24;00:00:25;1.009;0.01;0.155;0.0073303827084600925;-0.014660765416920185;0.00855211354792118
01:00:0A:00:00:00:00;1726790426;20/09/24;00:00:26;1.008;0.009;0.153;0.009773843921720982;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1726790427;20/09/24;00:00:27;1.008;0.011;0.158;0.009773843921720982;-0.00855211354792118;0.0024434609804302454
01:00:0A:00:00:00:00;1726790428;20/09/24;00:00:28;1.008;0.01;0.156;0.009773843921720982;-0.014660765416920185;0.006108652334660292
01:00:0A:00:00:00:00;1726790429;20/09/24;00:00:29;1.009;0.008;0.153;0.010995574295520782;-0.00855211354792118;0.004886921960860491
01:00:0A:00:00:00:00;1726790430;20/09/24;00:00:30;1.008;0.011;0.157;0.012217304669320583;-0.009773843921720982;0.0024434609804302454
01:00:0A:00:00:00:00;1726790431;20/09/24;00:00:31;1.009;0.011;0.154;0.012217304669320583;-0.015882495790719986;0.006108652334660292
01:00:0A:00:00:00:00;1726790432;20/09/24;00:00:32;1.008;0.009;0.155;0.012217304669320583;-0.0073303827084600925;0.0036651913542300463
01:00:0A:00:00:00:00;1726790433;20/09/24;00:00:33;1.008;0.011;0.156;0.013439035043120384;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726790434;20/09/24;00:00:34;1.009;0.01;0.155;0.013439035043120384;-0.012217304669320583;0.0073303827084600925
01:00:0A:00:00:00:00;1726790435;20/09/24;00:00:35;1.009;0.008;0.155;0.014660765416920185;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1726790436;20/09/24;00:00:36;1.007;0.012;0.156;0.014660765416920185;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1726790437;20/09/24;00:00:37;1.008;0.009;0.156;0.013439035043120384;-0.010995574295520782;0.00855211354792118
01:00:0A:00:00:00:00;1726790438;20/09/24;00:00:38;1.009;0.01;0.155;0.015882495790719986;-0.009773843921720982;0.0012217304902151227
01:00:0A:00:00:00:00;1726790439;20/09/24;00:00:39;1.008;0.01;0.155;0.014660765416920185;-0.010995574295520782;0.0073303827084600925
01:00:0A:00:00:00:00;1726790440;20/09/24;00:00:40;1.007;0.009;0.156;0.015882495790719986;-0.012217304669320583;0.004886921960860491
01:00:0A:00:00:00:00;1726790441;20/09/24;00:00:41;1.007;0.01;0.155;0.015882495790719986;-0.009773843921720982;0.0036651913542300463
01:00:0A:00:00:00:00;1726790442;20/09/24;00:00:42;1.009;0.011;0.156;0.015882495790719986;-0.009773843921720982;0.004886921960860491
01:00:0A:00:00:00:00;1726790443;20/09/24;00:00:43;1.009;0.009;0.156;0.015882495790719986;-0.012217304669320583;0.004886921960860491
01:00:0A:00:00:00:00;1726790444;20/09/24;00:00:44;1.009;0.01;0.156;0.015882495790719986;-0.00855211354792118;0.004886921960860491
01:00:0A:00:00:00:00;1726790445;20/09/24;00:00:45;1.009;0.009;0.156;0.015882495790719986;-0.012217304669320583;0.0036651913542300463
01:00:0A:00:00:00:00;1726790446;20/09/24;00:00:46;1.009;0.01;0.154;0.015882495790719986;-0.009773843921720982;0.006108652334660292
01:00:0A:00:00:00:00;1726790447;20/09/24;00:00:47;1.008;0.009;0.156;0.015882495790719986;-0.009773843921720982;0.0036651913542300463
01:00:0A:00:00:00:00;1726790448;20/09/24;00:00:48;1.009;0.01;0.155;0.015882495790719986;-0.012217304669320583;0.004886921960860491
01:00:0A:00:00:00:00;1726790449;20/09/24;00:00:49;1.009;0.009;0.155;0.015882495790719986;-0.009773843921720982;0.0073303827084600925
01:00:0A:00:00:00:00;1726790450;20/09/24;00:00:50;1.008;0.009;0.156;0.01710422709584236;-0.012217304669320583;0.0024434609804302454
01:00:0A:00:00:00:00;1726790451;20/09/24;00:00:51;1.009;0.009;0.155;0.015882495790719986;-0.009773843921720982;0.006108652334660292
01:00:0A:00:00:00:00;1726790452;20/09/24;00:00:52;1.009;0.008;0.156;0.015882495790719986;-0.012217304669320583;0.004886921960860491
01:00:0A:00:00:00:00;1726790453;20/09/24;00:00:53;1.009;0.01;0.154;0.015882495790719986;-0.010995574295520782;0.004886921960860491
01:00:0A:00:00:00:00;1726790454;20/09/24;00:00:54;1.008;0.009;0.156;0.015882495790719986;-0.010995574295520782;0.006108652334660292
01:00:0A:00:00:00:00;1726790455;20/09/24;00:00:55;1.008;0.008;0.155;0.015882495790719986;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1726790456;20/09/24;00:00:56;1.009;0.01;0.155;0.015882495790719986;-0.009773843921720982;0.006108652334660292
01:00:0A:00:00:00:00;1726790457;20/09/24;00:00:57;1.009;0.008;0.155;0.015882495790719986;-0.012217304669320583;0.004886921960860491
01:00:0A:00:00:00:00;1726790458;20/09/24;00:00:58;1.008;0.01;0.155;0.015882495790719986;-0.009773843921720982;0.004886921960860491
01:00:0A:00:00:00:00;1726790459;20/09/24;00:00:59;1.009;0.008;0.156;0.015882495790719986;-0.010995574295520782;0.004886921960860491
01:00:0A:00:00:00:00;1726790460;20/09/24;00:01:00;1.008;0.01;0.154;0.014660765416920185;-0.010995574295520782;0.004886921960860491
01:00:0A:00:00:00:00;1726790461;20/09/24;00:01:01;1.009;0.009;0.155;0.014660765416920185;-0.009773843921720982;0.006108652334660292
01:00:0A:00:00:00:00;1726790462;20/09/24;00:01:02;1.008;0.01;0.157;0.014660765416920185;-0.010995574295520782;0.0036651913542300463
01:00:0A:00:00:00:00;1726790463;20/09/24;00:01:03;1.009;0.01;0.155;0.014660765416920185;-0.010995574295520782;0.006108652334660292
