Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1724198394;20/08/24;23:59:54;0.911;0.063;0.405;0.32009339332580566;-1.540602207183838;-0.4764748811721802
01:00:0A:00:00:00:00;1724198395;20/08/24;23:59:55;0.889;-0.182;-0.197;0.24434609711170197;0.3848450779914856;0.5485569834709167
01:00:0A:00:00:00:00;1724198396;20/08/24;23:59:56;1.007;-0.066;-0.101;0.2822197377681732;0.16982054710388184;0.4349360466003418
01:00:0A:00:00:00:00;1724198397;20/08/24;23:59:57;0.967;-0.289;0.306;0.37140607833862305;-0.2076941877603531;-0.6572909951210022
01:00:0A:00:00:00:00;1724198398;20/08/24;23:59:58;0.808;0.726;-0.107;-0.46792274713516235;-0.3494149148464203;0.8429940342903137
01:00:0A:00:00:00:00;1724198399;20/08/24;23:59:59;0.951;-0.27;0.317;-0.4703662395477295;-0.3274237811565399;-0.3042108714580536
01:00:0A:00:00:00:00;1724198400;21/08/24;00:00:00;0.996;0.281;0.031;-0.36651912331581116;0.019547687843441963;0.14294245839118958
01:00:0A:00:00:00:00;1724198401;21/08/24;00:00:01;1.013;-0.215;0.09;-0.3836233615875244;-0.14538592100143433;0.46670106053352356
01:00:0A:00:00:00:00;1724198402;21/08/24;00:00:02;0.992;-0.124;0.031;0.13439035415649414;0.46547931432724;0.34208452701568604
01:00:0A:00:00:00:00;1724198403;21/08/24;00:00:03;0.824;0.359;0.275;-0.23090705275535583;-1.490511178970337;-0.2932153046131134
01:00:0A:00:00:00:00;1724198404;21/08/24;00:00:04;0.898;0.054;-0.186;-0.5656611919403076;0.12095131725072861;0.44104471802711487
01:00:0A:00:00:00:00;1724198405;21/08/24;00:00:05;0.959;0.081;0.144;-0.42638394236564636;1.1679743528366089;-0.4495967924594879
01:00:0A:00:00:00:00;1724198406;21/08/24;00:00:06;0.854;0.141;0.333;-0.7550294399261475;-1.725083351135254;-0.1062905490398407
01:00:0A:00:00:00:00;1724198407;21/08/24;00:00:07;0.919;0.154;-0.184;-0.7867944240570068;-0.08918632566928864;0.5094615817070007
01:00:0A:00:00:00:00;1724198408;21/08/24;00:00:08;0.992;0.173;-0.048;-0.8674286603927612;0.3286454975605011;0.9272934198379517
01:00:0A:00:00:00:00;1724198409;21/08/24;00:00:09;0.964;-0.269;0.051;-0.6988298296928406;-0.02321287989616394;-0.05253440886735916
01:00:0A:00:00:00:00;1724198410;21/08/24;00:00:10;1.035;-0.097;0.109;-0.5717698335647583;-0.0659734457731247;0.09285151958465576
01:00:0A:00:00:00:00;1724198411;21/08/24;00:00:11;1.011;-0.273;-0.048;-0.21502456068992615;0.2223549485206604;0.11484266817569733
01:00:0A:00:00:00:00;1724198412;21/08/24;00:00:12;0.764;0.417;0.691;-0.2919935882091522;-0.6792821884155273;-0.4239404499530792
01:00:0A:00:00:00:00;1724198413;21/08/24;00:00:13;0.937;-0.015;-0.288;-0.3433062732219696;-0.03298672288656235;0.03176499158143997
01:00:0A:00:00:00:00;1724198414;21/08/24;00:00:14;0.818;0.406;-0.304;-0.3579670488834381;-0.7073819637298584;-0.7440338730812073
01:00:0A:00:00:00:00;1724198415;21/08/24;00:00:15;0.947;-0.376;0.125;-0.3530800938606262;0.9236282110214233;1.0665706396102905
01:00:0A:00:00:00:00;1724198416;21/08/24;00:00:16;1.007;-0.189;0.278;-0.09162978082895279;0.27488934993743896;-0.6157521605491638
01:00:0A:00:00:00:00;1724198417;21/08/24;00:00:17;0.803;-0.598;0.15;-1.0519099235534668;-0.436157763004303;0.31642818450927734
01:00:0A:00:00:00:00;1724198418;21/08/24;00:00:18;0.949;0.014;0.264;-0.36163222789764404;0.7110471129417419;-1.0396926403045654
01:00:0A:00:00:00:00;1724198419;21/08/24;00:00:19;0.722;0.65;0.313;-2.337170362472534;-1.0580185651779175;-0.9346237778663635
01:00:0A:00:00:00:00;1724198420;21/08/24;00:00:20;0.894;0.139;0.463;-2.6645941734313965;-0.656069278717041;-0.6426302194595337
01:00:0A:00:00:00:00;1724198421;21/08/24;00:00:21;0.95;0.064;0.069;-2.689028739929199;-1.1044443845748901;-0.02076941914856434
01:00:0A:00:00:00:00;1724198422;21/08/24;00:00:22;0.844;0.355;-0.69;0.06108652427792549;-1.4526375532150269;-0.7525859475135803
01:00:0A:00:00:00:00;1724198423;21/08/24;00:00:23;0.833;0.425;-0.084;-0.0659734457731247;-1.2034045457839966;-1.7776178121566772
01:00:0A:00:00:00:00;1724198424;21/08/24;00:00:24;1.1;0.236;0.422;-0.7220427393913269;0.9822713136672974;-1.5528194904327393
01:00:0A:00:00:00:00;1724198425;21/08/24;00:00:25;0.799;-0.718;0.268;-0.9663888216018677;1.695761799812317;1.5344934463500977
01:00:0A:00:00:00:00;1724198426;21/08/24;00:00:26;0.765;0.075;-0.325;-0.6780604124069214;-2.4727823734283447;1.4379768371582031
01:00:0A:00:00:00:00;1724198427;21/08/24;00:00:27;0.795;-0.312;0.649;-0.8503243923187256;1.4795156717300415;-1.653001308441162
01:00:0A:00:00:00:00;1724198428;21/08/24;00:00:28;1.013;0.117;-0.259;-1.540602207183838;-1.1484266519546509;0.22846359014511108
01:00:0A:00:00:00:00;1724198429;21/08/24;00:00:29;0.935;0.332;0.247;-0.7819074988365173;1.1582003831863403;0.2577851116657257
01:00:0A:00:00:00:00;1724198430;21/08/24;00:00:30;0.739;0.066;0.67;-1.508837103843689;0.4153883755207062;-0.5974262356758118
01:00:0A:00:00:00:00;1724198431;21/08/24;00:00:31;0.955;0.372;-0.335;0.039095375686883926;-1.1557570695877075;-0.7086036801338196
01:00:0A:00:00:00:00;1724198432;21/08/24;00:00:32;0.938;0.257;0.22;-0.019547687843441963;0.4092797040939331;-1.1496483087539673
01:00:0A:00:00:00:00;1724198433;21/08/24;00:00:33;1.012;-0.02;-0.056;-0.5534439086914062;-0.6047565937042236;0.779464066028595
01:00:0A:00:00:00:00;1724198434;21/08/24;00:00:34;0.944;0.174;-0.198;-0.10262535512447357;-0.2028072476387024;-0.5277875661849976
01:00:0A:00:00:00:00;1724198435;21/08/24;00:00:35;1.024;0.0;0.105;-0.08552113175392151;0.42638394236564636;0.1820378452539444
01:00:0A:00:00:00:00;1724198436;21/08/24;00:00:36;1.001;0.251;0.192;-0.24068090319633484;-0.32131510972976685;-0.8613200187683105
01:00:0A:00:00:00:00;1724198437;21/08/24;00:00:37;0.758;0.622;0.376;-0.6939429044723511;-0.16982054710388184;0.3946189284324646
01:00:0A:00:00:00:00;1724198438;21/08/24;00:00:38;0.935;0.202;-0.279;-0.5925393104553223;-0.07819075137376785;-0.2076941877603531
01:00:0A:00:00:00:00;1724198439;21/08/24;00:00:39;0.936;0.153;0.315;-0.7012733221054077;-0.3127630054950714;0.3543018400669098
01:00:0A:00:00:00:00;1724198440;21/08/24;00:00:40;0.946;0.217;0.183;-0.5962044596672058;-0.12217304855585098;-0.3445279896259308
01:00:0A:00:00:00:00;1724198441;21/08/24;00:00:41;1.016;0.009;0.137;-0.8051203489303589;-0.4813618063926697;0.40194931626319885
01:00:0A:00:00:00:00;1724198442;21/08/24;00:00:42;0.987;-0.2;-0.266;-0.3127630054950714;0.436157763004303;-0.05253440886735916
01:00:0A:00:00:00:00;1724198443;21/08/24;00:00:43;1.019;0.025;0.328;-0.2480112910270691;0.3481931686401367;0.313984751701355
01:00:0A:00:00:00:00;1724198444;21/08/24;00:00:44;1.008;-0.208;0.019;-0.06108652427792549;-0.43860122561454773;-0.5754350423812866
01:00:0A:00:00:00:00;1724198445;21/08/24;00:00:45;0.937;0.264;-0.164;-0.3481931686401367;-0.5473352670669556;0.4789183437824249
01:00:0A:00:00:00:00;1724198446;21/08/24;00:00:46;0.875;-0.343;-0.315;0.08429940044879913;0.6047565937042236;0.5791001915931702
01:00:0A:00:00:00:00;1724198447;21/08/24;00:00:47;1.045;0.091;0.402;0.08796459436416626;-0.2919935882091522;-1.4208725690841675
01:00:0A:00:00:00:00;1724198448;21/08/24;00:00:48;0.903;0.504;0.016;-2.6988024711608887;-1.605353832244873;-0.2687807083129883
01:00:0A:00:00:00:00;1724198449;21/08/24;00:00:49;0.956;0.365;-0.046;-3.1422908306121826;-0.9957103133201599;0.24434609711170197
01:00:0A:00:00:00:00;1724198450;21/08/24;00:00:50;0.997;-0.069;-0.265;-3.2730159759521484;-0.4703662395477295;0.5827654600143433
01:00:0A:00:00:00:00;1724198451;21/08/24;00:00:51;0.925;0.406;-0.184;-2.624277114868164;-0.6646214127540588;0.836885392665863
01:00:0A:00:00:00:00;1724198452;21/08/24;00:00:52;0.773;0.511;-0.37;-2.0622808933258057;-0.9871581792831421;0.3738495111465454
01:00:0A:00:00:00:00;1724198453;21/08/24;00:00:53;0.985;0.2;-0.297;-1.2217304706573486;0.37262779474258423;0.4996877610683441
01:00:0A:00:00:00:00;1724198454;21/08/24;00:00:54;1.006;-0.312;0.047;-1.1423180103302002;0.07696902006864548;-0.31154125928878784
01:00:0A:00:00:00:00;1724198455;21/08/24;00:00:55;1.028;-0.049;0.284;-1.0396926403045654;-0.06963863223791122;0.04642575979232788
01:00:0A:00:00:00:00;1724198456;21/08/24;00:00:56;0.873;-0.31;0.446;-0.8857545852661133;-0.18814648687839508;-0.9224064946174622
01:00:0A:00:00:00:00;1724198457;21/08/24;00:00:57;0.806;0.147;0.755;-1.0140362977981567;0.3029891550540924;-0.3274237811565399
01:00:0A:00:00:00:00;1724198458;21/08/24;00:00:58;1.029;0.097;-0.267;-1.0348056554794312;-0.004886921960860491;-0.3591887652873993
01:00:0A:00:00:00:00;1724198459;21/08/24;00:00:59;0.995;-0.057;0.315;-0.9224064946174622;-0.28466320037841797;0.1062905490398407
01:00:0A:00:00:00:00;1724198460;21/08/24;00:01:00;0.897;-0.127;-0.101;-0.6010913848876953;-0.015882495790719986;0.15515977144241333
01:00:0A:00:00:00:00;1724198461;21/08/24;00:01:01;0.986;-0.003;0.128;-0.21868975460529327;0.5143485069274902;-0.6609562039375305
01:00:0A:00:00:00:00;1724198462;21/08/24;00:01:02;0.951;-0.038;0.391;-0.6633996367454529;-0.2015855312347412;0.31154125928878784
01:00:0A:00:00:00:00;1724198463;21/08/24;00:01:03;0.919;-0.251;0.394;-0.5351179242134094;0.006108652334660292;-0.27611109614372253
01:00:0A:00:00:00:00;1724198464;21/08/24;00:01:04;1.022;0.186;-0.1;-0.5962044596672058;-0.8698720932006836;-0.03298672288656235
01:00:0A:00:00:00:00;1724198465;21/08/24;00:01:05;0.931;0.024;-0.421;-0.5839871764183044;0.5998696088790894;1.0946705341339111
01:00:0A:00:00:00:00;1724198466;21/08/24;00:01:06;0.952;-0.163;0.399;-1.8851301670074463;0.48380526900291443;-0.3433062732219696
01:00:0A:00:00:00:00;1724198467;21/08/24;00:01:07;0.907;0.24;0.274;-1.4734070301055908;0.9541715383529663;-1.0323623418807983
01:00:0A:00:00:00:00;1724198468;21/08/24;00:01:08;0.984;-0.076;0.008;-2.648711681365967;-0.5021312236785889;-1.5833626985549927
01:00:0A:00:00:00:00;1724198469;21/08/24;00:01:09;1.014;-0.162;0.167;-2.4935519695281982;-0.4740314185619354;-0.16004669666290283
01:00:0A:00:00:00:00;1724198470;21/08/24;00:01:10;1.0;-0.063;0.106;-2.0476202964782715;0.21380282938480377;0.533896267414093
01:00:0A:00:00:00:00;1724198471;21/08/24;00:01:11;0.915;-0.084;-0.419;-1.226617455482483;0.21991148591041565;-0.22846359014511108
01:00:0A:00:00:00:00;1724198472;21/08/24;00:01:12;1.019;-0.125;0.286;-0.8943067193031311;0.045204028487205505;0.2822197377681732
01:00:0A:00:00:00:00;1724198473;21/08/24;00:01:13;1.014;-0.04;0.312;-0.5485569834709167;-0.06841690838336945;-0.33719760179519653
01:00:0A:00:00:00:00;1724198474;21/08/24;00:01:14;1.05;0.108;-0.023;-1.9132298231124878;-1.016479730606079;0.03787364438176155
01:00:0A:00:00:00:00;1724198475;21/08/24;00:01:15;0.988;0.124;-0.212;-1.722640037536621;-0.24434609711170197;0.4801400899887085
01:00:0A:00:00:00:00;1724198476;21/08/24;00:01:16;0.996;-0.174;-0.167;-1.4062117338180542;-0.051312677562236786;0.6096435189247131
01:00:0A:00:00:00:00;1724198477;21/08/24;00:01:17;1.066;0.096;0.065;-1.0653489828109741;0.0659734457731247;-0.6291911602020264
01:00:0A:00:00:00:00;1724198478;21/08/24;00:01:18;0.879;0.356;0.406;-1.3292428255081177;-0.27000245451927185;0.6743952035903931
01:00:0A:00:00:00:00;1724198479;21/08/24;00:01:19;0.928;-0.026;-0.369;-0.8136724829673767;0.015882495790719986;0.006108652334660292
01:00:0A:00:00:00:00;1724198480;21/08/24;00:01:20;0.941;-0.165;0.055;-0.5400049090385437;0.8820894360542297;-0.36651912331581116
01:00:0A:00:00:00:00;1724198481;21/08/24;00:01:21;0.916;0.116;0.026;-0.8271114826202393;-0.5277875661849976;-0.28099802136421204
01:00:0A:00:00:00:00;1724198482;21/08/24;00:01:22;0.928;0.052;-0.099;-0.891863226890564;-0.1319468915462494;0.8429940342903137
01:00:0A:00:00:00:00;1724198483;21/08/24;00:01:23;0.978;-0.179;0.258;-0.6291911602020264;0.7648032903671265;-0.34208452701568604
01:00:0A:00:00:00:00;1724198484;21/08/24;00:01:24;1.029;-0.331;0.202;-0.7061601877212524;-0.41294488310813904;-0.3604104816913605
01:00:0A:00:00:00:00;1724198485;21/08/24;00:01:25;0.915;0.472;0.179;-0.6866125464439392;-0.1368338167667389;0.5815436840057373
01:00:0A:00:00:00:00;1724198486;21/08/24;00:01:26;0.973;0.234;0.109;-1.1325441598892212;-0.17592918872833252;1.3683381080627441
01:00:0A:00:00:00:00;1724198487;21/08/24;00:01:27;0.775;-0.507;-0.204;-0.4141666293144226;0.010995574295520782;-0.2480112910270691
01:00:0A:00:00:00:00;1724198488;21/08/24;00:01:28;0.946;0.165;0.388;0.04764748737215996;0.8271114826202393;-0.6536257863044739
01:00:0A:00:00:00:00;1724198489;21/08/24;00:01:29;0.866;0.039;0.554;-0.2932153046131134;-0.8100073337554932;0.38606682419776917
01:00:0A:00:00:00:00;1724198490;21/08/24;00:01:30;0.961;0.053;-0.287;-1.4721851348876953;-0.40194931626319885;0.911410927772522
01:00:0A:00:00:00:00;1724198491;21/08/24;00:01:31;1.026;0.014;0.047;-1.2510520219802856;0.2431243658065796;-0.021991148591041565
