Source;Epoch timestamp (UTC);Date;Time (UTC);Accel X (G);Accel Y (G);Accel Z (G);Gyro X (rad/s);Gyro Y (rad/s);Gyro Z (rad/s)
01:00:0A:00:00:00:00;1725062408;31/08/24;00:00:08;1.015;-0.032;0.065;-0.012217304669320583;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062409;31/08/24;00:00:09;1.015;-0.033;0.064;-0.012217304669320583;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062410;31/08/24;00:00:10;1.015;-0.032;0.065;-0.012217304669320583;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062411;31/08/24;00:00:11;1.016;-0.033;0.065;-0.012217304669320583;-0.010995574295520782;0.0012217304902151227
01:00:0A:00:00:00:00;1725062412;31/08/24;00:00:12;1.015;-0.032;0.064;-0.012217304669320583;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062413;31/08/24;00:00:13;1.015;-0.032;0.064;-0.012217304669320583;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062414;31/08/24;00:00:14;1.015;-0.032;0.064;-0.010995574295520782;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062415;31/08/24;00:00:15;1.016;-0.032;0.064;-0.010995574295520782;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062416;31/08/24;00:00:16;1.016;-0.033;0.064;-0.010995574295520782;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062417;31/08/24;00:00:17;1.014;-0.033;0.065;-0.010995574295520782;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062418;31/08/24;00:00:18;1.016;-0.031;0.064;-0.010995574295520782;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062419;31/08/24;00:00:19;1.016;-0.034;0.064;-0.010995574295520782;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062420;31/08/24;00:00:20;1.016;-0.033;0.064;-0.010995574295520782;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062421;31/08/24;00:00:21;1.016;-0.032;0.065;-0.009773843921720982;-0.010995574295520782;0.0024434609804302454
01:00:0A:00:00:00:00;1725062422;31/08/24;00:00:22;1.015;-0.032;0.064;-0.009773843921720982;-0.010995574295520782;0.0024434609804302454
